seed,connection,weight,level,in_degree,out_degree,deg_c_a,deg_c_b,close_c_a,close_c_b,bet_c_a,bet_c_b,curr_flow_c_a,curr_flow_c_b,curr_flow_bet_centrality_a,curr_flow_bet_centrality_b,eigen_centrality_a,eigen_centrality_b,katz_centrality_a,katz_centrality_b,comm_bet_centrality_a,comm_bet_centrality_b,load_centrality_a,load_centrality_b,page_rank_a,page_rank_b,dispersion,comm,connectivity,edge_connectivity,avg_neighbor_degree_a,avg_neighbor_degree_b,in_deg_c_a,in_deg_c_b,out_deg_c_a,out_deg_c_b,edge_bet_cent,edge_curr_flow_bet_centrality,group_bet_cent,group_clo_cent,group_deg_cent,group_in_deg_cent,group_out_deg_cent,edge_load_cent,simrank_similarity,volume,depth_a,depth_b
2,16-27,-0.08062165975570679,2,1,1,0.12121212121212123,0.15151515151515152,0.4125,0.42857142857142855,0.040909159233022865,0.05309896858192312,0.04946749529809995,0.055360367789870524,0.08705971506864592,0.11620763763574292,0.14943491860453992,0.17646978607648842,0.16329645451959984,0.17654610325908546,0.08444165159921553,0.10652918574801723,0.04028961489898989,0.055746264730639726,0.02692965508488316,0.032449932838971234,0.0,4.799320208843191,4,4,5.0,4.2,0.09090909090909093,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.002191027926322044,0.030686541761457187,0.06610132139366008,0.5,0.21875,0.09375,0.125,81.6111111111111,0.1263220324710106,9,1,2
2,5-28,-0.010052775032818316,2,1,1,0.15151515151515152,0.15151515151515152,0.44,0.42857142857142855,0.06084430615680616,0.05337076118326118,0.055156172209075593,0.0549687282440936,0.11179033356097316,0.11310408302281233,0.19262375908424725,0.17586929622998565,0.18175565629745588,0.17727079065142592,0.12771576165627513,0.10551340141721198,0.06144649621212123,0.054805871212121215,0.03226865964145216,0.032325169550721906,0.0,6.114501457611032,5,5,5.0,4.4,0.12121212121212123,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.00267379679144385,0.02542269994857127,0.091832277265745,0.4923076923076923,0.25,0.125,0.125,68.83333333333333,0.14540786436673675,10,2,2
2,13-28,0.14695842564105988,2,1,1,0.12121212121212123,0.15151515151515152,0.4177215189873418,0.42857142857142855,0.03774651274651275,0.05337076118326118,0.0499015733272774,0.0549687282440936,0.08262320754163584,0.11310408302281233,0.15910518045724684,0.17586929622998565,0.1651280132867365,0.17727079065142592,0.08485904570593107,0.10551340141721198,0.03808922558922559,0.054805871212121215,0.026488423106759508,0.032325169550721906,0.0,4.950284798626186,4,4,5.25,4.4,0.09090909090909093,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.003119429590017825,0.026731911630390844,0.06718269969278035,0.4705882352941176,0.21875,0.09375,0.125,66.5,0.15201170537620326,9,1,2
2,17-28,0.0917031317949295,2,2,1,0.12121212121212123,0.15151515151515152,0.375,0.42857142857142855,0.02086339586339586,0.05337076118326118,0.047910169506155856,0.0549687282440936,0.07517153621143483,0.11310408302281233,0.13648267674579845,0.17586929622998565,0.1604347428099564,0.17727079065142592,0.06516563583171188,0.10551340141721198,0.021753998316498317,0.054805871212121215,0.0268451332524555,0.032325169550721906,0.0,5.036317066828133,4,4,4.5,4.4,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.12121212121212123,0.004901960784313725,0.0297078535499238,0.04508368535586276,0.463768115942029,0.21875,0.0625,0.15625,76.50000000000001,0.15077229578493126,9,2,2
2,20-28,0.021166855469346046,2,2,1,0.12121212121212123,0.15151515151515152,0.4024390243902439,0.42857142857142855,0.028427128427128433,0.05337076118326118,0.04946106080800917,0.0549687282440936,0.08233154458520205,0.11310408302281233,0.15578402016578236,0.17586929622998565,0.163578787295397,0.17727079065142592,0.07655449357856517,0.10551340141721198,0.027715961700336703,0.054805871212121215,0.0265860332960408,0.032325169550721906,0.0,4.963806678754564,4,4,5.0,4.4,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.12121212121212123,0.012923351158645277,0.02998782012622267,0.05541714669738861,0.4705882352941176,0.21875,0.0625,0.15625,73.0,0.13610934313990836,9,3,2
2,4-29,-0.009191131219267843,2,1,1,0.15151515151515152,0.12121212121212123,0.42857142857142855,0.375,0.05011799543049543,0.02002014189514189,0.05427605389264618,0.04760154296452755,0.10299138131459712,0.07892059655975835,0.1948382841336121,0.1298624841688468,0.18306072316079725,0.15880294732066252,0.13018645825484468,0.06125939945342319,0.049306870791245794,0.020912247474747483,0.03221332844172212,0.027010504592503502,0.0,6.0554051420912245,4,4,5.2,4.25,0.12121212121212123,0.030303030303030307,0.030303030303030307,0.09090909090909093,0.00267379679144385,0.02536730070452061,0.047165418586789534,0.4507042253521127,0.1875,0.125,0.09375,64.5,0.2083800147827604,9,1,2
2,13-29,0.09145234525203703,2,1,1,0.12121212121212123,0.12121212121212123,0.4177215189873418,0.375,0.03774651274651275,0.02002014189514189,0.0499015733272774,0.04760154296452755,0.08262320754163584,0.07892059655975835,0.15910518045724684,0.1298624841688468,0.1651280132867365,0.15880294732066252,0.08485904570593107,0.06125939945342319,0.03808922558922559,0.020912247474747483,0.026488423106759508,0.027010504592503502,0.0,4.6022637823915025,4,4,5.25,4.25,0.09090909090909093,0.030303030303030307,0.030303030303030307,0.09090909090909093,0.00267379679144385,0.028899439683693875,0.03290130568356375,0.4507042253521127,0.1875,0.09375,0.09375,62.83333333333333,0.15348750360835212,8,1,2
2,17-29,0.07533200830221176,2,2,1,0.12121212121212123,0.12121212121212123,0.375,0.375,0.02086339586339586,0.02002014189514189,0.047910169506155856,0.04760154296452755,0.07517153621143483,0.07892059655975835,0.13648267674579845,0.1298624841688468,0.1604347428099564,0.15880294732066252,0.06516563583171188,0.06125939945342319,0.021753998316498317,0.020912247474747483,0.0268451332524555,0.027010504592503502,0.0,5.279592396688439,4,4,4.5,4.25,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.09090909090909093,0.003119429590017825,0.0218868063588009,0.030856374807987714,0.4,0.15625,0.0625,0.09375,45.49999999999999,0.22119661009058605,8,2,2
2,2-30,-0.36403688788414,2,1,1,0.15151515151515152,0.15151515151515152,0.4459459459459459,0.44,0.047845336481700126,0.0505275974025974,0.055869632397982455,0.055769625885580584,0.09567552746377364,0.11129989129496252,0.2276703135260901,0.19359301640375207,0.18734894066309826,0.17989426770386158,0.13958791443156038,0.11427895437686775,0.04708412247474748,0.05196496212121212,0.031614520872382944,0.03202659686989577,0.0,6.826512596741106,5,5,5.6,4.6,0.12121212121212123,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.0017453951277480687,0.023679595223688288,0.0822093341246567,0.5161290322580645,0.25,0.125,0.125,62.66666666666666,0.13859678592491315,10,1,2
2,7-30,0.0724882036447525,2,1,1,0.12121212121212123,0.15151515151515152,0.4177215189873418,0.44,0.03587375377148104,0.0505275974025974,0.04939563526889544,0.055769625885580584,0.08051721917220964,0.11129989129496252,0.15974947366639905,0.19359301640375207,0.1651797716153345,0.17989426770386158,0.08704000019102559,0.11427895437686775,0.03404356060606061,0.05196496212121212,0.02669397178113609,0.03202659686989577,0.0,4.933538278963279,4,4,5.25,4.6,0.09090909090909093,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.0023395721925133692,0.030091764223495163,0.05886471279616439,0.5,0.21875,0.09375,0.125,80.16666666666666,0.12970496214593658,9,1,2
