,seed,connection,weight,level,in_degree,out_degree,deg_c_a,deg_c_b,close_c_a,close_c_b,bet_c_a,bet_c_b,curr_flow_c_a,curr_flow_c_b,curr_flow_bet_centrality_a,curr_flow_bet_centrality_b,eigen_centrality_a,eigen_centrality_b,katz_centrality_a,katz_centrality_b,comm_bet_centrality_a,comm_bet_centrality_b,load_centrality_a,load_centrality_b,page_rank_a,page_rank_b,dispersion,comm,connectivity,edge_connectivity,avg_neighbor_degree_a,avg_neighbor_degree_b,in_deg_c_a,in_deg_c_b,out_deg_c_a,out_deg_c_b,edge_bet_cent,edge_curr_flow_bet_centrality,group_bet_cent,group_clo_cent,group_deg_cent,group_in_deg_cent,group_out_deg_cent,edge_load_cent,simrank_similarity,volume,depth_a,depth_b
0,3,3-14,0.025201156007571265,1,1,2,0.15151515151515152,0.12121212121212123,0.4177215189873418,0.3928571428571429,0.07049963924963924,0.026089015151515155,0.050537220713292974,0.046899160681804136,0.13555010479731364,0.08573954971689357,0.15858674673533674,0.1962885498337897,0.17774502737105916,0.17082856688507225,0.10699258175441828,0.08732018987830319,0.07314551767676765,0.026215277777777782,0.034748888482388114,0.027463768502861724,0.0,4.475068913515383,4,4,3.8,5.0,0.12121212121212123,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.006981580510992275,0.03527246013243773,0.06505136328725038,0.4571428571428571,0.21875,0.15625,0.0625,76.58333333333333,0.15649001940136248,9,2,2
1,3,12-14,0.036406025635323566,1,1,2,0.18181818181818185,0.12121212121212123,0.4583333333333333,0.3928571428571429,0.07227271360794088,0.026089015151515155,0.056876622099128665,0.046899160681804136,0.12612953384816056,0.08573954971689357,0.3079821440135144,0.1962885498337897,0.211406891899316,0.17082856688507225,0.2041758122419372,0.08732018987830319,0.06886705597643096,0.026215277777777782,0.038478476559618495,0.027463768502861724,0.0,7.576719610484378,4,4,5.333333333333333,5.0,0.15151515151515152,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.00267379679144385,0.0238120124528854,0.08348788867942092,0.463768115942029,0.21875,0.15625,0.0625,53.08333333333333,0.20671198264809,10,1,2
2,3,4-15,0.05545882186652305,1,1,1,0.15151515151515152,0.09090909090909093,0.4024390243902439,0.36666666666666653,0.06207024246796975,0.01571149809786173,0.05138961253704353,0.040264324188132486,0.12592438748513468,0.06278940500014417,0.1699843331124473,0.12630151210376322,0.17960394254964712,0.14951095656142313,0.10930695490318378,0.04276622382352012,0.06217119107744109,0.015515835437710438,0.03420751978500309,0.02191797229324293,0.0,3.79230368490719,3,3,4.0,4.666666666666667,0.12121212121212123,0.030303030303030307,0.030303030303030307,0.060606060606060615,0.0029708853238265,0.032025277891931526,0.047987216636410174,0.4383561643835616,0.1875,0.125,0.0625,73.91666666666666,0.13336741366474053,8,1,2
3,3,14-15,0.04816657455158544,1,2,1,0.12121212121212123,0.09090909090909093,0.3928571428571429,0.36666666666666653,0.026089015151515155,0.01571149809786173,0.046899160681804136,0.040264324188132486,0.08573954971689357,0.06278940500014417,0.1962885498337897,0.12630151210376322,0.17082856688507225,0.14951095656142313,0.08732018987830319,0.04276622382352012,0.026215277777777782,0.015515835437710438,0.027463768502861724,0.02191797229324293,0.0,3.920149934749516,3,3,5.0,4.666666666666667,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.060606060606060615,0.00445632798573975,0.030921442708315008,0.018777274472838987,0.42105263157894735,0.15625,0.0625,0.09375,61.41666666666666,0.15409960484038746,7,2,2
4,3,2-18,0.03462470955593766,1,1,2,0.15151515151515152,0.12121212121212123,0.4342105263157895,0.3975903614457832,0.09104444061830427,0.03305976430976431,0.05111583706338444,0.0468251516059388,0.14295460742864147,0.09213293794499504,0.12624236431637256,0.13378965825866426,0.17609851790669376,0.16406085225251846,0.1152815342933771,0.07583858770105291,0.09424189814814816,0.03319654882154882,0.03543607902001485,0.028117627480901138,0.0,4.002628552807194,4,4,3.8,4.25,0.12121212121212123,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.004901960784313725,0.031111135895988063,0.0952101661779081,0.4705882352941176,0.21875,0.15625,0.0625,75.0,0.1354039812753866,9,2,3
5,3,17-18,0.012591062150734477,1,1,2,0.12121212121212123,0.12121212121212123,0.4125,0.3975903614457832,0.03601641414141414,0.03305976430976431,0.04778317330675851,0.0468251516059388,0.08368918760301483,0.09213293794499504,0.20180362744519065,0.13378965825866426,0.1724308439661538,0.16406085225251846,0.09512412924238224,0.07583858770105291,0.03566919191919192,0.03319654882154882,0.02720671879064515,0.028117627480901138,0.0,4.087729255239181,4,4,5.25,4.25,0.09090909090909093,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.01218062982768865,0.0317557978909376,0.03894489247311828,0.4705882352941176,0.1875,0.125,0.0625,73.49999999999999,0.13831366915976448,8,3,3
6,3,3-19,-0.010555237669662413,1,1,1,0.15151515151515152,0.15151515151515152,0.4177215189873418,0.3882352941176471,0.07049963924963924,0.04591149591149591,0.050537220713292974,0.049391232171438336,0.13555010479731364,0.11464851301761607,0.15858674673533674,0.16094386198225247,0.17774502737105916,0.1788898388009982,0.10699258175441828,0.09706661420807848,0.07314551767676765,0.047039404461279466,0.034748888482388114,0.0343008418732742,0.0,5.576564595224202,5,5,3.8,4.0,0.12121212121212123,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.004307783719548425,0.029697276005665532,0.08237247183819764,0.4571428571428571,0.21875,0.125,0.125,78.08333333333334,0.20549345726834767,10,2,2
7,3,5-19,0.004746538099074193,1,1,1,0.09090909090909093,0.15151515151515152,0.3548387096774194,0.3882352941176471,0.005952380952380951,0.04591149591149591,0.039155747607225184,0.049391232171438336,0.052768820782056296,0.11464851301761607,0.10999986723034433,0.16094386198225247,0.1487970794652225,0.1788898388009982,0.038047848835803116,0.09706661420807848,0.006339436026936028,0.047039404461279466,0.02193503053765552,0.0343008418732742,0.0,4.745809108203191,3,3,4.666666666666667,4.0,0.060606060606060615,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.0017825311942959,0.028303072867736038,0.034122183819764465,0.3950617283950617,0.15625,0.03125,0.125,51.83333333333334,0.22791363792750485,8,1,2
8,3,11-19,-0.019882378267040403,1,1,1,0.12121212121212123,0.15151515151515152,0.4074074074074074,0.3882352941176471,0.04635717291967293,0.04591149591149591,0.04767958992493088,0.049391232171438336,0.09529606587989677,0.11464851301761607,0.1606754905887,0.16094386198225247,0.1679751030137099,0.1788898388009982,0.08616866143994911,0.09706661420807848,0.046151620370370385,0.047039404461279466,0.027488578558260587,0.0343008418732742,0.0,4.457148898682284,4,4,4.75,4.0,0.09090909090909093,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.00683303624480095,0.035035437648984834,0.05688684075780848,0.463768115942029,0.21875,0.09375,0.125,86.58333333333331,0.1471281344453642,9,3,2
9,3,13-19,0.0006035224894030511,1,1,1,0.09090909090909093,0.15151515151515152,0.3707865168539326,0.3882352941176471,0.009483225108225107,0.04591149591149591,0.04018595727779506,0.049391232171438336,0.05245005607017739,0.11464851301761607,0.12238480190510675,0.16094386198225247,0.15197776174779598,0.1788898388009982,0.048448333933982964,0.09706661420807848,0.009832702020202021,0.047039404461279466,0.021710289284792014,0.0343008418732742,0.0,5.019265386042474,3,3,5.333333333333333,4.0,0.060606060606060615,0.030303030303030307,0.030303030303030307,0.12121212121212123,0.0035650623885918,0.025183062573435968,0.04303395417306706,0.41025641025641024,0.15625,0.0625,0.09375,48.33333333333334,0.2204913939025409,8,3,2
