,seed,connection,weight,level,in_degree,out_degree,deg_c_a,deg_c_b,close_c_a,close_c_b,bet_c_a,bet_c_b,curr_flow_c_a,curr_flow_c_b,curr_flow_bet_centrality_a,curr_flow_bet_centrality_b,eigen_centrality_a,eigen_centrality_b,katz_centrality_a,katz_centrality_b,comm_bet_centrality_a,comm_bet_centrality_b,load_centrality_a,load_centrality_b,page_rank_a,page_rank_b,dispersion,comm,connectivity,edge_connectivity,avg_neighbor_degree_a,avg_neighbor_degree_b,in_deg_c_a,in_deg_c_b,out_deg_c_a,out_deg_c_b,edge_bet_cent,edge_curr_flow_bet_centrality,group_bet_cent,group_clo_cent,group_deg_cent,group_in_deg_cent,group_out_deg_cent,edge_load_cent,simrank_similarity,volume,depth_a,depth_b
0,1,3-5,0.0837225070648069,1,1,3,0.09090909090909093,0.15151515151515152,0.38372093023255816,0.4177215189873418,0.02151725589225589,0.06812169312169311,0.040924636434930065,0.05102782849814192,0.06990972425844638,0.13478495044638025,0.09574593012776393,0.14062805708547038,0.14309284431555186,0.17174799316773073,0.043572104823603255,0.11735933247618865,0.022214330808080805,0.06846064814814816,0.0218604338183278,0.034783201218915684,0.0,3.650162858684139,3,3,4.666666666666667,3.8,0.060606060606060615,0.09090909090909093,0.030303030303030307,0.060606060606060615,0.021836007130124777,0.035298806655056726,0.0644137224782386,0.4444444444444444,0.1875,0.125,0.0625,63.16666666666666,0.14808754275124894,8,2,3
1,1,4-5,0.023892177894025153,1,1,3,0.12121212121212123,0.15151515151515152,0.4125,0.4177215189873418,0.03901214526214527,0.06812169312169311,0.04755644268019952,0.05102782849814192,0.09438760335263274,0.13478495044638025,0.12700107060862825,0.14062805708547038,0.16067228721279195,0.17174799316773073,0.08236421721048844,0.11735933247618865,0.03958990951178452,0.06846064814814816,0.027803593921623203,0.034783201218915684,0.0,4.7423011939745185,4,4,4.75,3.8,0.09090909090909093,0.09090909090909093,0.030303030303030307,0.060606060606060615,0.01359180035650624,0.02805092573595304,0.08857046850998468,0.4571428571428571,0.21875,0.15625,0.0625,62.48333333333333,0.14620213837259435,9,2,3
2,1,5-7,0.010536011701783199,1,2,4,0.15151515151515152,0.18181818181818185,0.4177215189873418,0.4925373134328358,0.06812169312169311,0.09796326358826356,0.05102782849814192,0.059011620242010863,0.13478495044638025,0.13775772290914065,0.14062805708547038,0.25752678666366696,0.17174799316773073,0.20555047194195614,0.11735933247618865,0.20708700579414788,0.06846064814814816,0.09842040193602694,0.034783201218915684,0.0376711028631898,0.0,6.116829919487702,5,5,3.8,5.5,0.09090909090909093,0.12121212121212123,0.060606060606060615,0.060606060606060615,0.02762923351158645,0.03419372605229827,0.11285362263184845,0.5245901639344263,0.28125,0.1875,0.09375,104.16666666666666,0.16034451561055227,11,3,2
3,1,6-7,0.10458562811556206,1,1,4,0.15151515151515152,0.18181818181818185,0.4459459459459459,0.4925373134328358,0.07949885762385762,0.09796326358826356,0.05313667739982333,0.059011620242010863,0.13368723567860605,0.13775772290914065,0.15150279916063175,0.25752678666366696,0.17499481586222426,0.20555047194195614,0.12675786704871705,0.20708700579414788,0.08011758207070706,0.09842040193602694,0.03384424139299878,0.0376711028631898,0.0,6.157794231123633,5,5,4.2,5.5,0.12121212121212123,0.12121212121212123,0.030303030303030307,0.060606060606060615,0.008244206773618538,0.030502797956511563,0.13978814644137225,0.5423728813559322,0.28125,0.21875,0.0625,93.41666666666666,0.15369080325893414,11,1,2
4,1,1-9,0.015498941235853282,1,1,2,0.21212121212121213,0.15151515151515152,0.4782608695652174,0.4583333333333333,0.1117063492063492,0.05090337902837904,0.06201677849156261,0.0542238111046883,0.16744454981548668,0.10517924500725384,0.2604307469660324,0.2172313042903492,0.21472576548518305,0.1864194226774992,0.2198415148895595,0.13880976305467976,0.10843066077441077,0.05107980850168351,0.04380323543720864,0.03206909634974388,0.0,8.260350727738201,5,5,4.571428571428571,5.4,0.18181818181818185,0.060606060606060615,0.030303030303030307,0.09090909090909093,0.0053475935828877,0.02377199810501211,0.14268753200204815,0.5333333333333333,0.3125,0.21875,0.09375,76.16666666666667,0.14640939494061406,12,1,2
5,1,2-9,0.08665592891076536,1,1,2,0.09090909090909093,0.15151515151515152,0.38372093023255816,0.4583333333333333,0.015492724867724869,0.05090337902837904,0.0407306307469404,0.0542238111046883,0.06056598524800795,0.10517924500725384,0.10048494030224764,0.2172313042903492,0.14277340861803844,0.1864194226774992,0.0392256183467986,0.13880976305467976,0.01588804713804714,0.05107980850168351,0.02164097525018578,0.03206909634974388,0.0,4.3895951600380165,3,3,4.333333333333333,5.4,0.060606060606060615,0.060606060606060615,0.030303030303030307,0.09090909090909093,0.0066844919786096255,0.028814077026084482,0.04132584485407066,0.4705882352941176,0.1875,0.09375,0.09375,59.5,0.14889088549466928,8,1,2
6,1,7-9,-0.005686398064883865,1,2,2,0.18181818181818185,0.15151515151515152,0.4925373134328358,0.4583333333333333,0.09796326358826356,0.05090337902837904,0.059011620242010863,0.0542238111046883,0.13775772290914065,0.10517924500725384,0.25752678666366696,0.2172313042903492,0.20555047194195614,0.1864194226774992,0.20708700579414788,0.13880976305467976,0.09842040193602694,0.05107980850168351,0.0376711028631898,0.03206909634974388,0.0,8.575143646079058,5,5,5.5,5.4,0.12121212121212123,0.060606060606060615,0.060606060606060615,0.09090909090909093,0.017825311942959,0.02498056297000327,0.1300147209421403,0.5333333333333333,0.25,0.125,0.125,63.33333333333334,0.18667680269432135,11,2,2
7,1,11-13,0.0774089599413078,1,1,1,0.12121212121212123,0.09090909090909093,0.4177215189873418,0.35869565217391297,0.02977843915343915,0.009753787878787877,0.04853143966118359,0.0408948017730183,0.08009745772360365,0.052458749016178134,0.17574477115710987,0.10627611649875164,0.16806373741828814,0.1440919858950004,0.0901164808980907,0.03607836253357558,0.028243371212121213,0.009767597853535351,0.026468158805696633,0.021169699383166582,0.0,4.0535127503348924,3,3,5.5,4.666666666666667,0.09090909090909093,0.030303030303030307,0.030303030303030307,0.060606060606060615,0.003416518122400475,0.02619821249298945,0.016621863799283154,0.4507042253521127,0.15625,0.09375,0.0625,57.83333333333333,0.1411800154587888,7,1,2
8,1,12-13,0.07206287680258744,1,1,1,0.15151515151515152,0.09090909090909093,0.44,0.35869565217391297,0.07032978595478598,0.009753787878787877,0.05321438150551636,0.0408948017730183,0.12533522991154275,0.052458749016178134,0.15897830954334374,0.10627611649875164,0.1760640969442432,0.1440919858950004,0.1073275077308918,0.03607836253357558,0.07313368055555558,0.009767597853535351,0.032982981239176576,0.021169699383166582,0.0,4.08301608446525,3,3,4.4,4.666666666666667,0.12121212121212123,0.030303030303030307,0.030303030303030307,0.060606060606060615,0.003416518122400475,0.027490040822388997,0.0553619431643625,0.4507042253521127,0.1875,0.125,0.0625,60.29166666666666,0.1541559612350011,8,1,2
9,1,7-15,0.0007688253426426919,1,2,2,0.18181818181818185,0.12121212121212123,0.4925373134328358,0.4177215189873418,0.09796326358826356,0.02179533429533429,0.059011620242010863,0.04714312752900388,0.13775772290914065,0.07678990119592509,0.25752678666366696,0.16832249116444647,0.20555047194195614,0.16532853699736014,0.20708700579414788,0.07747399997582452,0.09842040193602694,0.022155145202020204,0.0376711028631898,0.02666407141369822,0.0,7.530015117152016,4,4,5.5,5.0,0.12121212121212123,0.060606060606060615,0.060606060606060615,0.060606060606060615,0.00980392156862745,0.02662427046595717,0.09343958013312856,0.5079365079365079,0.21875,0.125,0.09375,69.5,0.19736720607109806,10,2,3
