,seed,connection,weight,level,in_degree,out_degree,deg_c_a,deg_c_b,close_c_a,close_c_b,bet_c_a,bet_c_b,curr_flow_c_a,curr_flow_c_b,curr_flow_bet_centrality_a,curr_flow_bet_centrality_b,eigen_centrality_a,eigen_centrality_b,katz_centrality_a,katz_centrality_b,comm_bet_centrality_a,comm_bet_centrality_b,load_centrality_a,load_centrality_b,page_rank_a,page_rank_b,dispersion,comm,connectivity,edge_connectivity,avg_neighbor_degree_a,avg_neighbor_degree_b,in_deg_c_a,in_deg_c_b,out_deg_c_a,out_deg_c_b,edge_bet_cent,edge_curr_flow_bet_centrality,group_bet_cent,group_clo_cent,group_deg_cent,group_in_deg_cent,group_out_deg_cent,edge_load_cent,simrank_similarity,volume,depth_a,depth_b
0,4,2-5,0.09497689506188112,1,1,2,0.15151515151515152,0.12121212121212123,0.4230769230769231,0.42857142857142855,0.053958483645983636,0.02834486115736115,0.05304403098272346,0.049149459845161024,0.11326439119522895,0.07870869371848732,0.1869558897441291,0.18677195132940871,0.18061022962156714,0.17144947690011306,0.11796577575914165,0.0978416037883328,0.053096064814814825,0.026409932659932658,0.03299060782520395,0.026637157410807785,0.0,5.875907332576964,4,4,4.6,6.0,0.12121212121212123,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.0050802139037433155,0.027334816829285503,0.05993663594470045,0.5,0.21875,0.15625,0.0625,63.41666666666666,0.13838456485783213,9,1,2
1,4,4-5,0.09764630487966465,1,1,2,0.12121212121212123,0.12121212121212123,0.44,0.42857142857142855,0.033667752701843606,0.02834486115736115,0.049331429214415794,0.049149459845161024,0.08086483653054119,0.07870869371848732,0.18277621562731897,0.18677195132940871,0.1700990766903019,0.17144947690011306,0.09406897401984404,0.0978416037883328,0.0329413930976431,0.026409932659932658,0.026660251968787487,0.026637157410807785,0.0,5.085623644210179,4,4,5.75,6.0,0.09090909090909093,0.060606060606060615,0.030303030303030307,0.060606060606060615,0.00671420083184789,0.02607450386149805,0.0417583984116242,0.5,0.1875,0.125,0.0625,60.58333333333334,0.14331216257719456,8,1,2
2,4,1-7,0.06272970078809516,1,1,3,0.12121212121212123,0.15151515151515152,0.4230769230769231,0.4520547945205479,0.05070947570947571,0.07446802986575714,0.0478278509589401,0.054182762766431566,0.10035416635071732,0.12495972330770208,0.1269979414729686,0.17392178415067455,0.16161377133080762,0.17928901981937267,0.08416356208034093,0.1204997440353628,0.05091934974747475,0.07472380050505052,0.02785857519080303,0.03315706683871083,0.0,4.239730366891877,4,4,4.75,4.6,0.09090909090909093,0.09090909090909093,0.030303030303030307,0.060606060606060615,0.011363636363636362,0.03153786293262373,0.0920044337383047,0.5,0.21875,0.15625,0.0625,78.0,0.1506934699285572,9,1,2
3,4,6-7,0.036775718646525665,1,1,3,0.15151515151515152,0.15151515151515152,0.4125,0.4520547945205479,0.047603264790764786,0.07446802986575714,0.05115772984059904,0.054182762766431566,0.11422613032383827,0.12495972330770208,0.17509463004491765,0.17392178415067455,0.17704613663837016,0.17928901981937267,0.10490859033140117,0.1204997440353628,0.04735374579124579,0.07472380050505052,0.03387853727706672,0.03315706683871083,0.0,5.303953421313897,5,5,4.2,4.6,0.12121212121212123,0.09090909090909093,0.030303030303030307,0.060606060606060615,0.0089126559714795,0.033185166720332594,0.08515825012800819,0.5,0.25,0.1875,0.0625,78.99999999999999,0.15482479522360587,10,2,2
4,4,3-11,0.05342484459672718,1,1,3,0.12121212121212123,0.15151515151515152,0.42857142857142855,0.4459459459459459,0.027287847884438797,0.06981839709112438,0.04871096976344157,0.05253707539546,0.07777176695311504,0.12051349543465835,0.16195230992692808,0.18209035024596484,0.16663750641777095,0.1807825335848804,0.08332730170723998,0.12663137910107974,0.02679135101010101,0.07078203914141414,0.026837572578993392,0.03370207040154834,0.0,4.962983990194108,4,4,5.25,4.8,0.09090909090909093,0.09090909090909093,0.030303030303030307,0.060606060606060615,0.009135472370766487,0.030467693622979856,0.06733050775389482,0.5079365079365079,0.21875,0.15625,0.0625,74.83333333333333,0.14849251767343022,9,1,2
5,4,10-11,0.0357291004276808,1,1,3,0.060606060606060615,0.15151515151515152,0.3548387096774194,0.4459459459459459,0.007351928374655646,0.06981839709112438,0.03233362988991632,0.05253707539546,0.0343385066638255,0.12051349543465835,0.07511224170889254,0.18209035024596484,0.12864050176149927,0.1807825335848804,0.018964836666450758,0.12663137910107974,0.0077572601010101015,0.07078203914141414,0.01590062614902226,0.03370207040154834,0.0,3.1361147182279736,2,2,5.0,4.8,0.030303030303030307,0.09090909090909093,0.030303030303030307,0.060606060606060615,0.02540106951871657,0.03291575213872553,0.03825090120453023,0.4705882352941176,0.15625,0.09375,0.0625,79.16666666666667,0.1423919676546673,7,3,2
6,4,7-13,0.07205787244950984,1,2,1,0.15151515151515152,0.12121212121212123,0.4520547945205479,0.3928571428571429,0.07446802986575714,0.029718314093314088,0.054182762766431566,0.046046295319368886,0.12495972330770208,0.0867129149476858,0.17392178415067455,0.12499659536053148,0.17928901981937267,0.15777752257105598,0.1204997440353628,0.06136940744819254,0.07472380050505052,0.030658143939393926,0.03315706683871083,0.02788582853668887,0.0,3.9074117957827736,4,4,4.6,3.75,0.09090909090909093,0.030303030303030307,0.060606060606060615,0.09090909090909093,0.015597147950089124,0.036378361075452184,0.059320741982032285,0.4923076923076923,0.21875,0.09375,0.125,93.66666666666666,0.13857509256970088,9,2,2
7,4,8-13,0.040820152025634326,1,1,1,0.12121212121212123,0.12121212121212123,0.4520547945205479,0.3928571428571429,0.04272099428349429,0.029718314093314088,0.04948607934060532,0.046046295319368886,0.08276481238049019,0.0867129149476858,0.1756875927085595,0.12499659536053148,0.17152342608510476,0.15777752257105598,0.10551600235757047,0.06136940744819254,0.0425965382996633,0.030658143939393926,0.026760052119041297,0.02788582853668887,0.0,4.431494438771758,4,4,6.25,3.75,0.09090909090909093,0.030303030303030307,0.030303030303030307,0.09090909090909093,0.0035650623885918,0.027725974902220927,0.04756852130844066,0.4848484848484849,0.1875,0.09375,0.09375,66.08333333333333,0.14310837615771385,8,1,2
8,4,12-13,0.05043965825365854,1,1,1,0.09090909090909093,0.12121212121212123,0.3793103448275862,0.3928571428571429,0.010754002941502942,0.029718314093314088,0.0410583697692217,0.046046295319368886,0.050503288213075606,0.0867129149476858,0.11967314794934125,0.12499659536053148,0.14890390603659656,0.15777752257105598,0.04715400447948963,0.06136940744819254,0.010619212962962959,0.030658143939393926,0.021465433106746847,0.02788582853668887,0.0,3.891755821938683,3,3,5.666666666666668,3.75,0.060606060606060615,0.030303030303030307,0.030303030303030307,0.09090909090909093,0.0035650623885918,0.026618659246771075,0.02334297087321281,0.4266666666666667,0.15625,0.0625,0.09375,53.66666666666667,0.14629031354586622,7,2,2
9,4,5-16,0.04569956630776008,1,2,3,0.12121212121212123,0.24242424242424246,0.42857142857142855,0.4647887323943662,0.02834486115736115,0.12292383542383542,0.049149459845161024,0.06215501036874785,0.07870869371848732,0.1998992016783688,0.18677195132940871,0.2571317719245585,0.17144947690011306,0.2220750412704256,0.0978416037883328,0.22632281148418096,0.026409932659932658,0.1218723695286195,0.026637157410807785,0.051961462840340866,0.0,7.377136912921916,4,4,6.0,3.625,0.060606060606060615,0.09090909090909093,0.060606060606060615,0.15151515151515152,0.0142602495543672,0.028017147375628517,0.12551301744850132,0.5245901639344263,0.3125,0.125,0.1875,78.03333333333333,0.14858418508527382,12,2,2
