epoch,accuracy,train_loss,train_acc,time
  1, 44.950, 1.786, 33.520,145.14031600952148
  2, 54.100, 1.430, 47.732,291.94228744506836
  3, 63.710, 1.185, 57.871,437.63069891929626
  4, 59.390, 1.008, 64.267,582.9795210361481
  5, 66.890, 0.892, 68.896,728.512398481369
  6, 76.390, 0.792, 72.550,874.6024599075317
  7, 74.770, 0.718, 75.391,1046.6804647445679
  8, 78.970, 0.663, 77.316,1207.9426107406616
  9, 79.090, 0.621, 78.810,1354.0161278247833
 10, 82.100, 0.579, 80.008,1500.1349635124207
 11, 81.220, 0.553, 81.312,1645.524668455124
 12, 81.920, 0.523, 82.175,1791.929165840149
 13, 84.770, 0.504, 82.836,1938.158756494522
 14, 82.640, 0.485, 83.605,2085.225281715393
 15, 81.820, 0.471, 83.990,2231.1482212543488
 16, 83.920, 0.454, 84.603,2377.1840295791626
 17, 83.190, 0.439, 85.203,2522.9004776477814
 18, 82.120, 0.424, 85.671,2669.043475627899
 19, 85.200, 0.417, 85.806,2816.062325000763
 20, 84.070, 0.403, 86.505,2962.6978363990784
 21, 84.730, 0.396, 86.597,3110.0806250572205
 22, 85.950, 0.383, 87.123,3256.7934255599976
 23, 83.160, 0.376, 87.253,3402.5178344249725
 24, 85.810, 0.366, 87.595,3547.692444086075
 25, 85.340, 0.361, 87.887,3693.745228290558
 26, 86.320, 0.350, 88.130,3840.43053150177
 27, 87.780, 0.349, 88.223,3986.8549003601074
 28, 83.890, 0.342, 88.574,4132.879133939743
 29, 86.700, 0.340, 88.504,4278.336582899094
 30, 90.670, 0.246, 91.711,4450.171528816223
 31, 90.570, 0.223, 92.597,4611.963502168655
 32, 90.690, 0.208, 92.942,4759.237103462219
 33, 90.730, 0.206, 93.170,4906.093404054642
 34, 90.890, 0.200, 93.292,5053.7805788517
 35, 90.870, 0.193, 93.607,5199.399190187454
 36, 91.140, 0.190, 93.504,5346.167949914932
 37, 90.860, 0.188, 93.757,5492.612585783005
 38, 90.980, 0.186, 93.666,5639.058863162994
 39, 91.220, 0.183, 93.886,5785.2876517772675
 40, 91.060, 0.177, 94.128,5931.529234647751
 41, 91.170, 0.172, 94.164,6077.437953948975
 42, 91.180, 0.170, 94.255,6223.368851661682
 43, 90.940, 0.171, 94.276,6369.162477016449
 44, 91.450, 0.164, 94.448,6515.356237411499
 45, 91.300, 0.166, 94.524,6661.96266746521
 46, 91.080, 0.160, 94.598,6808.624686002731
 47, 91.230, 0.164, 94.403,6955.700343370438
 48, 91.330, 0.158, 94.699,7102.140222072601
 49, 91.120, 0.153, 94.806,7248.81262755394
 50, 91.000, 0.153, 94.827,7395.251861810684
