epoch,accuracy,train_loss,train_acc,time
  1,38.290,38.290,38.290,84.52902173995972
  2,49.780,49.780,49.780,168.632470369339
  3,53.400,53.400,53.400,252.79380679130554
  4,58.830,58.830,58.830,337.2065556049347
  5,65.160,65.160,65.160,421.57914996147156
  6,70.400,70.400,70.400,506.17179918289185
  7,70.840,70.840,70.840,590.7240786552429
  8,72.150,72.150,72.150,675.1218926906586
  9,77.010,77.010,77.010,759.3071737289429
 10,80.520,80.520,80.520,843.6298081874847
 11,80.480,80.480,80.480,928.0004816055298
 12,80.350,80.350,80.350,1012.3771557807922
 13,83.820,83.820,83.820,1096.903106212616
 14,82.820,82.820,82.820,1181.2942810058594
 15,83.520,83.520,83.520,1265.3690493106842
 16,83.120,83.120,83.120,1349.7143247127533
 17,83.320,83.320,83.320,1433.903050661087
 18,79.050,79.050,79.050,1518.1266777515411
 19,85.230,85.230,85.230,1602.6747951507568
 20,82.400,82.400,82.400,1687.021009683609
 21,85.300,85.300,85.300,1771.4764857292175
 22,83.400,83.400,83.400,1855.779426574707
 23,86.590,86.590,86.590,1940.2132077217102
 24,86.230,86.230,86.230,2024.4751563072205
 25,86.400,86.400,86.400,2108.373328924179
 26,86.180,86.180,86.180,2192.6982395648956
 27,85.280,85.280,85.280,2277.040919303894
 28,86.370,86.370,86.370,2361.4110078811646
 29,86.060,86.060,86.060,2445.8096458911896
 30,89.860,89.860,89.860,2530.2910463809967
 31,90.270,90.270,90.270,2614.7706892490387
 32,90.420,90.420,90.420,2698.933034181595
 33,90.190,90.190,90.190,2783.267564535141
 34,90.440,90.440,90.440,2867.7382576465607
 35,90.370,90.370,90.370,2951.8843245506287
 36,90.570,90.570,90.570,3036.3241827487946
 37,90.820,90.820,90.820,3120.895495891571
 38,90.240,90.240,90.240,3205.221745491028
 39,90.500,90.500,90.500,3289.5780622959137
 40,90.710,90.710,90.710,3373.852260351181
 41,90.660,90.660,90.660,3458.139565706253
 42,90.500,90.500,90.500,3542.3743150234222
 43,90.560,90.560,90.560,3626.717611551285
 44,90.980,90.980,90.980,3711.1685185432434
 45,90.940,90.940,90.940,3795.4741055965424
 46,90.440,90.440,90.440,3879.801255941391
 47,90.680,90.680,90.680,3964.2242362499237
 48,90.890,90.890,90.890,4048.395812511444
 49,91.010,91.010,91.010,4133.039774179459
 50,91.180,91.180,91.180,4217.636169433594
