epoch,accuracy,train_loss,train_acc,time
  1, 40.940, 1.764, 34.444,124.28422713279724
  2, 53.790, 1.411, 48.378,248.82732677459717
  3, 61.790, 1.163, 58.683,374.1367735862732
  4, 65.250, 1.017, 64.012,498.8426854610443
  5, 71.190, 0.914, 68.042,623.847939491272
  6, 74.620, 0.836, 70.941,748.712507724762
  7, 74.150, 0.773, 73.354,872.89182305336
  8, 77.230, 0.710, 75.435,998.2997002601624
  9, 79.640, 0.662, 77.417,1122.7554280757904
 10, 81.320, 0.627, 78.493,1247.7060115337372
 11, 78.700, 0.588, 79.845,1372.7557535171509
 12, 80.860, 0.565, 80.819,1497.2364768981934
 13, 82.510, 0.542, 81.442,1622.99467086792
 14, 82.510, 0.522, 82.478,1747.8349151611328
 15, 82.080, 0.502, 82.868,1872.5557339191437
 16, 84.830, 0.488, 83.595,1998.6381394863129
 17, 83.860, 0.474, 83.869,2123.8442656993866
 18, 82.100, 0.460, 84.556,2248.683679819107
 19, 83.080, 0.442, 84.988,2372.9078209400177
 20, 85.120, 0.438, 85.243,2497.513044834137
 21, 84.120, 0.426, 85.643,2622.2156372070312
 22, 85.660, 0.414, 86.005,2747.1806678771973
 23, 83.430, 0.405, 86.334,2872.079245328903
 24, 85.870, 0.399, 86.433,2996.3740043640137
 25, 80.980, 0.392, 86.781,3120.8823437690735
 26, 85.530, 0.380, 87.085,3245.1854696273804
 27, 85.830, 0.379, 87.167,3369.3497500419617
 28, 87.610, 0.371, 87.542,3499.2169229984283
 29, 86.210, 0.363, 87.556,3644.8284957408905
 30, 89.890, 0.272, 90.740,3785.278056383133
 31, 90.140, 0.249, 91.694,3908.7708439826965
 32, 90.470, 0.238, 92.012,4029.821655511856
 33, 90.420, 0.232, 92.121,4152.275382518768
 34, 90.260, 0.227, 92.320,4272.682269573212
 35, 90.100, 0.217, 92.541,4397.1000163555145
 36, 90.540, 0.216, 92.741,4522.15199303627
 37, 90.190, 0.209, 93.046,4645.3573224544525
 38, 90.410, 0.210, 92.861,4769.203676700592
 39, 90.320, 0.206, 92.940,4893.2124106884
 40, 90.490, 0.203, 93.088,5017.155102968216
 41, 90.440, 0.199, 93.306,5141.280223608017
 42, 90.650, 0.202, 93.266,5265.609187364578
 43, 90.880, 0.194, 93.485,5389.821694612503
 44, 90.850, 0.191, 93.525,5512.770868301392
 45, 90.680, 0.187, 93.683,5635.855393886566
 46, 90.600, 0.181, 93.878,5759.260566711426
 47, 90.760, 0.181, 93.862,5883.656873464584
 48, 90.730, 0.183, 93.881,6006.884021759033
 49, 90.760, 0.176, 93.969,6129.99027299881
 50, 90.610, 0.181, 93.847,6253.930349349976
