epoch,accuracy,train_loss,train_acc,time
  1, 44.630, 1.784, 34.233,165.17290902137756
  2, 49.890, 1.367, 50.522,335.11421632766724
  3, 62.200, 1.121, 60.125,536.2644696235657
  4, 69.700, 0.980, 65.675,704.9013562202454
  5, 70.020, 0.868, 69.594,869.9397625923157
  6, 71.270, 0.788, 72.760,1035.3078718185425
  7, 77.800, 0.718, 75.163,1201.3418872356415
  8, 75.820, 0.659, 77.542,1367.2609233856201
  9, 80.090, 0.617, 78.862,1533.5213730335236
 10, 77.940, 0.574, 80.468,1698.5681715011597
 11, 82.780, 0.553, 81.207,1863.286232471466
 12, 81.990, 0.525, 82.222,2027.0886943340302
 13, 82.380, 0.502, 83.023,2191.689732313156
 14, 82.310, 0.484, 83.649,2356.5878660678864
 15, 81.700, 0.465, 84.464,2521.8961272239685
 16, 85.180, 0.449, 84.957,2687.869036436081
 17, 85.170, 0.431, 85.657,2853.241750717163
 18, 83.330, 0.421, 85.736,3018.304919242859
 19, 84.810, 0.410, 86.222,3184.079447031021
 20, 80.120, 0.400, 86.589,3347.4985082149506
 21, 84.420, 0.390, 86.964,3511.2449939250946
 22, 86.720, 0.379, 87.329,3678.104838848114
 23, 85.880, 0.371, 87.580,3878.2543680667877
 24, 84.070, 0.360, 87.927,4047.2665922641754
 25, 87.070, 0.357, 88.029,4212.635787248611
 26, 85.950, 0.347, 88.458,4377.594234228134
 27, 86.550, 0.340, 88.611,4542.831607580185
 28, 86.890, 0.339, 88.619,4708.357228517532
 29, 88.140, 0.328, 89.055,4874.834388256073
 30, 90.580, 0.242, 91.979,5041.177384853363
 31, 91.060, 0.215, 92.784,5207.4100069999695
 32, 91.200, 0.206, 93.225,5374.350525856018
 33, 91.390, 0.199, 93.384,5540.256196737289
 34, 91.100, 0.192, 93.505,5704.797196865082
 35, 91.370, 0.189, 93.702,5871.1690900325775
 36, 91.280, 0.180, 93.944,6036.982451915741
 37, 91.610, 0.180, 94.023,6203.695638656616
 38, 91.640, 0.177, 94.100,6370.618804931641
 39, 91.560, 0.171, 94.292,6536.8297963142395
 40, 91.540, 0.167, 94.423,6703.584215402603
 41, 91.650, 0.166, 94.462,6869.993600606918
 42, 91.520, 0.165, 94.411,7037.610778570175
 43, 91.450, 0.161, 94.713,7240.652466773987
 44, 91.410, 0.161, 94.621,7412.373130321503
 45, 91.640, 0.157, 94.797,7577.985836029053
 46, 91.820, 0.155, 94.775,7745.21618771553
 47, 91.470, 0.153, 94.857,7911.592677354813
 48, 91.310, 0.153, 94.843,8077.388591766357
 49, 91.660, 0.148, 94.915,8243.848089456558
 50, 91.710, 0.144, 95.143,8411.93993639946
