epoch,accuracy,train_loss,train_acc,time
  1, 37.350, 1.935, 27.250,116.98858070373535
  2, 44.190, 1.595, 40.683,233.38780784606934
  3, 50.960, 1.396, 48.893,350.5881519317627
  4, 59.290, 1.271, 54.016,467.5520510673523
  5, 60.950, 1.161, 58.408,584.561408996582
  6, 64.460, 1.074, 61.821,701.3975100517273
  7, 67.860, 1.001, 64.862,818.3931889533997
  8, 66.740, 0.932, 67.254,934.8098840713501
  9, 69.970, 0.867, 69.690,1052.380341053009
 10, 73.630, 0.807, 72.071,1169.8315589427948
 11, 74.610, 0.765, 73.943,1286.7638244628906
 12, 77.570, 0.724, 75.206,1404.3202402591705
 13, 76.710, 0.688, 76.471,1520.790329694748
 14, 76.890, 0.655, 77.730,1637.1837785243988
 15, 80.720, 0.633, 78.427,1754.5531694889069
 16, 80.980, 0.609, 79.282,1871.2209424972534
 17, 79.560, 0.583, 80.330,1987.6121060848236
 18, 79.350, 0.569, 80.784,2104.5969789028168
 19, 81.300, 0.551, 81.230,2221.787793159485
 20, 82.750, 0.541, 81.649,2338.8904905319214
 21, 82.880, 0.523, 82.310,2456.2651314735413
 22, 84.880, 0.517, 82.585,2573.499090194702
 23, 81.250, 0.504, 83.127,2690.7995393276215
 24, 83.450, 0.492, 83.446,2807.463810443878
 25, 83.500, 0.482, 83.849,2924.5054199695587
 26, 83.420, 0.472, 84.057,3042.0552384853363
 27, 83.400, 0.464, 84.330,3159.2440969944
 28, 84.630, 0.454, 84.811,3276.9355442523956
 29, 85.360, 0.447, 85.041,3394.48770570755
 30, 88.370, 0.356, 88.020,3511.757905483246
 31, 88.580, 0.331, 88.790,3629.5741686820984
 32, 88.670, 0.318, 89.265,3746.783529996872
 33, 88.900, 0.314, 89.344,3864.48876452446
 34, 89.110, 0.307, 89.735,3981.743112564087
 35, 88.950, 0.303, 89.783,4098.855516433716
 36, 88.940, 0.298, 90.025,4215.91511964798
 37, 89.380, 0.296, 89.992,4333.344413518906
 38, 89.270, 0.289, 90.311,4450.692413330078
 39, 89.350, 0.287, 90.304,4568.103825092316
 40, 89.570, 0.285, 90.333,4685.092631101608
 41, 89.230, 0.283, 90.417,4802.418921947479
 42, 89.650, 0.280, 90.526,4919.66450715065
 43, 89.670, 0.278, 90.490,5036.852100610733
 44, 89.360, 0.275, 90.800,5154.5255625247955
 45, 89.350, 0.277, 90.491,5271.726527690887
 46, 89.310, 0.272, 90.798,5388.92702293396
 47, 89.620, 0.269, 90.880,5505.756808996201
 48, 89.230, 0.265, 91.161,5622.91991519928
 49, 89.620, 0.264, 90.950,5740.584348678589
 50, 89.420, 0.262, 91.035,5857.489562988281
