epoch,accuracy,train_loss,train_acc,time
  1,93.310,93.310,93.310,86.82871770858765
  2,98.630,98.630,98.630,174.5240774154663
  3,98.940,98.940,98.940,262.23529410362244
  4,99.110,99.110,99.110,350.09670901298523
  5,99.230,99.230,99.230,437.83756589889526
  6,99.170,99.170,99.170,525.5533173084259
  7,99.190,99.190,99.190,613.1609606742859
  8,99.290,99.290,99.290,700.8243501186371
  9,99.320,99.320,99.320,788.681608915329
 10,99.200,99.200,99.200,876.3315525054932
 11,99.210,99.210,99.210,964.0000784397125
 12,99.410,99.410,99.410,1051.908141374588
 13,99.420,99.420,99.420,1139.6354928016663
 14,99.380,99.380,99.380,1227.2075550556183
 15,99.330,99.330,99.330,1314.629864692688
 16,99.500,99.500,99.500,1402.5351524353027
 17,99.490,99.490,99.490,1490.2805557250977
 18,99.390,99.390,99.390,1578.1401042938232
 19,99.320,99.320,99.320,1665.868215084076
 20,99.340,99.340,99.340,1753.7242879867554
 21,99.360,99.360,99.360,1841.4302952289581
 22,99.460,99.460,99.460,1928.998591184616
 23,99.500,99.500,99.500,2016.720095872879
 24,99.320,99.320,99.320,2104.355530977249
 25,99.260,99.260,99.260,2192.0668337345123
 26,99.140,99.140,99.140,2279.861618041992
 27,99.370,99.370,99.370,2367.683421611786
 28,99.490,99.490,99.490,2455.3973667621613
 29,99.420,99.420,99.420,2543.020975828171
 30,99.660,99.660,99.660,2631.124580860138
 31,99.650,99.650,99.650,2718.7641232013702
 32,99.690,99.690,99.690,2806.7984738349915
 33,99.640,99.640,99.640,2894.4814591407776
 34,99.640,99.640,99.640,2982.3419585227966
 35,99.630,99.630,99.630,3070.23126745224
 36,99.650,99.650,99.650,3157.8913564682007
 37,99.660,99.660,99.660,3245.7197558879852
 38,99.650,99.650,99.650,3333.271803855896
 39,99.650,99.650,99.650,3420.7488634586334
 40,99.670,99.670,99.670,3508.222889184952
 41,99.660,99.660,99.660,3595.918546438217
 42,99.680,99.680,99.680,3683.5227086544037
 43,99.640,99.640,99.640,3771.2841503620148
 44,99.680,99.680,99.680,3858.942186355591
 45,99.650,99.650,99.650,3946.2142066955566
 46,99.620,99.620,99.620,4033.815568447113
 47,99.620,99.620,99.620,4121.567891597748
 48,99.580,99.580,99.580,4209.008888721466
 49,99.680,99.680,99.680,4296.820298433304
 50,99.650,99.650,99.650,4384.446724653244
