epoch,accuracy,train_loss,train_acc,time
  1,81.980,81.980,81.980,77.68703317642212
  2,87.040,87.040,87.040,156.63576126098633
  3,87.560,87.560,87.560,236.01015424728394
  4,89.540,89.540,89.540,315.6085276603699
  5,90.000,90.000,90.000,395.1111264228821
  6,90.140,90.140,90.140,474.6725766658783
  7,91.480,91.480,91.480,554.2246189117432
  8,91.350,91.350,91.350,633.1351792812347
  9,91.750,91.750,91.750,713.1411325931549
 10,91.890,91.890,91.890,792.6413772106171
 11,91.420,91.420,91.420,871.9441246986389
 12,92.280,92.280,92.280,950.9590046405792
 13,92.020,92.020,92.020,1029.9324219226837
 14,91.750,91.750,91.750,1108.1038365364075
 15,92.090,92.090,92.090,1186.6482152938843
 16,92.660,92.660,92.660,1265.526089668274
 17,92.190,92.190,92.190,1344.5025849342346
 18,92.400,92.400,92.400,1423.4864084720612
 19,92.960,92.960,92.960,1502.3989367485046
 20,92.690,92.690,92.690,1581.7128555774689
 21,92.530,92.530,92.530,1661.3462104797363
 22,92.750,92.750,92.750,1741.0233533382416
 23,92.770,92.770,92.770,1820.2947793006897
 24,92.420,92.420,92.420,1899.7963182926178
 25,93.190,93.190,93.190,1979.2853033542633
 26,93.160,93.160,93.160,2058.112893819809
 27,92.750,92.750,92.750,2136.91091632843
 28,92.770,92.770,92.770,2215.8166556358337
 29,93.610,93.610,93.610,2294.9878945350647
 30,94.040,94.040,94.040,2374.1760909557343
 31,93.910,93.910,93.910,2453.081220149994
 32,94.070,94.070,94.070,2532.118553161621
 33,94.070,94.070,94.070,2610.9887442588806
 34,94.200,94.200,94.200,2690.745279073715
 35,94.180,94.180,94.180,2769.949117898941
 36,94.080,94.080,94.080,2848.8016562461853
 37,94.230,94.230,94.230,2927.7941570281982
 38,94.160,94.160,94.160,3006.6995911598206
 39,94.220,94.220,94.220,3085.678956270218
 40,94.190,94.190,94.190,3164.1031081676483
 41,94.140,94.140,94.140,3242.9181694984436
 42,94.180,94.180,94.180,3322.078916788101
 43,94.220,94.220,94.220,3400.7360169887543
 44,94.290,94.290,94.290,3479.615493297577
 45,94.050,94.050,94.050,3558.8829498291016
 46,94.050,94.050,94.050,3637.434990644455
 47,94.230,94.230,94.230,3718.0430755615234
 48,94.110,94.110,94.110,3797.1553616523743
 49,94.080,94.080,94.080,3876.1494550704956
 50,93.970,93.970,93.970,3955.231765270233
