epoch,accuracy,train_loss,train_acc,time
  1,9.080,9.080,9.080,135.63238286972046
  2,18.630,18.630,18.630,272.70907282829285
  3,22.180,22.180,22.180,408.3823835849762
  4,24.900,24.900,24.900,544.6753313541412
  5,30.480,30.480,30.480,681.162529706955
  6,34.680,34.680,34.680,816.7875332832336
  7,38.590,38.590,38.590,952.8061089515686
  8,37.060,37.060,37.060,1086.5749151706696
  9,39.710,39.710,39.710,1222.0013446807861
 10,40.620,40.620,40.620,1360.330483675003
 11,43.890,43.890,43.890,1495.545158147812
 12,46.410,46.410,46.410,1631.7521603107452
 13,45.670,45.670,45.670,1768.0144577026367
 14,49.310,49.310,49.310,1904.8179116249084
 15,51.580,51.580,51.580,2040.3703763484955
 16,52.410,52.410,52.410,2176.8450949192047
 17,54.270,54.270,54.270,2313.9433732032776
 18,50.660,50.660,50.660,2449.0202989578247
 19,53.090,53.090,53.090,2586.0381619930267
 20,54.460,54.460,54.460,2720.4575095176697
 21,52.370,52.370,52.370,2857.3672654628754
 22,56.130,56.130,56.130,2996.777569770813
 23,55.210,55.210,55.210,3132.0704560279846
 24,57.260,57.260,57.260,3268.8138897418976
 25,54.780,54.780,54.780,3403.635773420334
 26,55.190,55.190,55.190,3539.096999645233
 27,57.760,57.760,57.760,3674.7934560775757
 28,58.050,58.050,58.050,3810.5040662288666
 29,57.970,57.970,57.970,3947.4675204753876
 30,64.700,64.700,64.700,4084.403529405594
 31,65.110,65.110,65.110,4219.398621797562
 32,65.620,65.620,65.620,4355.392164230347
 33,65.380,65.380,65.380,4489.63932466507
 34,65.560,65.560,65.560,4625.24463891983
 35,66.380,66.380,66.380,4761.1899399757385
 36,66.130,66.130,66.130,4895.914345741272
 37,66.270,66.270,66.270,5030.607626676559
 38,66.220,66.220,66.220,5165.463987350464
 39,66.220,66.220,66.220,5300.173778772354
 40,66.360,66.360,66.360,5434.805969238281
 41,65.900,65.900,65.900,5569.754306793213
 42,66.470,66.470,66.470,5705.4819395542145
 43,66.600,66.600,66.600,5840.841775417328
 44,66.580,66.580,66.580,5977.784791231155
 45,66.840,66.840,66.840,6113.262812137604
 46,66.620,66.620,66.620,6247.415269851685
 47,66.440,66.440,66.440,6382.437292098999
 48,66.720,66.720,66.720,6517.456782341003
 49,66.630,66.630,66.630,6652.065277338028
 50,67.170,67.170,67.170,6786.671230792999
