epoch,accuracy,train_loss,train_acc,time
  1, 44.620, 1.702, 36.952,120.63498973846436
  2, 58.390, 1.347, 51.151,242.80776023864746
  3, 66.830, 1.111, 60.514,366.06620717048645
  4, 66.520, 0.956, 66.401,488.85847520828247
  5, 73.230, 0.844, 70.536,611.0451321601868
  6, 75.260, 0.755, 73.892,733.2889728546143
  7, 75.410, 0.696, 76.236,854.5979404449463
  8, 77.160, 0.647, 77.998,976.7490043640137
  9, 80.400, 0.609, 79.137,1098.4654235839844
 10, 80.110, 0.573, 80.696,1220.1742916107178
 11, 82.650, 0.551, 81.396,1343.1255507469177
 12, 82.620, 0.525, 82.299,1466.3977401256561
 13, 82.760, 0.507, 82.778,1589.1597836017609
 14, 81.510, 0.480, 83.830,1712.3960609436035
 15, 82.710, 0.466, 84.233,1849.6699690818787
 16, 85.040, 0.457, 84.631,1991.7200808525085
 17, 84.830, 0.441, 85.098,2119.5169491767883
 18, 85.340, 0.426, 85.421,2242.9646203517914
 19, 84.100, 0.410, 86.216,2365.5092544555664
 20, 85.920, 0.408, 86.288,2487.8151412010193
 21, 86.000, 0.396, 86.631,2610.5648057460785
 22, 85.270, 0.386, 86.958,2730.6663398742676
 23, 85.070, 0.381, 87.145,2852.256643295288
 24, 85.450, 0.366, 87.647,2974.817005634308
 25, 86.810, 0.366, 87.627,3097.050772666931
 26, 86.740, 0.350, 88.038,3218.9721496105194
 27, 87.690, 0.349, 88.356,3342.2859909534454
 28, 86.910, 0.341, 88.504,3464.420425415039
 29, 86.820, 0.339, 88.595,3587.3091135025024
 30, 89.710, 0.248, 91.665,3710.294935464859
 31, 90.380, 0.222, 92.504,3833.7828533649445
 32, 90.330, 0.210, 92.887,3954.3460586071014
 33, 90.590, 0.204, 93.059,4076.8560724258423
 34, 90.600, 0.194, 93.413,4200.873949050903
 35, 90.600, 0.192, 93.584,4324.173099517822
 36, 90.610, 0.186, 93.800,4447.522303581238
 37, 90.710, 0.184, 93.777,4570.666975975037
 38, 90.830, 0.180, 94.044,4693.968155384064
 39, 90.780, 0.179, 94.044,4816.925190210342
 40, 90.760, 0.169, 94.319,4940.104389190674
 41, 91.100, 0.166, 94.422,5062.8405928611755
 42, 91.250, 0.171, 94.260,5185.721962928772
 43, 91.150, 0.166, 94.446,5308.47314286232
 44, 91.040, 0.163, 94.557,5430.944548845291
 45, 90.870, 0.161, 94.666,5557.197420120239
 46, 91.100, 0.158, 94.676,5696.169119358063
 47, 91.010, 0.157, 94.740,5838.704308748245
 48, 91.050, 0.153, 94.898,5967.388097524643
 49, 91.130, 0.152, 94.887,6091.166858434677
 50, 91.170, 0.151, 94.903,6215.324531555176
