epoch,accuracy,time
  1,63.710,177.76860857009888
  2,73.480,355.10542035102844
  3,74.380,532.950775384903
  4,81.650,710.5492279529572
  5,81.390,887.9532060623169
  6,81.020,1065.6135439872742
  7,82.940,1243.4178743362427
  8,84.720,1420.9222400188446
  9,86.600,1598.6931974887848
 10,85.320,1776.1585683822632
 11,88.090,1953.9754405021667
 12,87.010,2131.35422873497
 13,82.800,2309.002926826477
 14,87.940,2486.227656364441
 15,84.190,2663.6316425800323
 16,87.950,2841.2893567085266
 17,86.440,3018.4819078445435
 18,86.840,3195.938983440399
 19,87.980,3373.0736598968506
 20,88.380,3550.6881787776947
 21,87.090,3728.2518990039825
 22,87.600,3905.7484481334686
 23,87.800,4083.2377202510834
 24,84.670,4260.748505830765
 25,88.050,4438.272567749023
 26,89.230,4615.975319385529
 27,88.660,4793.556133747101
 28,88.930,4970.949133396149
 29,88.600,5148.1547684669495
 30,91.970,5325.707794189453
 31,92.250,5503.071275234222
 32,92.290,5680.694019794464
 33,92.250,5858.128770828247
 34,92.600,6035.789997577667
 35,92.200,6213.250029563904
 36,92.620,6390.61043214798
 37,92.690,6567.891092538834
 38,92.650,6745.316714286804
 39,92.790,6922.931545257568
 40,92.850,7100.382328748703
 41,92.690,7277.752406358719
 42,92.720,7455.043597698212
 43,92.760,7632.54008936882
 44,92.880,7810.056999206543
 45,92.800,7987.271116256714
 46,92.510,8164.633814573288
 47,92.690,8342.229134321213
 48,92.590,8519.646805047989
 49,92.710,8695.003899097443
 50,92.690,8872.873426914215
