epoch,accuracy,time
1,44.030,121.50433564186096
2,51.220,243.4166820049286
3,52.410,364.1692245006561
4,62.130,485.6847004890442
5,65.040,606.7213861942291
6,66.680,727.5853888988495
7,70.420,849.147745847702
8,70.380,970.8993561267853
9,73.960,1092.0831170082092
10,71.520,1213.3119962215424
11,70.340,1334.9435534477234
12,67.170,1456.024958372116
13,77.040,1579.1357033252716
14,74.540,1699.6999099254608
15,72.140,1820.1869342327118
16,72.050,1947.3598771095276
17,69.680,2068.574137687683
18,66.250,2190.342978477478
19,74.950,2311.898104429245
20,76.610,2432.3069944381714
21,68.240,2553.064708471298
22,74.880,2673.7319808006287
23,68.600,2794.256288290024
24,77.250,2914.4589207172394
25,73.500,3035.6509442329407
26,76.130,3155.4977419376373
27,79.500,3277.1226687431335
28,74.790,3397.100643634796
29,73.560,3517.363020658493
30,88.150,3636.9980244636536
31,88.370,3757.1899564266205
32,88.970,3885.4989891052246
33,88.580,4006.5086028575897
34,89.600,4128.074398517609
35,89.620,4248.837237119675
36,89.160,4369.5876615047455
37,90.370,4490.914911031723
38,90.140,4611.742680549622
39,90.270,4732.840450763702
40,89.340,4853.456071853638
41,90.020,4974.27436041832
42,89.870,5094.955802679062
43,89.810,5215.780794382095
44,90.170,5336.539920806885
45,90.030,5457.015310764313
46,90.500,5578.229457139969
47,89.610,5698.407744884491
48,89.030,5818.660751342773
49,90.160,5938.716917276382
50,90.390,6061.142135620117
51,90.150,6186.534599781036
52,90.300,6307.758016109467
53,90.590,6428.150691509247
54,90.500,6548.340382814407
55,89.770,6668.345726728439
56,90.410,6788.246162176132
57,89.670,6909.262839794159
58,89.280,7030.593393802643
59,90.020,7150.95805811882
60,92.040,7271.910537242889
61,92.220,7391.943125247955
62,92.350,7512.89947104454
63,92.380,7633.134716033936
64,92.240,7753.351974725723
65,92.520,7873.251848220825
66,92.410,7994.7589774131775
67,92.320,8117.690330028534
68,92.350,8238.470727682114
69,92.500,8358.584656715393
70,92.380,8478.914377212524
71,92.560,8599.584818124771
72,92.470,8720.104104757309
73,92.350,8840.881681919098
74,92.410,8960.638823509216
75,92.520,9081.671515703201
76,92.580,9202.19739985466
77,92.510,9322.604681968689
78,92.640,9443.914090871811
79,92.540,9564.314729213715
80,92.470,9684.81536102295
81,92.440,9805.65596628189
82,92.380,9926.725784540176
83,92.420,10047.266030073166
84,92.670,10169.050533294678
85,92.420,10294.26601266861
86,92.590,10415.834538698196
87,92.640,10536.134958982468
88,92.470,10656.25036740303
89,92.590,10777.028836488724
90,92.560,10896.872663021088
91,92.580,11016.846550703049
92,92.650,11137.18449997902
93,92.580,11257.212378501892
94,92.660,11377.359321117401
95,92.810,11497.709365844727
96,92.840,11618.530227184296
97,92.870,11739.442212104797
98,92.730,11860.136152744293
99,92.820,11980.130708932877
100,92.770,12100.66366481781
