epoch,accuracy,train_loss,train_acc,time
  1,36.410,36.410,36.410,169.42264866828918
  2,40.850,40.850,40.850,346.5042474269867
  3,57.630,57.630,57.630,524.7173616886139
  4,60.900,60.900,60.900,703.1102411746979
  5,62.870,62.870,62.870,881.2307801246643
  6,68.040,68.040,68.040,1059.4088487625122
  7,71.960,71.960,71.960,1237.7843747138977
  8,75.600,75.600,75.600,1415.9101564884186
  9,75.430,75.430,75.430,1593.8780870437622
 10,73.650,73.650,73.650,1772.0125851631165
 11,78.850,78.850,78.850,1950.3872191905975
 12,80.900,80.900,80.900,2128.384158849716
 13,81.580,81.580,81.580,2306.2730600833893
 14,82.110,82.110,82.110,2484.9206573963165
 15,80.310,80.310,80.310,2663.0990521907806
 16,86.570,86.570,86.570,2841.7998893260956
 17,86.990,86.990,86.990,3019.604690551758
 18,87.360,87.360,87.360,3197.6170876026154
 19,87.190,87.190,87.190,3375.3412153720856
 20,87.150,87.150,87.150,3553.143140554428
 21,87.730,87.730,87.730,3731.1319139003754
 22,87.660,87.660,87.660,3909.7939851284027
 23,87.660,87.660,87.660,4087.738226413727
 24,87.870,87.870,87.870,4265.840727806091
 25,87.830,87.830,87.830,4443.328076601028
 26,87.780,87.780,87.780,4621.909870624542
 27,87.930,87.930,87.930,4800.399699211121
 28,88.070,88.070,88.070,4978.565450668335
 29,88.020,88.020,88.020,5156.399761199951
 30,88.170,88.170,88.170,5335.437772512436
 31,88.590,88.590,88.590,5513.50705909729
 32,88.620,88.620,88.620,5691.695564508438
 33,88.880,88.880,88.880,5869.830539226532
 34,88.700,88.700,88.700,6047.661081314087
 35,88.740,88.740,88.740,6225.860151052475
 36,88.740,88.740,88.740,6403.913463830948
 37,88.810,88.810,88.810,6582.009922742844
 38,88.690,88.690,88.690,6760.175700902939
 39,88.710,88.710,88.710,6938.708482265472
 40,88.700,88.700,88.700,7116.84970164299
 41,88.880,88.880,88.880,7294.925541400909
 42,88.750,88.750,88.750,7472.884484052658
 43,88.870,88.870,88.870,7651.014868974686
 44,88.520,88.520,88.520,7828.987249612808
 45,88.800,88.800,88.800,8007.5852925777435
 46,88.700,88.700,88.700,8185.772409439087
 47,88.700,88.700,88.700,8363.912529706955
 48,88.720,88.720,88.720,8542.155853509903
 49,88.750,88.750,88.750,8720.253687620163
 50,88.780,88.780,88.780,8897.327980995178
