epoch,accuracy,train_loss,train_acc,time
  1, 37.990, 1.925, 28.373,215.35803246498108
  2, 45.520, 1.579, 41.735,431.0839066505432
  3, 53.600, 1.383, 49.552,645.8661942481995
  4, 61.200, 1.209, 56.466,860.4880228042603
  5, 63.400, 1.086, 61.384,1075.4370958805084
  6, 67.140, 0.993, 65.158,1291.1588082313538
  7, 67.130, 0.915, 68.267,1504.9455032348633
  8, 68.400, 0.847, 70.741,1721.5343754291534
  9, 75.600, 0.790, 72.645,1936.0699100494385
 10, 72.750, 0.738, 74.675,2151.2855095863342
 11, 76.630, 0.696, 76.177,2373.4903135299683
 12, 79.130, 0.663, 77.531,2638.258219718933
 13, 79.350, 0.642, 78.158,2853.5864832401276
 14, 78.230, 0.612, 79.234,3069.2993013858795
 15, 78.110, 0.590, 80.033,3284.5749316215515
 16, 81.470, 0.568, 80.952,3499.5688695907593
 17, 79.380, 0.553, 81.258,3714.0732436180115
 18, 80.680, 0.532, 82.056,3929.255546569824
 19, 82.890, 0.524, 82.226,4141.093866586685
 20, 83.890, 0.514, 82.591,4356.35714840889
 21, 84.460, 0.498, 83.144,4569.6577796936035
 22, 82.100, 0.488, 83.486,4784.989610671997
 23, 83.680, 0.478, 83.831,4999.965436935425
 24, 84.600, 0.469, 84.107,5215.805235624313
 25, 82.820, 0.459, 84.665,5430.676315069199
 26, 83.810, 0.458, 84.631,5646.457126379013
 27, 85.780, 0.444, 85.221,5863.59973692894
 28, 83.230, 0.432, 85.479,6078.747067928314
 29, 85.400, 0.424, 85.915,6322.185505628586
 30, 88.760, 0.336, 88.725,6568.645041227341
 31, 88.930, 0.312, 89.463,6781.523042678833
 32, 89.230, 0.295, 89.985,6998.983575820923
 33, 89.610, 0.290, 90.226,7213.127338409424
 34, 89.110, 0.283, 90.382,7426.678754806519
 35, 89.210, 0.282, 90.322,7639.280506134033
 36, 89.720, 0.275, 90.681,7855.379525899887
 37, 89.550, 0.272, 90.734,8069.337718963623
 38, 89.720, 0.269, 90.901,8284.744609594345
 39, 89.390, 0.263, 91.132,8499.71998667717
 40, 89.670, 0.265, 90.898,8714.221093416214
 41, 89.950, 0.255, 91.473,8929.1330575943
 42, 89.830, 0.257, 91.323,9142.757197618484
 43, 89.660, 0.256, 91.398,9356.484009742737
 44, 89.910, 0.250, 91.387,9570.728729724884
 45, 89.540, 0.249, 91.602,9785.687574625015
 46, 90.010, 0.244, 91.734,10001.422734498978
 47, 89.740, 0.249, 91.507,10264.621705770493
 48, 89.740, 0.245, 91.691,10488.49489736557
 49, 89.950, 0.240, 91.787,10703.413001537323
 50, 89.840, 0.239, 91.765,10919.270129203796
