epoch,accuracy,train_loss,train_acc,time
  1, 46.250, 1.769, 34.552,80.78011679649353
  2, 45.820, 1.432, 47.603,163.7385540008545
  3, 58.700, 1.204, 56.707,246.7358045578003
  4, 67.650, 1.031, 63.575,330.23362398147583
  5, 71.210, 0.886, 68.948,413.8851935863495
  6, 73.210, 0.783, 73.001,497.3715720176697
  7, 77.430, 0.719, 75.379,580.3550155162811
  8, 78.680, 0.664, 77.287,663.5255653858185
  9, 80.490, 0.625, 78.801,747.0930716991425
 10, 79.870, 0.588, 80.129,830.4282631874084
 11, 79.270, 0.572, 80.734,914.1652066707611
 12, 81.700, 0.540, 81.621,997.8032250404358
 13, 83.030, 0.519, 82.365,1081.181467294693
 14, 80.130, 0.500, 82.922,1164.2307810783386
 15, 84.050, 0.488, 83.346,1247.899082183838
 16, 82.150, 0.468, 84.069,1330.975287437439
 17, 85.040, 0.452, 84.647,1414.5678379535675
 18, 84.050, 0.442, 85.031,1497.5634183883667
 19, 84.180, 0.429, 85.371,1580.8413436412811
 20, 84.070, 0.423, 85.752,1663.1815671920776
 21, 83.330, 0.408, 86.261,1746.3384463787079
 22, 85.700, 0.398, 86.567,1829.9118514060974
 23, 87.080, 0.392, 86.720,1913.2627120018005
 24, 86.920, 0.383, 87.081,1996.7622210979462
 25, 84.250, 0.377, 87.490,2079.9448716640472
 26, 86.570, 0.371, 87.495,2162.927120447159
 27, 86.750, 0.356, 87.965,2246.6757266521454
 28, 84.870, 0.358, 87.894,2330.3571751117706
 29, 86.820, 0.354, 88.115,2413.679233312607
 30, 90.000, 0.262, 91.271,2497.9940679073334
 31, 90.290, 0.234, 92.097,2581.541727781296
 32, 90.120, 0.227, 92.439,2665.0485355854034
 33, 90.460, 0.216, 92.748,2748.53929066658
 34, 90.300, 0.216, 92.685,2831.99582529068
 35, 90.780, 0.210, 93.005,2915.3761863708496
 36, 90.640, 0.206, 93.112,2998.6843020915985
 37, 90.610, 0.203, 93.174,3082.0775861740112
 38, 90.550, 0.198, 93.236,3164.8983495235443
 39, 90.740, 0.195, 93.443,3248.38404917717
 40, 90.740, 0.193, 93.454,3331.6975865364075
 41, 90.730, 0.191, 93.593,3414.8576991558075
 42, 90.530, 0.184, 93.673,3497.8235578536987
 43, 90.470, 0.184, 93.914,3580.84761595726
 44, 90.560, 0.178, 93.931,3663.886613845825
 45, 90.740, 0.181, 93.972,3747.8458380699158
 46, 90.980, 0.177, 94.119,3831.0102667808533
 47, 90.960, 0.178, 93.998,3914.6149337291718
 48, 90.760, 0.171, 94.183,3998.155297756195
 49, 90.830, 0.172, 94.176,4081.7209842205048
 50, 90.930, 0.167, 94.337,4164.84224152565
