epoch,accuracy,train_loss,train_acc,time
  1,43.230,43.230,43.230,174.78786492347717
  2,53.010,53.010,53.010,349.3557674884796
  3,56.400,56.400,56.400,523.4810223579407
  4,65.530,65.530,65.530,697.9862217903137
  5,69.240,69.240,69.240,872.2129981517792
  6,70.210,70.210,70.210,1046.0241923332214
  7,74.060,74.060,74.060,1220.420334815979
  8,77.210,77.210,77.210,1393.7944252490997
  9,77.980,77.980,77.980,1568.1810371875763
 10,79.260,79.260,79.260,1742.3703124523163
 11,78.410,78.410,78.410,1916.3275825977325
 12,78.380,78.380,78.380,2089.820420742035
 13,79.140,79.140,79.140,2264.4635846614838
 14,78.020,78.020,78.020,2439.179588317871
 15,80.420,80.420,80.420,2613.4999537467957
 16,84.280,84.280,84.280,2787.7639677524567
 17,86.940,86.940,86.940,2961.51224732399
 18,87.190,87.190,87.190,3135.637141942978
 19,87.690,87.690,87.690,3306.5906898975372
 20,87.890,87.890,87.890,3480.6752796173096
 21,87.500,87.500,87.500,3654.6745960712433
 22,87.980,87.980,87.980,3828.9025263786316
 23,87.890,87.890,87.890,4003.2631509304047
 24,88.120,88.120,88.120,4176.860983848572
 25,88.200,88.200,88.200,4351.808363199234
 26,88.140,88.140,88.140,4524.961174964905
 27,88.080,88.080,88.080,4695.490770816803
 28,88.380,88.380,88.380,4870.747441291809
 29,88.280,88.280,88.280,5044.797204256058
 30,88.410,88.410,88.410,5219.949315071106
 31,88.590,88.590,88.590,5394.675131082535
 32,88.270,88.270,88.270,5569.049588918686
 33,88.710,88.710,88.710,5744.030891180038
 34,88.630,88.630,88.630,5917.853985786438
 35,88.930,88.930,88.930,6092.34268283844
 36,88.850,88.850,88.850,6265.059122562408
 37,88.870,88.870,88.870,6436.223829746246
 38,89.110,89.110,89.110,6610.8175892829895
 39,88.840,88.840,88.840,6785.266204833984
 40,89.070,89.070,89.070,6955.815417766571
 41,89.010,89.010,89.010,7129.501602649689
 42,89.070,89.070,89.070,7304.515050649643
 43,89.140,89.140,89.140,7479.064306259155
 44,88.820,88.820,88.820,7652.869810819626
 45,89.210,89.210,89.210,7827.792221784592
 46,88.880,88.880,88.880,8001.560147047043
 47,89.330,89.330,89.330,8175.686595916748
 48,89.270,89.270,89.270,8349.5353038311
 49,88.930,88.930,88.930,8524.298468112946
 50,89.300,89.300,89.300,8694.697846889496
