epoch,accuracy,train_loss,train_acc,time
  1, 46.730, 1.746, 35.325,94.98647356033325
  2, 58.010, 1.323, 51.941,190.1475327014923
  3, 58.450, 1.094, 61.097,285.3925943374634
  4, 66.210, 0.940, 67.136,380.5047676563263
  5, 70.480, 0.841, 70.810,475.38936042785645
  6, 75.270, 0.761, 73.808,570.4953718185425
  7, 76.500, 0.699, 75.994,666.379796743393
  8, 79.650, 0.655, 77.654,762.1156270503998
  9, 78.300, 0.614, 78.895,857.155303478241
 10, 80.880, 0.585, 80.154,951.978414773941
 11, 79.850, 0.558, 81.050,1047.3831062316895
 12, 78.580, 0.534, 81.977,1142.0297124385834
 13, 80.840, 0.508, 82.746,1237.2107622623444
 14, 82.700, 0.494, 83.198,1332.3780076503754
 15, 85.210, 0.472, 84.079,1426.8380308151245
 16, 82.370, 0.459, 84.510,1521.2142610549927
 17, 85.970, 0.448, 84.889,1616.0184981822968
 18, 85.580, 0.434, 85.347,1714.2038431167603
 19, 86.060, 0.423, 85.667,1810.3542649745941
 20, 85.690, 0.410, 86.229,1905.1154427528381
 21, 85.420, 0.402, 86.406,1999.9859702587128
 22, 86.760, 0.393, 86.742,2094.285964488983
 23, 86.530, 0.383, 87.093,2189.1427204608917
 24, 86.330, 0.374, 87.353,2282.819789648056
 25, 87.370, 0.367, 87.614,2377.5969564914703
 26, 85.960, 0.359, 87.870,2471.4021735191345
 27, 87.090, 0.353, 88.177,2570.17497587204
 28, 85.040, 0.351, 88.194,2665.4359204769135
 29, 87.410, 0.343, 88.477,2760.335830926895
 30, 90.150, 0.259, 91.367,2855.1323199272156
 31, 90.560, 0.225, 92.409,2950.537378549576
 32, 90.840, 0.216, 92.738,3045.353597640991
 33, 91.150, 0.209, 92.996,3140.562835931778
 34, 90.830, 0.201, 93.265,3235.7400271892548
 35, 90.750, 0.202, 93.257,3329.606794118881
 36, 91.080, 0.192, 93.602,3424.331303358078
 37, 91.130, 0.188, 93.700,3518.1781029701233
 38, 90.890, 0.186, 93.752,3613.052392721176
 39, 91.130, 0.183, 93.782,3707.1873667240143
 40, 91.300, 0.182, 93.884,3802.3480212688446
 41, 91.100, 0.178, 93.967,3896.6552991867065
 42, 91.060, 0.174, 94.262,3991.0447432994843
 43, 91.250, 0.171, 94.264,4085.616099834442
 44, 91.680, 0.167, 94.334,4179.988565683365
 45, 91.420, 0.166, 94.401,4274.170562744141
 46, 91.350, 0.164, 94.587,4368.663306236267
 47, 91.430, 0.161, 94.545,4463.573305606842
 48, 91.370, 0.159, 94.599,4558.215340852737
 49, 91.420, 0.159, 94.668,4652.675160884857
 50, 91.210, 0.158, 94.782,4747.720707893372
