epoch,accuracy,train_loss,train_acc,time
  1,97.270,97.270,97.270,106.68125772476196
  2,97.600,97.600,97.600,210.848895072937
  3,98.870,98.870,98.870,312.64725947380066
  4,99.160,99.160,99.160,413.91055488586426
  5,99.090,99.090,99.090,515.3580811023712
  6,99.100,99.100,99.100,616.1982815265656
  7,99.270,99.270,99.270,718.9380922317505
  8,99.450,99.450,99.450,821.3026394844055
  9,99.440,99.440,99.440,922.4084820747375
 10,99.230,99.230,99.230,1023.3773174285889
 11,99.520,99.520,99.520,1124.9748916625977
 12,99.450,99.450,99.450,1226.0662777423859
 13,99.450,99.450,99.450,1328.088926076889
 14,99.470,99.470,99.470,1429.684151172638
 15,99.470,99.470,99.470,1531.1759984493256
 16,99.260,99.260,99.260,1632.6760466098785
 17,99.310,99.310,99.310,1734.5995185375214
 18,99.500,99.500,99.500,1836.016324043274
 19,99.490,99.490,99.490,1938.9731919765472
 20,99.450,99.450,99.450,2040.4856734275818
 21,99.400,99.400,99.400,2141.7868649959564
 22,99.260,99.260,99.260,2243.1972527503967
 23,99.470,99.470,99.470,2344.7013669013977
 24,99.440,99.440,99.440,2446.2278447151184
 25,99.440,99.440,99.440,2547.534158706665
 26,99.480,99.480,99.480,2648.7273807525635
 27,99.480,99.480,99.480,2749.7787551879883
 28,99.470,99.470,99.470,2852.7550790309906
 29,99.450,99.450,99.450,2957.941333293915
 30,99.580,99.580,99.580,3059.062129497528
 31,99.660,99.660,99.660,3161.3056185245514
 32,99.610,99.610,99.610,3263.018049955368
 33,99.650,99.650,99.650,3363.669313430786
 34,99.640,99.640,99.640,3464.9400730133057
 35,99.650,99.650,99.650,3565.835941553116
 36,99.620,99.620,99.620,3667.2572746276855
 37,99.660,99.660,99.660,3768.9278213977814
 38,99.650,99.650,99.650,3870.0706355571747
 39,99.650,99.650,99.650,3971.5347108840942
 40,99.630,99.630,99.630,4072.4711804389954
 41,99.620,99.620,99.620,4173.719541788101
 42,99.640,99.640,99.640,4275.666839361191
 43,99.650,99.650,99.650,4377.087668180466
 44,99.650,99.650,99.650,4478.473913431168
 45,99.690,99.690,99.690,4579.891793966293
 46,99.680,99.680,99.680,4680.8268866539
 47,99.620,99.620,99.620,4781.600164651871
 48,99.610,99.610,99.610,4883.628592252731
 49,99.670,99.670,99.670,4985.396703004837
 50,99.620,99.620,99.620,5087.188715219498
