epoch,accuracy,train_loss,train_acc,time
  1, 34.010, 1.892, 29.392,116.8635425567627
  2, 47.040, 1.608, 40.381,235.47360825538635
  3, 43.360, 1.430, 47.844,352.547550201416
  4, 58.140, 1.267, 54.513,469.9143123626709
  5, 49.720, 1.119, 60.356,586.3963122367859
  6, 64.850, 1.015, 64.151,704.4222073554993
  7, 71.140, 0.915, 67.931,822.0370402336121
  8, 70.660, 0.827, 71.426,939.1850600242615
  9, 76.550, 0.763, 73.858,1056.8945302963257
 10, 75.930, 0.710, 75.672,1174.1475176811218
 11, 78.520, 0.675, 76.984,1293.3835055828094
 12, 78.340, 0.638, 78.259,1412.2432417869568
 13, 80.530, 0.605, 79.371,1529.9281749725342
 14, 82.050, 0.583, 80.207,1647.1516120433807
 15, 80.470, 0.561, 80.900,1764.0244693756104
 16, 83.080, 0.540, 81.671,1882.798033952713
 17, 81.780, 0.518, 82.656,1999.749626159668
 18, 82.650, 0.506, 82.927,2117.731832742691
 19, 84.200, 0.494, 83.453,2235.7105503082275
 20, 83.280, 0.481, 83.873,2354.090043783188
 21, 83.390, 0.465, 84.281,2472.297036409378
 22, 85.110, 0.451, 84.819,2590.9178335666656
 23, 82.150, 0.446, 85.032,2708.2768070697784
 24, 84.360, 0.435, 85.543,2825.134463071823
 25, 84.290, 0.421, 85.865,2942.680450439453
 26, 84.980, 0.418, 85.941,3060.4546749591827
 27, 87.360, 0.408, 86.228,3178.208885908127
 28, 86.250, 0.400, 86.508,3295.2243452072144
 29, 85.960, 0.390, 86.760,3413.0399672985077
 30, 89.420, 0.303, 89.722,3530.1816267967224
 31, 90.000, 0.275, 90.756,3647.3984389305115
 32, 89.940, 0.261, 91.028,3764.910964488983
 33, 90.090, 0.254, 91.442,3882.702647447586
 34, 90.190, 0.248, 91.577,4000.141735315323
 35, 90.220, 0.242, 91.688,4118.530861377716
 36, 90.180, 0.238, 92.009,4236.493987798691
 37, 90.600, 0.236, 92.045,4354.47811293602
 38, 90.580, 0.230, 92.303,4471.394688367844
 39, 90.470, 0.230, 92.262,4588.215320587158
 40, 90.370, 0.223, 92.522,4704.83295750618
 41, 90.560, 0.221, 92.581,4823.237622022629
 42, 90.510, 0.221, 92.584,4941.083490848541
 43, 90.650, 0.217, 92.543,5059.250306606293
 44, 90.410, 0.215, 92.738,5176.748916387558
 45, 90.480, 0.213, 92.677,5401.248199462891
 46, 90.980, 0.209, 92.886,5652.572062015533
 47, 90.580, 0.209, 92.903,5904.511322975159
 48, 90.810, 0.202, 93.144,6156.051373004913
 49, 90.790, 0.200, 93.337,6406.925231456757
 50, 90.860, 0.200, 93.332,6658.314856052399
