epoch,accuracy,train_loss,train_acc,time
  1, 42.600, 1.764, 34.597,175.61500597000122
  2, 53.330, 1.388, 49.641,351.6298928260803
  3, 61.640, 1.137, 59.343,527.4591960906982
  4, 62.750, 0.981, 65.405,701.000063419342
  5, 66.580, 0.866, 69.609,875.6943316459656
  6, 75.650, 0.776, 72.857,1051.168156862259
  7, 76.350, 0.704, 75.888,1225.5448894500732
  8, 79.460, 0.653, 77.589,1399.930354833603
  9, 79.610, 0.607, 79.229,1575.2582774162292
 10, 77.620, 0.569, 80.762,1749.6076529026031
 11, 79.890, 0.540, 81.920,1924.4824359416962
 12, 79.910, 0.512, 82.637,2102.8019540309906
 13, 84.020, 0.493, 83.215,2311.8507845401764
 14, 81.560, 0.471, 84.113,2492.1395239830017
 15, 83.910, 0.459, 84.372,2666.8900940418243
 16, 85.810, 0.441, 85.111,2841.2400069236755
 17, 86.230, 0.432, 85.508,3015.27690410614
 18, 84.910, 0.415, 85.982,3188.780414581299
 19, 85.610, 0.403, 86.355,3363.2195224761963
 20, 85.570, 0.393, 86.792,3537.0598199367523
 21, 85.140, 0.386, 86.990,3711.795044898987
 22, 84.750, 0.377, 87.257,3886.3860070705414
 23, 85.530, 0.368, 87.715,4060.524614095688
 24, 86.970, 0.356, 88.212,4235.781527042389
 25, 82.110, 0.349, 88.242,4410.98806476593
 26, 87.080, 0.344, 88.573,4586.788758277893
 27, 87.790, 0.337, 88.557,4762.880485773087
 28, 88.140, 0.339, 88.650,4939.199086427689
 29, 88.120, 0.323, 89.043,5114.140196561813
 30, 90.170, 0.239, 92.022,5289.930335760117
 31, 90.610, 0.210, 92.960,5484.960448741913
 32, 90.870, 0.201, 93.394,5681.793462514877
 33, 90.790, 0.195, 93.482,5857.414024591446
 34, 90.900, 0.186, 93.734,6032.505883693695
 35, 91.150, 0.180, 94.009,6206.638552188873
 36, 90.960, 0.179, 94.169,6381.906105041504
 37, 90.950, 0.176, 94.079,6556.5792324543
 38, 91.490, 0.174, 94.231,6731.713088512421
 39, 91.270, 0.169, 94.326,6905.903917789459
 40, 91.070, 0.165, 94.478,7079.327979564667
 41, 91.250, 0.161, 94.678,7253.478609085083
 42, 91.140, 0.160, 94.681,7427.402352333069
 43, 90.950, 0.156, 94.780,7601.687552452087
 44, 91.300, 0.157, 94.812,7776.087619066238
 45, 90.640, 0.153, 94.896,7950.929603338242
 46, 91.140, 0.155, 94.833,8125.02606344223
 47, 90.930, 0.149, 94.883,8300.282019853592
 48, 90.950, 0.143, 95.262,8474.027515172958
 49, 91.070, 0.145, 95.163,8649.373934030533
 50, 91.410, 0.142, 95.276,8858.57349729538
