epoch,accuracy,train_loss,train_acc,time
  1, 97.200, 0.305, 90.084,101.52456498146057
  2, 98.080, 0.075, 97.990,203.123681306839
  3, 99.030, 0.053, 98.594,304.80616092681885
  4, 99.210, 0.041, 98.931,405.5827467441559
  5, 99.120, 0.036, 99.120,507.1123330593109
  6, 99.330, 0.030, 99.282,608.1567752361298
  7, 99.340, 0.028, 99.338,709.4874811172485
  8, 99.390, 0.025, 99.455,810.3526377677917
  9, 99.200, 0.023, 99.508,911.7639443874359
 10, 99.300, 0.023, 99.514,1012.1877870559692
 11, 99.360, 0.022, 99.529,1112.8986966609955
 12, 99.320, 0.020, 99.586,1214.3230249881744
 13, 99.370, 0.019, 99.616,1315.0279877185822
 14, 99.480, 0.019, 99.612,1416.2410297393799
 15, 99.330, 0.018, 99.661,1517.5758929252625
 16, 99.490, 0.019, 99.602,1619.326152563095
 17, 99.540, 0.017, 99.669,1721.9163937568665
 18, 99.350, 0.017, 99.682,1828.122269153595
 19, 99.480, 0.015, 99.727,1928.9649846553802
 20, 99.290, 0.016, 99.684,2030.1034979820251
 21, 99.460, 0.016, 99.670,2130.592079639435
 22, 99.470, 0.014, 99.766,2231.8549625873566
 23, 99.560, 0.015, 99.727,2332.5042564868927
 24, 99.380, 0.014, 99.801,2433.3934195041656
 25, 99.490, 0.014, 99.758,2533.9081234931946
 26, 99.400, 0.013, 99.779,2634.5876953601837
 27, 99.390, 0.015, 99.766,2735.2122251987457
 28, 99.450, 0.014, 99.768,2837.382481098175
 29, 99.430, 0.013, 99.826,2942.9582715034485
 30, 99.570, 0.006, 100.047,3043.9177610874176
 31, 99.560, 0.005, 100.080,3144.7733726501465
 32, 99.620, 0.004, 100.087,3245.9632263183594
 33, 99.580, 0.004, 100.105,3348.1627531051636
 34, 99.570, 0.004, 100.087,3448.8550209999084
 35, 99.580, 0.003, 100.110,3549.3850111961365
 36, 99.600, 0.003, 100.127,3650.2355575561523
 37, 99.630, 0.003, 100.132,3751.152752637863
 38, 99.610, 0.003, 100.130,3851.6887760162354
 39, 99.570, 0.003, 100.139,3952.5364513397217
 40, 99.570, 0.002, 100.155,4053.8763687610626
 41, 99.590, 0.003, 100.145,4155.180726766586
 42, 99.570, 0.002, 100.159,4256.841375112534
 43, 99.590, 0.002, 100.135,4357.809684991837
 44, 99.620, 0.002, 100.140,4459.840387105942
 45, 99.640, 0.002, 100.154,4560.65186882019
 46, 99.630, 0.002, 100.140,4661.267257928848
 47, 99.610, 0.002, 100.145,4762.825807094574
 48, 99.620, 0.002, 100.139,4863.571062088013
 49, 99.630, 0.002, 100.154,4964.5753717422485
 50, 99.610, 0.002, 100.155,5065.576856136322
