epoch,accuracy,time
1,46.720,23.01072430610657
2,54.960,246.66218209266663
3,59.720,370.7839002609253
4,65.590,495.4700343608856
5,63.230,618.5440776348114
6,72.600,741.6898927688599
7,74.800,864.6879868507385
8,70.530,987.8942725658417
9,73.070,1116.4452800750732
10,62.530,1239.307375907898
11,74.210,1361.7542233467102
12,73.540,1484.6812398433685
13,75.830,1607.7935192584991
14,74.640,1730.677789926529
15,71.100,1853.1429650783539
16,74.440,1975.774706363678
17,72.950,2098.568423986435
18,77.150,2221.3783464431763
19,75.680,2343.3958246707916
20,74.480,2465.2264811992645
21,80.050,2587.3060722351074
22,77.810,2708.971934556961
23,72.740,2831.4153015613556
24,72.130,2953.680741786957
25,71.560,3075.6835408210754
26,73.230,3198.3551976680756
27,70.440,3323.987555503845
28,76.170,3448.242600917816
29,76.250,3570.4877173900604
30,88.310,3693.4823269844055
31,89.100,3816.604156732559
32,88.740,3938.308272600174
33,89.030,4061.698132753372
34,89.500,4185.473973751068
35,90.230,4308.395308017731
36,89.560,4432.4313588142395
37,89.840,4556.68571805954
38,89.590,4680.784145593643
39,90.030,4804.087670326233
40,90.020,4927.829114198685
41,89.930,5051.9210159778595
42,89.740,5175.210208415985
43,89.430,5305.227696895599
44,90.370,5430.590418577194
45,90.080,5554.349718093872
46,90.120,5678.994205713272
47,89.960,5803.140682935715
48,89.640,5926.610354185104
49,90.240,6052.685913562775
50,89.560,6177.613945245743
51,89.460,6301.644809246063
52,90.160,6425.331034421921
53,89.820,6549.252430677414
54,90.120,6672.712626695633
55,89.710,6795.675563335419
56,89.860,6920.658096075058
57,89.790,7043.3493938446045
58,88.660,7166.095411300659
59,89.970,7288.575556516647
60,91.820,7412.270485639572
61,92.070,7539.408926725388
62,91.960,7666.938515663147
63,92.170,7790.197146654129
64,92.100,7913.595556497574
65,92.100,8038.240645647049
66,92.230,8163.639917373657
67,92.140,8286.671708345413
68,92.300,8410.249529123306
69,92.330,8534.63319015503
70,92.250,8658.97193980217
71,92.370,8782.879214763641
72,92.240,8906.757253170013
73,92.220,9028.771294355392
74,92.420,9151.708287000656
75,92.290,9274.626457691193
76,92.260,9396.533934354782
77,92.400,9526.799672842026
78,92.330,9650.386538982391
79,92.170,9777.018652200699
80,92.160,9900.638132810593
81,92.230,10023.217520952225
82,92.160,10149.001767635345
83,92.140,10272.39016366005
84,92.360,10397.395440101624
85,92.320,10520.301120519638
86,92.540,10644.351161956787
87,92.560,10767.936115503311
88,92.290,10891.912492513657
89,92.230,11016.592057943344
90,92.340,11139.64636516571
91,92.280,11262.00964808464
92,92.540,11383.77629685402
93,92.410,11508.205661535263
94,92.310,11632.782330274582
95,92.450,11759.177831411362
96,92.350,11890.356904029846
97,92.410,12014.030311107635
98,92.500,12139.623567342758
99,92.480,12266.021431207657
100,92.660,12389.590393066406
