epoch,accuracy,train_loss,train_acc,time
  1, 46.710, 1.802, 32.605,73.45619463920593
  2, 51.290, 1.452, 46.722,147.6499798297882
  3, 62.190, 1.205, 56.950,221.835923910141
  4, 63.110, 1.025, 64.148,295.76736545562744
  5, 70.590, 0.913, 68.263,369.83260440826416
  6, 70.800, 0.822, 71.669,443.7056996822357
  7, 76.810, 0.743, 74.488,517.7765822410583
  8, 73.310, 0.694, 76.208,591.0135321617126
  9, 78.400, 0.639, 78.403,665.0268783569336
 10, 81.140, 0.607, 79.393,738.7308239936829
 11, 81.280, 0.581, 80.227,812.4175925254822
 12, 79.770, 0.554, 81.261,886.1288020610809
 13, 78.970, 0.531, 81.962,959.6800584793091
 14, 82.600, 0.516, 82.374,1033.3654308319092
 15, 81.970, 0.496, 83.107,1106.7864632606506
 16, 83.290, 0.479, 83.856,1180.711588859558
 17, 84.170, 0.464, 84.355,1254.570659160614
 18, 83.950, 0.448, 84.979,1328.2267804145813
 19, 84.240, 0.439, 85.182,1402.0391602516174
 20, 81.640, 0.429, 85.611,1475.8490867614746
 21, 85.600, 0.419, 85.858,1549.6611835956573
 22, 84.100, 0.410, 86.210,1623.4504797458649
 23, 84.870, 0.404, 86.419,1696.792364358902
 24, 86.520, 0.389, 86.793,1770.6087543964386
 25, 84.230, 0.381, 87.130,1844.1865096092224
 26, 85.940, 0.380, 87.112,1917.6968290805817
 27, 85.110, 0.368, 87.611,1991.371765613556
 28, 85.560, 0.364, 87.708,2065.178659915924
 29, 86.440, 0.362, 87.608,2138.6934502124786
 30, 89.910, 0.270, 90.933,2212.6550164222717
 31, 90.390, 0.241, 91.919,2286.54483795166
 32, 90.330, 0.229, 92.318,2360.4883131980896
 33, 90.400, 0.224, 92.366,2434.0554835796356
 34, 90.040, 0.215, 92.706,2507.94388961792
 35, 90.570, 0.211, 92.867,2582.117473602295
 36, 90.480, 0.212, 92.882,2655.6898803710938
 37, 90.700, 0.201, 93.173,2729.61616396904
 38, 90.650, 0.197, 93.317,2803.15185213089
 39, 90.860, 0.196, 93.322,2877.0747463703156
 40, 91.070, 0.193, 93.387,2950.8022170066833
 41, 90.480, 0.190, 93.603,3024.3227202892303
 42, 90.760, 0.188, 93.678,3098.0206830501556
 43, 90.590, 0.183, 93.821,3171.5797526836395
 44, 90.930, 0.182, 93.711,3245.0180060863495
 45, 90.850, 0.180, 93.933,3318.322782754898
 46, 90.620, 0.177, 94.023,3392.0190210342407
 47, 90.810, 0.179, 93.944,3465.636939048767
 48, 90.890, 0.176, 94.097,3539.180975675583
 49, 90.760, 0.173, 94.129,3612.814495563507
 50, 91.080, 0.169, 94.274,3686.681424856186
