epoch,accuracy,train_loss,train_acc,time
  1, 32.680, 2.034, 24.361,92.40725517272949
  2, 42.790, 1.737, 35.942,184.9419560432434
  3, 46.950, 1.593, 41.790,277.2906196117401
  4, 50.160, 1.478, 46.485,369.4347050189972
  5, 56.330, 1.385, 50.316,461.9372537136078
  6, 54.770, 1.287, 54.250,553.6662991046906
  7, 56.760, 1.204, 57.397,645.6993384361267
  8, 58.910, 1.139, 59.912,737.9735286235809
  9, 63.480, 1.088, 61.741,830.5898337364197
 10, 60.280, 1.033, 63.806,922.6838088035583
 11, 68.530, 0.992, 65.319,1014.7656848430634
 12, 70.490, 0.950, 66.903,1107.2894678115845
 13, 69.580, 0.916, 68.224,1199.1105897426605
 14, 71.480, 0.890, 68.991,1291.4290099143982
 15, 72.260, 0.862, 70.065,1383.5384514331818
 16, 71.920, 0.831, 71.232,1475.593209028244
 17, 72.200, 0.809, 72.177,1568.1406371593475
 18, 75.830, 0.781, 72.842,1660.1608352661133
 19, 76.080, 0.763, 73.803,1752.5550518035889
 20, 72.130, 0.742, 74.171,1844.6961805820465
 21, 75.750, 0.722, 75.124,1937.1474151611328
 22, 76.420, 0.710, 75.812,2029.7474541664124
 23, 76.020, 0.687, 76.306,2122.282568693161
 24, 79.480, 0.678, 76.758,2214.7456793785095
 25, 78.390, 0.661, 77.206,2307.047329187393
 26, 79.360, 0.645, 77.981,2399.270532608032
 27, 77.700, 0.638, 78.055,2491.815265893936
 28, 80.010, 0.617, 78.904,2584.4660923480988
 29, 78.870, 0.610, 78.997,2677.217750310898
 30, 83.740, 0.520, 82.272,2769.8630244731903
 31, 84.640, 0.489, 83.292,2862.554172039032
 32, 84.410, 0.475, 83.845,2955.1631710529327
 33, 84.030, 0.470, 83.782,3047.8013446331024
 34, 84.840, 0.467, 83.863,3140.7282378673553
 35, 84.640, 0.462, 84.013,3233.9560849666595
 36, 84.820, 0.452, 84.415,3326.4881801605225
 37, 84.780, 0.450, 84.649,3419.58784365654
 38, 84.660, 0.447, 84.667,3511.9479887485504
 39, 84.960, 0.446, 84.678,3605.099051475525
 40, 85.120, 0.440, 84.994,3697.711296081543
 41, 84.460, 0.440, 84.799,3790.287819623947
 42, 85.470, 0.433, 85.027,3883.273442029953
 43, 85.110, 0.436, 84.893,3975.812922477722
 44, 85.470, 0.425, 85.320,4068.3350372314453
 45, 85.690, 0.423, 85.372,4161.365869283676
 46, 85.680, 0.425, 85.250,4253.692059516907
 47, 85.540, 0.419, 85.504,4346.003147602081
 48, 85.520, 0.416, 85.742,4438.1105370521545
 49, 85.300, 0.409, 85.903,4530.6511924266815
 50, 86.070, 0.413, 85.810,4623.517698287964
