epoch,accuracy,train_loss,train_acc,time
  1, 41.410, 1.751, 35.291,85.96376633644104
  2, 55.280, 1.343, 51.204,170.54457879066467
  3, 63.590, 1.111, 60.843,255.07281827926636
  4, 65.820, 0.970, 65.988,339.8149254322052
  5, 71.980, 0.857, 69.992,426.59244990348816
  6, 72.440, 0.784, 72.895,511.6975224018097
  7, 76.130, 0.713, 75.457,597.0296432971954
  8, 78.180, 0.657, 77.575,681.5625641345978
  9, 77.530, 0.611, 79.077,767.3815937042236
 10, 79.030, 0.582, 80.084,852.9186146259308
 11, 80.350, 0.550, 81.301,937.5530018806458
 12, 80.230, 0.526, 82.189,1021.7885723114014
 13, 83.260, 0.503, 83.028,1106.5983922481537
 14, 83.280, 0.486, 83.543,1191.2223663330078
 15, 83.570, 0.472, 84.054,1275.7748391628265
 16, 82.650, 0.451, 84.686,1361.3750867843628
 17, 82.400, 0.439, 85.000,1445.7721574306488
 18, 86.190, 0.423, 85.608,1530.3467762470245
 19, 85.670, 0.414, 85.908,1614.604915857315
 20, 81.770, 0.402, 86.280,1698.8550384044647
 21, 84.900, 0.384, 87.091,1784.2972536087036
 22, 85.890, 0.385, 86.887,1869.107352256775
 23, 86.930, 0.375, 87.208,1954.1313514709473
 24, 86.050, 0.371, 87.600,2038.9265398979187
 25, 85.900, 0.360, 87.885,2123.547311067581
 26, 86.570, 0.353, 87.857,2207.8858201503754
 27, 87.500, 0.346, 88.178,2293.22909617424
 28, 85.150, 0.337, 88.608,2377.6620943546295
 29, 86.120, 0.333, 88.733,2461.9849395751953
 30, 90.330, 0.245, 91.720,2547.3522086143494
 31, 90.530, 0.218, 92.641,2632.0209341049194
 32, 90.740, 0.207, 93.041,2716.800554037094
 33, 90.500, 0.197, 93.375,2801.796181201935
 34, 90.840, 0.190, 93.700,2887.2296640872955
 35, 90.870, 0.188, 93.630,2972.0448195934296
 36, 90.830, 0.182, 93.864,3056.553812265396
 37, 90.960, 0.181, 93.881,3141.830406665802
 38, 91.110, 0.175, 94.081,3226.4318726062775
 39, 91.510, 0.173, 94.163,3312.7911500930786
 40, 90.880, 0.168, 94.323,3397.013146877289
 41, 91.300, 0.167, 94.325,3481.5298941135406
 42, 91.190, 0.163, 94.444,3566.151772737503
 43, 91.360, 0.159, 94.601,3652.111045360565
 44, 91.220, 0.158, 94.619,3737.6784443855286
 45, 91.090, 0.156, 94.696,3823.3765408992767
 46, 91.160, 0.153, 94.848,3907.7756836414337
 47, 91.250, 0.153, 94.721,3992.030994653702
 48, 91.260, 0.148, 95.032,4076.8879466056824
 49, 91.340, 0.148, 94.978,4161.3160943984985
 50, 91.360, 0.144, 95.153,4246.846063137054
