epoch,accuracy,train_loss,train_acc,time
  1,22.490,22.490,22.490,71.71118593215942
  2,41.260,41.260,41.260,148.75473761558533
  3,48.830,48.830,48.830,225.9340465068817
  4,50.120,50.120,50.120,303.15951347351074
  5,60.870,60.870,60.870,380.50210428237915
  6,57.100,57.100,57.100,457.7600004673004
  7,61.690,61.690,61.690,535.0647180080414
  8,66.290,66.290,66.290,612.4793019294739
  9,65.770,65.770,65.770,689.5141298770905
 10,72.070,72.070,72.070,767.031320810318
 11,71.880,71.880,71.880,844.048677444458
 12,73.570,73.570,73.570,921.3634126186371
 13,74.700,74.700,74.700,998.3006463050842
 14,78.170,78.170,78.170,1075.3105342388153
 15,79.250,79.250,79.250,1152.6549189090729
 16,78.150,78.150,78.150,1229.6811599731445
 17,80.870,80.870,80.870,1306.488656759262
 18,78.560,78.560,78.560,1383.6541993618011
 19,79.550,79.550,79.550,1460.7249331474304
 20,79.380,79.380,79.380,1538.201378583908
 21,81.450,81.450,81.450,1615.697921514511
 22,82.140,82.140,82.140,1693.2126474380493
 23,82.210,82.210,82.210,1770.6549987792969
 24,81.280,81.280,81.280,1847.6051886081696
 25,83.020,83.020,83.020,1924.837076663971
 26,80.740,80.740,80.740,2002.1650576591492
 27,83.070,83.070,83.070,2079.5222544670105
 28,83.750,83.750,83.750,2156.969205379486
 29,84.510,84.510,84.510,2234.5112738609314
 30,85.480,85.480,85.480,2311.881325006485
 31,85.640,85.640,85.640,2389.334611415863
 32,85.870,85.870,85.870,2466.9758479595184
 33,85.890,85.890,85.890,2544.321139574051
 34,85.920,85.920,85.920,2621.890520334244
 35,86.200,86.200,86.200,2699.3931646347046
 36,86.150,86.150,86.150,2776.8066596984863
 37,86.040,86.040,86.040,2853.976193666458
 38,86.260,86.260,86.260,2930.8611118793488
 39,86.120,86.120,86.120,3008.0400862693787
 40,86.160,86.160,86.160,3084.962085723877
 41,86.290,86.290,86.290,3162.2479479312897
 42,86.300,86.300,86.300,3239.902679204941
 43,86.640,86.640,86.640,3317.4858644008636
 44,86.690,86.690,86.690,3394.797348499298
 45,86.350,86.350,86.350,3472.0475709438324
 46,86.770,86.770,86.770,3549.0222413539886
 47,86.780,86.780,86.780,3626.483054161072
 48,86.530,86.530,86.530,3703.6626653671265
 49,86.730,86.730,86.730,3780.6700909137726
 50,86.530,86.530,86.530,3857.76105594635
