epoch,accuracy,train_loss,train_acc,time
  1,20.930,20.930,20.930,156.54328989982605
  2,36.360,36.360,36.360,315.34727215766907
  3,41.140,41.140,41.140,473.91120195388794
  4,42.860,42.860,42.860,632.5254483222961
  5,50.270,50.270,50.270,791.2075755596161
  6,55.680,55.680,55.680,950.0532920360565
  7,55.410,55.410,55.410,1108.622232913971
  8,63.350,63.350,63.350,1267.5596668720245
  9,65.810,65.810,65.810,1426.2102725505829
 10,66.910,66.910,66.910,1584.8979206085205
 11,71.770,71.770,71.770,1743.7101197242737
 12,74.650,74.650,74.650,1902.288637638092
 13,73.390,73.390,73.390,2061.009428501129
 14,73.090,73.090,73.090,2219.2592780590057
 15,76.940,76.940,76.940,2378.130879878998
 16,77.380,77.380,77.380,2537.495256662369
 17,80.020,80.020,80.020,2696.190853357315
 18,80.100,80.100,80.100,2854.644067287445
 19,80.150,80.150,80.150,3013.5052762031555
 20,80.070,80.070,80.070,3171.884444475174
 21,79.800,79.800,79.800,3330.4933881759644
 22,80.770,80.770,80.770,3489.373267173767
 23,81.110,81.110,81.110,3648.1032786369324
 24,80.300,80.300,80.300,3806.7179963588715
 25,80.530,80.530,80.530,3965.05757689476
 26,81.040,81.040,81.040,4123.7766988277435
 27,80.850,80.850,80.850,4282.736777544022
 28,80.810,80.810,80.810,4441.688779830933
 29,80.940,80.940,80.940,4600.1289002895355
 30,81.100,81.100,81.100,4758.768954515457
 31,81.440,81.440,81.440,4917.904395103455
 32,81.940,81.940,81.940,5076.831805467606
 33,81.670,81.670,81.670,5235.1875557899475
 34,81.410,81.410,81.410,5393.982852220535
 35,81.490,81.490,81.490,5552.553501367569
 36,81.600,81.600,81.600,5711.180874824524
 37,82.150,82.150,82.150,5870.058463811874
 38,82.010,82.010,82.010,6028.778761148453
 39,82.010,82.010,82.010,6187.338476419449
 40,82.020,82.020,82.020,6345.954679965973
 41,82.140,82.140,82.140,6504.581738471985
 42,81.990,81.990,81.990,6663.248787164688
 43,82.050,82.050,82.050,6821.649982452393
 44,82.020,82.020,82.020,6980.833032369614
 45,81.970,81.970,81.970,7139.4088225364685
 46,82.010,82.010,82.010,7297.800999879837
 47,81.780,81.780,81.780,7456.437707901001
 48,81.760,81.760,81.760,7615.017747402191
 49,81.840,81.840,81.840,7773.623233556747
 50,82.010,82.010,82.010,7906.941771745682
