epoch,accuracy,train_loss,train_acc,time
  1, 98.090, 0.297, 90.546,99.59923601150513
  2, 98.950, 0.077, 97.825,200.41144323349
  3, 98.770, 0.056, 98.503,312.47706413269043
  4, 99.160, 0.046, 98.798,424.9156377315521
  5, 99.170, 0.040, 98.962,533.434654712677
  6, 99.330, 0.035, 99.137,633.5873460769653
  7, 99.210, 0.032, 99.155,733.1337835788727
  8, 99.310, 0.030, 99.279,832.048287153244
  9, 99.060, 0.030, 99.285,931.0131087303162
 10, 99.270, 0.024, 99.459,1030.1242053508759
 11, 98.600, 0.023, 99.476,1128.6345975399017
 12, 99.420, 0.023, 99.491,1227.5970163345337
 13, 99.430, 0.022, 99.494,1326.428393125534
 14, 99.380, 0.022, 99.525,1425.1961607933044
 15, 99.490, 0.021, 99.559,1524.4842796325684
 16, 99.390, 0.019, 99.591,1623.319836616516
 17, 99.520, 0.019, 99.631,1722.5200943946838
 18, 99.490, 0.019, 99.594,1821.4727642536163
 19, 99.490, 0.018, 99.644,1920.029196023941
 20, 99.420, 0.017, 99.656,2018.9837431907654
 21, 99.390, 0.018, 99.653,2117.344259262085
 22, 99.350, 0.016, 99.730,2215.858930826187
 23, 99.510, 0.016, 99.716,2314.5152730941772
 24, 99.440, 0.015, 99.756,2413.1077303886414
 25, 99.480, 0.017, 99.651,2511.377254009247
 26, 99.410, 0.015, 99.751,2609.3523287773132
 27, 99.450, 0.014, 99.785,2707.410330057144
 28, 99.430, 0.016, 99.701,2805.826961994171
 29, 99.400, 0.015, 99.746,2904.2012238502502
 30, 99.590, 0.009, 99.953,3002.7698526382446
 31, 99.630, 0.007, 100.002,3101.4912691116333
 32, 99.650, 0.006, 100.028,3200.601170539856
 33, 99.670, 0.005, 100.058,3299.67804980278
 34, 99.590, 0.005, 100.047,3398.2441639900208
 35, 99.620, 0.005, 100.070,3497.104645729065
 36, 99.650, 0.004, 100.092,3596.7301828861237
 37, 99.640, 0.005, 100.073,3696.2211751937866
 38, 99.660, 0.004, 100.087,3794.8452064990997
 39, 99.700, 0.004, 100.112,3894.0437676906586
 40, 99.640, 0.004, 100.103,3992.7947227954865
 41, 99.680, 0.004, 100.105,4092.191978931427
 42, 99.670, 0.004, 100.090,4190.634137630463
 43, 99.680, 0.004, 100.093,4289.687869787216
 44, 99.660, 0.003, 100.119,4388.195708274841
 45, 99.640, 0.003, 100.119,4486.682058334351
 46, 99.700, 0.004, 100.105,4585.639140844345
 47, 99.630, 0.004, 100.098,4683.963469028473
 48, 99.660, 0.003, 100.134,4783.363290786743
 49, 99.680, 0.003, 100.134,4883.865138530731
 50, 99.700, 0.003, 100.109,4996.672357082367
