epoch,accuracy,train_loss,train_acc,time
  1, 97.640, 0.397, 87.077,192.66463470458984
  2, 98.480, 0.090, 97.432,385.52419781684875
  3, 98.880, 0.066, 98.248,579.0589783191681
  4, 98.540, 0.053, 98.647,772.6249892711639
  5, 99.310, 0.046, 98.813,965.5219197273254
  6, 99.240, 0.042, 98.975,1156.3032476902008
  7, 99.340, 0.038, 99.085,1399.5470881462097
  8, 99.040, 0.034, 99.219,1596.1911451816559
  9, 99.260, 0.032, 99.273,1790.118382692337
 10, 99.420, 0.029, 99.347,1983.2097606658936
 11, 99.450, 0.028, 99.365,2176.5049617290497
 12, 99.310, 0.026, 99.381,2368.8245804309845
 13, 99.400, 0.026, 99.453,2561.5000836849213
 14, 99.230, 0.024, 99.431,2755.3421132564545
 15, 99.160, 0.025, 99.425,2948.1277289390564
 16, 99.300, 0.024, 99.444,3141.4530425071716
 17, 99.260, 0.022, 99.569,3334.057203054428
 18, 99.420, 0.022, 99.516,3525.9093449115753
 19, 99.480, 0.020, 99.584,3719.8646545410156
 20, 99.270, 0.021, 99.571,3912.8191957473755
 21, 99.490, 0.021, 99.518,4105.854891777039
 22, 99.270, 0.019, 99.614,4306.417680501938
 23, 99.320, 0.020, 99.631,4534.886114597321
 24, 99.380, 0.018, 99.631,4729.990028381348
 25, 99.380, 0.019, 99.632,4922.439683914185
 26, 99.350, 0.016, 99.701,5114.2311289310455
 27, 99.380, 0.019, 99.620,5305.93555188179
 28, 99.380, 0.019, 99.622,5497.158803224564
 29, 99.270, 0.017, 99.677,5687.500881433487
 30, 99.580, 0.011, 99.902,5878.477709054947
 31, 99.560, 0.008, 99.973,6068.38406586647
 32, 99.590, 0.006, 100.025,6258.899898529053
 33, 99.590, 0.006, 100.002,6448.773149013519
 34, 99.600, 0.006, 100.035,6640.8788142204285
 35, 99.600, 0.006, 100.043,6832.022012233734
 36, 99.570, 0.005, 100.038,7021.82529759407
 37, 99.600, 0.006, 100.035,7212.681693315506
 38, 99.600, 0.005, 100.055,7426.545053482056
 39, 99.560, 0.005, 100.063,7637.691913127899
 40, 99.550, 0.005, 100.067,7829.408133983612
 41, 99.550, 0.005, 100.055,8019.882754564285
 42, 99.580, 0.005, 100.065,8209.510317087173
 43, 99.570, 0.005, 100.076,8400.004868745804
 44, 99.590, 0.005, 100.068,8590.752123117447
 45, 99.610, 0.004, 100.090,8782.201767206192
 46, 99.620, 0.004, 100.096,8974.463379859924
 47, 99.590, 0.005, 100.070,9165.98736166954
 48, 99.590, 0.004, 100.107,9356.740348815918
 49, 99.570, 0.004, 100.111,9547.664066076279
 50, 99.540, 0.004, 100.098,9739.056805610657
