epoch,accuracy,train_loss,train_acc,time
  1, 39.010, 1.906, 29.280,117.0575909614563
  2, 46.800, 1.612, 40.701,234.73505115509033
  3, 49.520, 1.422, 48.062,351.8402028083801
  4, 55.810, 1.259, 54.399,470.11386585235596
  5, 62.030, 1.145, 59.234,587.6917443275452
  6, 63.830, 1.051, 62.965,705.4947195053101
  7, 65.920, 0.983, 65.441,822.9178144931793
  8, 72.270, 0.931, 67.331,940.6616652011871
  9, 68.590, 0.869, 69.817,1057.9230282306671
 10, 71.430, 0.828, 71.347,1175.3033714294434
 11, 74.830, 0.777, 73.078,1292.631230354309
 12, 77.240, 0.717, 75.393,1410.0991287231445
 13, 77.450, 0.682, 76.431,1527.7032260894775
 14, 77.820, 0.650, 77.680,1645.1837701797485
 15, 80.680, 0.621, 78.744,1762.5564589500427
 16, 81.440, 0.607, 79.306,1880.0969278812408
 17, 82.480, 0.581, 80.189,1997.8781833648682
 18, 82.750, 0.561, 80.851,2115.5259380340576
 19, 82.860, 0.539, 81.853,2233.6039214134216
 20, 84.350, 0.526, 82.183,2351.3112728595734
 21, 83.940, 0.517, 82.487,2469.3163368701935
 22, 83.500, 0.500, 83.128,2587.051441669464
 23, 83.580, 0.490, 83.344,2704.5668544769287
 24, 82.470, 0.481, 83.712,2822.4271404743195
 25, 83.690, 0.473, 84.130,2939.7773604393005
 26, 84.290, 0.465, 84.434,3057.148172855377
 27, 84.740, 0.460, 84.555,3174.8597507476807
 28, 84.490, 0.447, 84.858,3292.6396839618683
 29, 83.200, 0.446, 84.746,3409.714736223221
 30, 88.400, 0.351, 88.173,3527.3463044166565
 31, 88.480, 0.322, 88.996,3644.6605653762817
 32, 89.110, 0.315, 89.408,3762.2517573833466
 33, 88.920, 0.305, 89.718,3879.374289751053
 34, 88.850, 0.299, 89.883,3996.3970544338226
 35, 89.200, 0.302, 89.818,4114.152792692184
 36, 89.040, 0.293, 90.134,4231.111095905304
 37, 88.970, 0.286, 90.274,4348.582076787949
 38, 89.210, 0.283, 90.344,4466.241323232651
 39, 89.100, 0.282, 90.548,4583.3636882305145
 40, 89.480, 0.277, 90.643,4700.726436138153
 41, 89.390, 0.275, 90.756,4818.25594496727
 42, 89.410, 0.273, 90.726,4935.544349908829
 43, 89.540, 0.271, 90.705,5052.926247835159
 44, 89.610, 0.270, 90.763,5170.471727132797
 45, 89.600, 0.266, 90.831,5287.614687204361
 46, 89.360, 0.263, 90.973,5405.167771816254
 47, 89.330, 0.258, 91.280,5522.653903961182
 48, 89.680, 0.257, 91.158,5640.487314224243
 49, 89.490, 0.255, 91.325,5758.043021678925
 50, 89.480, 0.258, 91.248,5875.25557923317
