epoch,accuracy,train_loss,train_acc,time
  1, 7.710, 4.261, 4.641,66.04647541046143
  2, 10.370, 3.934, 8.360,132.13110661506653
  3, 12.290, 3.804, 10.101,199.0791449546814
  4, 12.410, 3.718, 11.750,265.6310279369354
  5, 14.170, 3.668, 12.373,332.23625206947327
  6, 14.650, 3.614, 13.380,399.35292053222656
  7, 16.360, 3.566, 13.964,466.22798323631287
  8, 16.520, 3.524, 15.083,533.4449198246002
  9, 16.440, 3.468, 15.950,600.1777744293213
 10, 16.240, 3.428, 16.481,666.7717111110687
 11, 17.880, 3.389, 17.168,733.3891599178314
 12, 17.830, 3.349, 17.955,799.8412644863129
 13, 18.860, 3.318, 18.452,866.6875638961792
 14, 16.690, 3.285, 19.036,933.2515487670898
 15, 18.650, 3.263, 19.443,999.2660286426544
 16, 16.200, 3.240, 19.834,1066.1882255077362
 17, 14.620, 3.218, 19.931,1132.7682573795319
 18, 18.240, 3.198, 20.370,1199.4082970619202
 19, 19.230, 3.178, 20.893,1266.4438800811768
 20, 18.550, 3.161, 21.071,1333.085192680359
 21, 19.350, 3.142, 21.538,1400.1220335960388
 22, 18.340, 3.126, 21.716,1466.9515254497528
 23, 20.830, 3.114, 22.326,1533.748230934143
 24, 21.920, 3.101, 22.271,1600.8849401474
 25, 17.010, 3.093, 22.468,1667.6940097808838
 26, 18.740, 3.077, 22.550,1734.4702553749084
 27, 21.470, 3.064, 23.082,1801.071774482727
 28, 20.720, 3.053, 23.061,1867.7713959217072
 29, 21.030, 3.041, 23.489,1933.905570268631
 30, 21.040, 2.948, 25.355,2000.3823945522308
 31, 21.680, 2.919, 25.774,2067.033036470413
 32, 21.190, 2.920, 25.838,2132.9536929130554
 33, 20.590, 2.900, 26.389,2199.6063673496246
 34, 21.730, 2.899, 26.177,2266.3617606163025
 35, 21.980, 2.894, 26.500,2333.1233451366425
 36, 21.920, 2.887, 26.482,2399.3970317840576
 37, 21.520, 2.886, 26.458,2465.920531988144
 38, 21.610, 2.881, 26.525,2532.519931077957
 39, 21.410, 2.879, 26.608,2599.098401784897
 40, 21.340, 2.884, 26.505,2665.8071093559265
 41, 21.800, 2.876, 26.857,2732.411725997925
 42, 21.750, 2.874, 26.666,2798.9000675678253
 43, 21.560, 2.869, 26.903,2865.566920518875
 44, 21.950, 2.867, 26.970,2932.113260984421
 45, 21.860, 2.868, 26.929,2998.5146567821503
 46, 21.590, 2.861, 26.902,3064.8077619075775
 47, 21.730, 2.855, 26.963,3131.336282968521
 48, 21.800, 2.851, 27.089,3197.941610813141
 49, 21.580, 2.848, 27.377,3264.7774345874786
 50, 22.090, 2.858, 26.975,3331.543765068054
