epoch,accuracy,train_loss,train_acc,time
  1, 42.130, 1.839, 31.075,194.69076323509216
  2, 49.240, 1.503, 44.892,390.1675932407379
  3, 56.250, 1.300, 53.050,584.7903017997742
  4, 63.890, 1.127, 59.722,780.5498578548431
  5, 66.450, 1.006, 64.609,975.6176824569702
  6, 68.850, 0.903, 68.381,1172.0573341846466
  7, 71.810, 0.821, 71.659,1367.646278142929
  8, 74.090, 0.749, 74.352,1564.431791305542
  9, 76.740, 0.708, 75.781,1760.065860748291
 10, 76.340, 0.664, 77.543,1951.4487183094025
 11, 79.500, 0.628, 78.667,2195.4019701480865
 12, 79.100, 0.602, 79.702,2391.9774236679077
 13, 79.410, 0.577, 80.573,2588.0606684684753
 14, 78.760, 0.555, 81.300,2782.86154961586
 15, 78.760, 0.537, 81.932,2977.447554588318
 16, 79.940, 0.521, 82.395,3172.589344024658
 17, 83.790, 0.513, 82.681,3367.6005187034607
 18, 82.070, 0.492, 83.333,3562.5697906017303
 19, 84.870, 0.475, 83.997,3757.1985669136047
 20, 83.100, 0.467, 84.329,3953.0195002555847
 21, 86.270, 0.456, 84.593,4148.794357299805
 22, 84.340, 0.439, 85.360,4344.708870649338
 23, 83.330, 0.433, 85.454,4539.852251768112
 24, 84.040, 0.429, 85.504,4735.356707334518
 25, 81.450, 0.419, 85.995,4931.094114542007
 26, 84.190, 0.407, 86.206,5122.8950781822205
 27, 85.160, 0.407, 86.442,5367.9714415073395
 28, 86.160, 0.393, 86.852,5563.935784578323
 29, 82.950, 0.389, 86.827,5759.453545093536
 30, 89.200, 0.293, 90.117,5955.594159126282
 31, 89.430, 0.266, 90.982,6151.019021034241
 32, 89.790, 0.257, 91.387,6346.73158621788
 33, 90.040, 0.249, 91.606,6542.079529762268
 34, 89.960, 0.243, 91.917,6738.2480680942535
 35, 90.030, 0.239, 91.948,6932.873430490494
 36, 89.830, 0.229, 92.381,7128.023262500763
 37, 89.930, 0.228, 92.245,7322.635260820389
 38, 89.970, 0.224, 92.510,7517.943534374237
 39, 90.260, 0.225, 92.463,7714.031435728073
 40, 90.170, 0.218, 92.621,7911.36745595932
 41, 90.520, 0.216, 92.815,8107.863526105881
 42, 90.380, 0.215, 92.865,8298.575642824173
 43, 90.220, 0.211, 92.988,8543.754858732224
 44, 90.300, 0.207, 92.931,8739.993930101395
 45, 90.260, 0.208, 93.033,8934.101490974426
 46, 90.310, 0.204, 93.073,9127.870673894882
 47, 90.590, 0.202, 93.221,9323.122586488724
 48, 90.690, 0.199, 93.209,9518.740667819977
 49, 90.360, 0.198, 93.369,9714.476284980774
 50, 90.570, 0.196, 93.482,9910.889204263687
