epoch,accuracy,time
  1,87.110,174.26507997512817
  2,87.100,351.81803703308105
  3,88.630,529.6522469520569
  4,89.380,707.5197875499725
  5,89.990,885.6594202518463
  6,89.440,1063.34392786026
  7,90.190,1241.394341468811
  8,88.820,1419.4274590015411
  9,89.800,1597.1557912826538
 10,88.540,1775.060699224472
 11,90.070,1952.9708297252655
 12,86.980,2130.87818980217
 13,89.300,2308.817567586899
 14,88.180,2486.756184577942
 15,90.740,2664.8143031597137
 16,90.650,2842.9358010292053
 17,91.230,3021.243945121765
 18,90.720,3199.411705493927
 19,86.620,3377.512858390808
 20,90.240,3555.4092633724213
 21,87.920,3733.5265052318573
 22,90.270,3911.6246337890625
 23,90.440,4089.721176147461
 24,88.950,4267.828310966492
 25,89.260,4445.881617307663
 26,89.120,4623.843417644501
 27,91.470,4802.114426612854
 28,91.410,4980.100125789642
 29,91.760,5158.4114985466
 30,92.790,5336.6992909908295
 31,92.680,5514.606707334518
 32,92.880,5692.651470899582
 33,92.650,5870.605534791946
 34,92.860,6048.563182115555
 35,92.850,6226.455397605896
 36,92.900,6404.749741315842
 37,93.050,6582.977911233902
 38,92.920,6761.105579853058
 39,92.980,6939.206845998764
 40,92.830,7117.255768060684
 41,92.920,7295.355865240097
 42,92.700,7473.44180059433
 43,92.770,7651.539906263351
 44,92.750,7829.570916414261
 45,92.720,8007.593884944916
 46,92.810,8185.748513221741
 47,92.770,8363.742269515991
 48,92.800,8541.627933263779
 49,92.760,8719.722756147385
 50,92.800,8897.767227649689
