epoch,accuracy,train_loss,train_acc,time
  1,10.350,10.350,10.350,82.30174922943115
  2,19.380,19.380,19.380,166.58529543876648
  3,21.900,21.900,21.900,250.91254568099976
  4,24.980,24.980,24.980,335.1985561847687
  5,28.300,28.300,28.300,419.79160356521606
  6,32.710,32.710,32.710,504.7791657447815
  7,35.420,35.420,35.420,589.4409132003784
  8,37.570,37.570,37.570,674.0382010936737
  9,39.790,39.790,39.790,758.3524105548859
 10,43.160,43.160,43.160,842.9483840465546
 11,45.150,45.150,45.150,927.3563580513
 12,46.140,46.140,46.140,1011.9523854255676
 13,48.370,48.370,48.370,1096.5483005046844
 14,49.290,49.290,49.290,1181.0815658569336
 15,46.350,46.350,46.350,1265.3935985565186
 16,50.940,50.940,50.940,1350.0418531894684
 17,49.230,49.230,49.230,1434.3452253341675
 18,52.810,52.810,52.810,1519.014152288437
 19,54.140,54.140,54.140,1603.4529554843903
 20,53.330,53.330,53.330,1687.7086584568024
 21,54.920,54.920,54.920,1772.3560364246368
 22,55.380,55.380,55.380,1856.91343998909
 23,55.710,55.710,55.710,1941.3672351837158
 24,56.320,56.320,56.320,2025.9210014343262
 25,56.710,56.710,56.710,2110.512996196747
 26,57.680,57.680,57.680,2195.1720130443573
 27,57.050,57.050,57.050,2279.5000779628754
 28,55.410,55.410,55.410,2363.7014784812927
 29,60.510,60.510,60.510,2448.216506958008
 30,64.800,64.800,64.800,2532.6557071208954
 31,65.200,65.200,65.200,2617.1851732730865
 32,66.050,66.050,66.050,2701.63135266304
 33,65.770,65.770,65.770,2786.0773842334747
 34,66.210,66.210,66.210,2870.7952625751495
 35,66.240,66.240,66.240,2955.362359046936
 36,66.170,66.170,66.170,3039.662734270096
 37,66.420,66.420,66.420,3124.2612628936768
 38,66.650,66.650,66.650,3208.719713449478
 39,66.300,66.300,66.300,3293.0394184589386
 40,66.990,66.990,66.990,3377.6205489635468
 41,66.410,66.410,66.410,3461.965297937393
 42,66.630,66.630,66.630,3546.300112724304
 43,67.130,67.130,67.130,3631.0211629867554
 44,66.890,66.890,66.890,3715.169355392456
 45,67.090,67.090,67.090,3799.348137617111
 46,66.900,66.900,66.900,3883.4941561222076
 47,66.720,66.720,66.720,3967.646293401718
 48,67.180,67.180,67.180,4052.155217885971
 49,67.620,67.620,67.620,4136.846397399902
 50,67.280,67.280,67.280,4221.159562826157
