epoch,accuracy,train_loss,train_acc,time
  1, 47.670, 1.701, 37.122,113.42396450042725
  2, 54.740, 1.292, 53.375,228.0052626132965
  3, 65.190, 1.046, 63.070,341.6578776836395
  4, 71.090, 0.894, 68.647,454.22376346588135
  5, 74.140, 0.786, 72.861,567.4805808067322
  6, 77.320, 0.707, 75.791,680.4336416721344
  7, 79.420, 0.652, 77.634,793.4199960231781
  8, 79.440, 0.610, 79.137,906.6008558273315
  9, 79.020, 0.571, 80.672,1020.7884676456451
 10, 79.300, 0.539, 81.693,1135.6744577884674
 11, 82.670, 0.520, 82.315,1250.13001704216
 12, 84.000, 0.493, 83.113,1364.386617898941
 13, 82.780, 0.479, 83.616,1477.3592822551727
 14, 85.460, 0.466, 84.241,1591.4330651760101
 15, 84.480, 0.447, 84.888,1706.1913657188416
 16, 84.560, 0.433, 85.305,1822.1804094314575
 17, 85.840, 0.424, 85.547,1937.0567326545715
 18, 86.340, 0.407, 86.133,2052.7263078689575
 19, 84.610, 0.395, 86.809,2166.3018820285797
 20, 84.780, 0.384, 87.071,2279.4431672096252
 21, 86.060, 0.378, 87.075,2392.236244916916
 22, 87.250, 0.368, 87.499,2505.6272208690643
 23, 85.050, 0.364, 87.594,2617.901503801346
 24, 86.620, 0.353, 88.095,2730.6900811195374
 25, 87.940, 0.344, 88.262,2843.5227057933807
 26, 85.680, 0.342, 88.402,2957.6194138526917
 27, 84.700, 0.336, 88.578,3071.5459609031677
 28, 86.980, 0.331, 88.699,3185.1246285438538
 29, 86.680, 0.324, 88.881,3297.852598428726
 30, 90.050, 0.240, 91.910,3410.862182855606
 31, 90.460, 0.211, 92.784,3523.436417579651
 32, 90.620, 0.202, 93.271,3636.759512901306
 33, 90.240, 0.198, 93.317,3748.762516975403
 34, 90.760, 0.190, 93.545,3863.9856345653534
 35, 90.970, 0.185, 93.835,3979.2797746658325
 36, 90.640, 0.178, 93.937,4098.961186170578
 37, 90.960, 0.175, 93.984,4230.465590000153
 38, 90.660, 0.173, 94.132,4360.473083019257
 39, 90.910, 0.168, 94.439,4485.140770196915
 40, 91.330, 0.166, 94.442,4599.74285697937
 41, 91.130, 0.164, 94.502,4713.027601718903
 42, 91.010, 0.161, 94.626,4827.0114569664
 43, 91.110, 0.160, 94.499,4939.725826740265
 44, 90.920, 0.156, 94.734,5053.809203386307
 45, 91.100, 0.155, 94.809,5166.581419467926
 46, 91.340, 0.151, 94.933,5281.911065340042
 47, 91.190, 0.148, 94.943,5394.561660051346
 48, 91.100, 0.150, 94.953,5509.0224866867065
 49, 91.170, 0.144, 95.109,5622.59304857254
 50, 90.970, 0.142, 95.153,5736.002091169357
