epoch,accuracy,train_loss,train_acc,time
  1, 11.090, 4.033, 7.567,119.71595025062561
  2, 17.150, 3.593, 14.063,238.64553213119507
  3, 21.020, 3.319, 18.824,359.20282673835754
  4, 24.740, 3.064, 23.278,477.45594120025635
  5, 28.030, 2.809, 28.121,595.8598175048828
  6, 34.080, 2.590, 32.509,714.1181211471558
  7, 39.530, 2.421, 35.797,831.8726215362549
  8, 39.260, 2.283, 38.948,953.949202299118
  9, 42.350, 2.160, 41.617,1071.956668138504
 10, 45.920, 2.050, 44.077,1189.3767111301422
 11, 46.070, 1.968, 46.062,1307.4147968292236
 12, 48.700, 1.896, 48.038,1425.2847771644592
 13, 49.830, 1.829, 49.457,1542.9674842357635
 14, 48.930, 1.765, 50.877,1660.5923976898193
 15, 52.210, 1.707, 52.585,1778.2263383865356
 16, 49.560, 1.656, 53.616,1895.735694885254
 17, 51.340, 1.620, 54.525,2013.8926043510437
 18, 54.680, 1.578, 55.800,2132.8663036823273
 19, 54.170, 1.540, 56.512,2251.7700963020325
 20, 54.670, 1.503, 57.337,2370.4262115955353
 21, 56.480, 1.462, 58.555,2489.10933637619
 22, 55.390, 1.431, 59.060,2607.166368484497
 23, 56.460, 1.408, 59.968,2725.0601119995117
 24, 57.790, 1.374, 60.871,2843.3371012210846
 25, 58.870, 1.344, 61.333,2961.5177371501923
 26, 58.430, 1.320, 61.837,3079.78675532341
 27, 57.950, 1.297, 62.858,3198.4353680610657
 28, 59.310, 1.273, 63.302,3316.1981604099274
 29, 60.420, 1.244, 64.046,3434.3870129585266
 30, 66.010, 0.988, 70.997,3552.579672574997
 31, 66.010, 0.904, 72.967,3670.069357395172
 32, 66.420, 0.865, 74.264,3788.2368450164795
 33, 66.720, 0.842, 74.617,3906.8216626644135
 34, 66.500, 0.829, 75.027,4024.437663078308
 35, 66.340, 0.808, 75.744,4145.022909402847
 36, 67.050, 0.787, 75.968,4263.741951465607
 37, 66.670, 0.781, 76.221,4382.111859798431
 38, 66.580, 0.762, 76.841,4500.386034727097
 39, 67.330, 0.757, 76.902,4622.825560808182
 40, 66.410, 0.744, 77.432,4741.20870923996
 41, 67.030, 0.732, 77.467,4859.135698795319
 42, 66.960, 0.722, 77.783,4977.082737207413
 43, 67.250, 0.715, 78.046,5094.864725589752
 44, 67.150, 0.697, 78.401,5212.713260412216
 45, 66.800, 0.692, 78.573,5330.679770708084
 46, 67.290, 0.686, 78.651,5447.962884187698
 47, 67.240, 0.672, 79.077,5566.515261411667
 48, 67.070, 0.662, 79.476,5684.585565805435
 49, 67.550, 0.655, 79.573,5803.088518619537
 50, 67.090, 0.644, 79.935,5920.837560176849
