epoch,accuracy,train_loss,train_acc,time
  1, 49.870, 1.666, 38.610,87.22080969810486
  2, 58.140, 1.275, 54.060,174.8238627910614
  3, 64.840, 1.080, 61.589,261.55515122413635
  4, 65.950, 0.970, 65.667,348.11044049263
  5, 70.070, 0.887, 68.858,435.0368721485138
  6, 71.400, 0.816, 71.510,520.9689157009125
  7, 74.210, 0.746, 74.153,605.4985644817352
  8, 75.720, 0.701, 75.776,701.2352523803711
  9, 77.270, 0.663, 77.230,799.0418376922607
 10, 79.360, 0.631, 78.228,898.1650006771088
 11, 78.660, 0.601, 79.528,997.7391176223755
 12, 80.010, 0.571, 80.400,1085.3652656078339
 13, 82.120, 0.552, 80.995,1172.0196766853333
 14, 81.090, 0.538, 81.641,1258.0697693824768
 15, 83.140, 0.521, 82.196,1343.1704406738281
 16, 82.930, 0.507, 82.688,1428.8303935527802
 17, 83.050, 0.488, 83.226,1514.1373057365417
 18, 83.750, 0.483, 83.575,1598.897471189499
 19, 81.590, 0.477, 83.567,1684.3191800117493
 20, 83.970, 0.462, 84.355,1770.4997744560242
 21, 84.910, 0.449, 84.788,1855.8357093334198
 22, 83.260, 0.446, 84.673,1941.032730102539
 23, 84.040, 0.435, 85.232,2026.3810143470764
 24, 85.470, 0.426, 85.241,2113.640328645706
 25, 83.420, 0.418, 85.747,2199.8850195407867
 26, 85.390, 0.415, 85.837,2284.5835609436035
 27, 85.650, 0.409, 86.083,2370.7210619449615
 28, 83.980, 0.401, 86.347,2457.2009403705597
 29, 86.790, 0.391, 86.685,2544.005133152008
 30, 88.600, 0.314, 89.319,2629.6588728427887
 31, 88.860, 0.287, 90.329,2716.1970195770264
 32, 89.180, 0.280, 90.458,2801.8185176849365
 33, 89.230, 0.273, 90.710,2888.379914045334
 34, 89.220, 0.272, 90.788,2974.5823945999146
 35, 89.190, 0.262, 91.073,3060.8442018032074
 36, 89.370, 0.264, 91.128,3146.680653810501
 37, 89.510, 0.260, 91.062,3233.1931738853455
 38, 89.620, 0.256, 91.270,3320.8220369815826
 39, 89.590, 0.257, 91.153,3409.2622785568237
 40, 89.570, 0.252, 91.476,3496.1941401958466
 41, 89.570, 0.249, 91.376,3581.3003737926483
 42, 89.850, 0.245, 91.555,3666.6384999752045
 43, 89.810, 0.246, 91.496,3752.350844860077
 44, 89.490, 0.247, 91.653,3837.623846054077
 45, 89.500, 0.238, 91.911,3923.3504986763
 46, 89.790, 0.242, 91.793,4009.7234687805176
 47, 89.720, 0.237, 91.886,4096.58281993866
 48, 89.680, 0.235, 92.026,4181.9753177165985
 49, 89.590, 0.234, 92.048,4268.081896066666
 50, 89.840, 0.231, 92.180,4353.828772068024
