epoch,accuracy,train_loss,train_acc,time
  1,42.440,42.440,42.440,81.51807808876038
  2,55.870,55.870,55.870,164.72353291511536
  3,40.580,40.580,40.580,246.98662567138672
  4,67.520,67.520,67.520,329.8044910430908
  5,65.900,65.900,65.900,412.2538435459137
  6,72.380,72.380,72.380,494.487544298172
  7,74.040,74.040,74.040,576.9831805229187
  8,76.540,76.540,76.540,659.5171685218811
  9,79.610,79.610,79.610,742.1854295730591
 10,79.110,79.110,79.110,824.9461677074432
 11,81.080,81.080,81.080,907.6265287399292
 12,81.160,81.160,81.160,990.8687405586243
 13,81.840,81.840,81.840,1073.8437705039978
 14,82.010,82.010,82.010,1156.2311735153198
 15,80.060,80.060,80.060,1239.0416405200958
 16,85.260,85.260,85.260,1321.8586263656616
 17,87.880,87.880,87.880,1405.377104997635
 18,88.000,88.000,88.000,1488.3219463825226
 19,87.850,87.850,87.850,1571.011063337326
 20,88.420,88.420,88.420,1654.4413511753082
 21,88.540,88.540,88.540,1737.1839179992676
 22,88.420,88.420,88.420,1820.0379583835602
 23,88.410,88.410,88.410,1903.3592689037323
 24,88.670,88.670,88.670,1986.2598860263824
 25,88.970,88.970,88.970,2070.007635116577
 26,88.990,88.990,88.990,2152.941550254822
 27,89.100,89.100,89.100,2236.313899040222
 28,89.280,89.280,89.280,2318.9813945293427
 29,89.030,89.030,89.030,2401.3694574832916
 30,89.080,89.080,89.080,2484.4837703704834
 31,89.100,89.100,89.100,2567.036356449127
 32,89.480,89.480,89.480,2650.4023513793945
 33,89.300,89.300,89.300,2732.5086431503296
 34,89.660,89.660,89.660,2814.910026073456
 35,89.780,89.780,89.780,2898.5796241760254
 36,89.770,89.770,89.770,2981.3212616443634
 37,89.880,89.880,89.880,3064.3000752925873
 38,89.870,89.870,89.870,3146.778435230255
 39,89.840,89.840,89.840,3229.135355949402
 40,89.790,89.790,89.790,3311.882031440735
 41,89.780,89.780,89.780,3394.2962775230408
 42,89.900,89.900,89.900,3477.5271894931793
 43,89.900,89.900,89.900,3560.502591609955
 44,89.730,89.730,89.730,3643.6761202812195
 45,89.960,89.960,89.960,3727.052486896515
 46,89.820,89.820,89.820,3809.396640777588
 47,89.760,89.760,89.760,3892.929786682129
 48,89.980,89.980,89.980,3976.2444021701813
 49,89.930,89.930,89.930,4059.198377609253
 50,89.980,89.980,89.980,4142.579637765884
