epoch,accuracy,time
  1,88.810,175.0648901462555
  2,87.360,353.49131536483765
  3,90.240,531.7809150218964
  4,89.680,710.1872119903564
  5,89.320,888.0803866386414
  6,89.260,1066.2821152210236
  7,90.850,1244.5756239891052
  8,90.030,1423.0987906455994
  9,89.620,1600.709805727005
 10,90.710,1778.1226959228516
 11,91.090,1956.131399154663
 12,90.730,2132.866527557373
 13,90.660,2311.1891605854034
 14,89.400,2489.1268277168274
 15,90.360,2667.2368338108063
 16,90.100,2845.251228094101
 17,90.390,3023.56915640831
 18,89.850,3201.638325691223
 19,89.730,3379.839777946472
 20,89.360,3557.9448976516724
 21,89.390,3736.2886254787445
 22,90.520,3914.1718735694885
 23,90.120,4092.5657324790955
 24,90.470,4270.758862495422
 25,90.250,4449.047830581665
 26,90.240,4627.185453176498
 27,90.750,4805.061381340027
 28,90.710,4983.2245898246765
 29,91.330,5161.596371889114
 30,92.460,5339.721066713333
 31,92.570,5518.34002995491
 32,92.530,5696.366595745087
 33,92.670,5874.450018644333
 34,92.890,6052.973717927933
 35,92.810,6230.952440261841
 36,92.720,6408.887281894684
 37,92.780,6586.688398599625
 38,92.920,6765.063161611557
 39,92.900,6943.241673707962
 40,92.890,7121.383959770203
 41,92.850,7299.703649520874
 42,92.950,7477.892673969269
 43,93.050,7656.341922998428
 44,92.850,7834.53546500206
 45,93.060,8013.302589178085
 46,92.980,8191.271278142929
 47,92.940,8369.453842639923
 48,92.790,8547.47162103653
 49,92.770,8725.682371377945
 50,92.960,8903.908681869507
