epoch,accuracy,train_loss,train_acc,time
  1, 97.390, 0.408, 86.669,181.27027487754822
  2, 98.180, 0.100, 97.110,361.8818142414093
  3, 98.570, 0.065, 98.162,542.4214272499084
  4, 99.110, 0.052, 98.614,722.1370713710785
  5, 99.160, 0.044, 98.875,902.7834641933441
  6, 99.280, 0.041, 98.949,1085.0902161598206
  7, 99.190, 0.035, 99.170,1284.9141254425049
  8, 99.290, 0.035, 99.117,1472.0297095775604
  9, 99.350, 0.031, 99.252,1652.2270333766937
 10, 99.220, 0.031, 99.255,1833.0033612251282
 11, 99.140, 0.027, 99.387,2013.580852508545
 12, 99.310, 0.026, 99.379,2193.6939611434937
 13, 99.420, 0.025, 99.447,2374.012251138687
 14, 99.260, 0.023, 99.501,2553.4196226596832
 15, 99.450, 0.022, 99.530,2733.391085624695
 16, 99.450, 0.023, 99.509,2912.057997226715
 17, 99.490, 0.021, 99.540,3091.1421205997467
 18, 99.410, 0.020, 99.584,3271.9417402744293
 19, 99.170, 0.021, 99.542,3477.7127075195312
 20, 99.460, 0.021, 99.581,3657.693421602249
 21, 99.370, 0.020, 99.613,3837.3861298561096
 22, 99.050, 0.018, 99.664,4016.856050491333
 23, 99.450, 0.020, 99.559,4197.221422672272
 24, 99.360, 0.018, 99.674,4377.895864486694
 25, 99.390, 0.019, 99.624,4557.702164173126
 26, 99.330, 0.017, 99.661,4738.9603950977325
 27, 99.490, 0.016, 99.686,4919.588751077652
 28, 99.510, 0.019, 99.621,5100.537613153458
 29, 99.360, 0.016, 99.746,5281.55622792244
 30, 99.630, 0.009, 99.948,5461.322859287262
 31, 99.700, 0.007, 100.007,5667.073264837265
 32, 99.630, 0.006, 100.038,5846.815301895142
 33, 99.660, 0.005, 100.072,6026.255636930466
 34, 99.650, 0.005, 100.085,6206.207761287689
 35, 99.650, 0.006, 100.057,6387.449256658554
 36, 99.610, 0.005, 100.063,6568.818870782852
 37, 99.620, 0.004, 100.077,6749.3432857990265
 38, 99.620, 0.005, 100.092,6929.529243469238
 39, 99.620, 0.004, 100.100,7109.357961177826
 40, 99.620, 0.004, 100.095,7289.498298406601
 41, 99.650, 0.004, 100.093,7468.84109044075
 42, 99.600, 0.003, 100.122,7645.363683223724
 43, 99.600, 0.003, 100.117,7853.463155031204
 44, 99.640, 0.004, 100.114,8032.593461751938
 45, 99.620, 0.003, 100.124,8211.69275712967
 46, 99.630, 0.003, 100.122,8392.401579856873
 47, 99.630, 0.003, 100.126,8573.823119878769
 48, 99.610, 0.003, 100.097,8754.083443641663
 49, 99.630, 0.003, 100.100,8934.776787757874
 50, 99.590, 0.003, 100.135,9115.37865781784
