epoch,accuracy,train_loss,train_acc,time
  1,86.210,86.210,86.210,107.74888372421265
  2,88.070,88.070,88.070,209.65613532066345
  3,89.680,89.680,89.680,311.536288022995
  4,90.420,90.420,90.420,413.52394437789917
  5,91.230,91.230,91.230,514.678551197052
  6,91.440,91.440,91.440,615.8563549518585
  7,91.860,91.860,91.860,717.9944977760315
  8,92.500,92.500,92.500,819.3246569633484
  9,91.900,91.900,91.900,920.7151811122894
 10,92.600,92.600,92.600,1021.7780802249908
 11,91.760,91.760,91.760,1122.9204568862915
 12,92.830,92.830,92.830,1224.3946509361267
 13,92.480,92.480,92.480,1325.8610830307007
 14,92.160,92.160,92.160,1427.5996375083923
 15,92.630,92.630,92.630,1528.5982282161713
 16,92.830,92.830,92.830,1629.3482644557953
 17,92.560,92.560,92.560,1730.110459804535
 18,92.900,92.900,92.900,1831.1920673847198
 19,93.140,93.140,93.140,1932.4388105869293
 20,92.700,92.700,92.700,2033.6782870292664
 21,93.240,93.240,93.240,2134.898631334305
 22,92.990,92.990,92.990,2235.6564378738403
 23,92.890,92.890,92.890,2336.661720752716
 24,92.920,92.920,92.920,2437.83802652359
 25,92.500,92.500,92.500,2539.1881964206696
 26,93.120,93.120,93.120,2640.6273810863495
 27,92.860,92.860,92.860,2741.4801955223083
 28,92.920,92.920,92.920,2842.502070903778
 29,92.390,92.390,92.390,2943.2719609737396
 30,93.730,93.730,93.730,3044.917862892151
 31,93.880,93.880,93.880,3151.3104124069214
 32,93.870,93.870,93.870,3252.643948316574
 33,93.920,93.920,93.920,3353.9116880893707
 34,93.860,93.860,93.860,3454.7744159698486
 35,93.980,93.980,93.980,3556.877769470215
 36,93.800,93.800,93.800,3658.1844515800476
 37,93.990,93.990,93.990,3759.1090383529663
 38,93.980,93.980,93.980,3859.8420090675354
 39,94.050,94.050,94.050,3961.420604944229
 40,94.020,94.020,94.020,4062.201384305954
 41,94.050,94.050,94.050,4164.155385017395
 42,93.870,93.870,93.870,4264.8382976055145
 43,93.970,93.970,93.970,4366.396198511124
 44,93.860,93.860,93.860,4468.179655313492
 45,93.960,93.960,93.960,4569.696409225464
 46,93.820,93.820,93.820,4671.28821516037
 47,94.070,94.070,94.070,4772.521395206451
 48,93.610,93.610,93.610,4873.5546152591705
 49,93.920,93.920,93.920,4974.887575864792
 50,93.930,93.930,93.930,5077.846804618835
