epoch,accuracy,train_loss,train_acc,time
  1, 45.580, 1.739, 35.542,232.6337912082672
  2, 56.050, 1.376, 49.966,463.6849043369293
  3, 62.060, 1.127, 60.075,694.2395670413971
  4, 68.990, 0.939, 66.925,924.8493437767029
  5, 74.190, 0.818, 71.607,1151.5431480407715
  6, 75.700, 0.727, 74.937,1381.627097606659
  7, 74.830, 0.664, 77.211,1611.6320126056671
  8, 76.750, 0.617, 78.949,1841.7867183685303
  9, 80.640, 0.578, 80.373,2070.4229588508606
 10, 81.970, 0.544, 81.539,2300.0201001167297
 11, 83.630, 0.511, 82.593,2530.9411730766296
 12, 84.210, 0.493, 83.411,2759.071601629257
 13, 83.980, 0.474, 83.940,3036.140579223633
 14, 83.740, 0.449, 84.770,3266.933586835861
 15, 84.710, 0.441, 84.896,3498.4711434841156
 16, 83.390, 0.417, 85.990,3728.449831724167
 17, 86.010, 0.409, 86.076,3959.136653661728
 18, 85.150, 0.400, 86.492,4188.264917850494
 19, 85.150, 0.383, 87.016,4419.123644113541
 20, 86.530, 0.375, 87.351,4649.425447940826
 21, 85.700, 0.363, 87.704,4879.442236423492
 22, 87.150, 0.356, 88.004,5109.524476766586
 23, 87.990, 0.348, 88.239,5340.651003837585
 24, 88.790, 0.339, 88.566,5572.258092164993
 25, 87.270, 0.332, 88.935,5801.947071552277
 26, 86.760, 0.327, 88.945,6077.745323896408
 27, 85.620, 0.319, 89.264,6307.970396518707
 28, 87.830, 0.315, 89.286,6538.201883792877
 29, 88.310, 0.307, 89.676,6768.558226108551
 30, 90.790, 0.226, 92.423,6998.444936037064
 31, 91.070, 0.197, 93.383,7228.452533006668
 32, 91.250, 0.186, 93.743,7458.645407676697
 33, 91.440, 0.179, 93.940,7688.630439281464
 34, 91.280, 0.175, 94.117,7918.6515691280365
 35, 91.510, 0.168, 94.413,8149.081308841705
 36, 91.590, 0.165, 94.558,8379.546389818192
 37, 91.570, 0.161, 94.567,8610.21702337265
 38, 91.760, 0.161, 94.576,8839.216355800629
 39, 91.530, 0.157, 94.812,9110.448289394379
 40, 91.750, 0.153, 94.870,9346.040174722672
 41, 91.730, 0.150, 94.952,9576.12936425209
 42, 91.750, 0.150, 95.061,9806.55552816391
 43, 91.580, 0.142, 95.178,10035.93157529831
 44, 91.890, 0.144, 95.320,10266.005997180939
 45, 92.000, 0.139, 95.356,10496.323966503143
 46, 92.000, 0.135, 95.455,10724.70394539833
 47, 91.770, 0.137, 95.321,10952.744140625
 48, 91.880, 0.132, 95.615,11181.056076049805
 49, 92.130, 0.131, 95.675,11412.49456167221
 50, 91.970, 0.128, 95.817,11642.17034292221
