epoch,accuracy,train_loss,train_acc,time
  1,41.350,41.350,41.350,156.31345915794373
  2,54.770,54.770,54.770,317.024400472641
  3,61.870,61.870,61.870,477.7174639701843
  4,63.720,63.720,63.720,638.3416669368744
  5,70.660,70.660,70.660,799.0449805259705
  6,72.080,72.080,72.080,959.6777720451355
  7,77.440,77.440,77.440,1120.3654115200043
  8,77.500,77.500,77.500,1280.9554591178894
  9,80.930,80.930,80.930,1441.5106127262115
 10,81.550,81.550,81.550,1602.181536912918
 11,79.430,79.430,79.430,1762.4072005748749
 12,79.360,79.360,79.360,1922.7899196147919
 13,83.020,83.020,83.020,2083.673259973526
 14,80.970,80.970,80.970,2243.959058523178
 15,83.110,83.110,83.110,2404.961256980896
 16,87.090,87.090,87.090,2565.641039133072
 17,87.730,87.730,87.730,2726.125879764557
 18,87.620,87.620,87.620,2886.083357810974
 19,87.380,87.380,87.380,3046.70326089859
 20,87.540,87.540,87.540,3207.164388895035
 21,87.960,87.960,87.960,3367.9867737293243
 22,87.780,87.780,87.780,3528.59672832489
 23,87.830,87.830,87.830,3689.0180656909943
 24,88.020,88.020,88.020,3849.704004049301
 25,87.680,87.680,87.680,4010.1364262104034
 26,88.240,88.240,88.240,4170.636228322983
 27,88.020,88.020,88.020,4331.186470746994
 28,88.200,88.200,88.200,4492.131901502609
 29,88.210,88.210,88.210,4652.734879016876
 30,88.630,88.630,88.630,4813.592267036438
 31,88.420,88.420,88.420,4973.843874454498
 32,88.700,88.700,88.700,5134.672599315643
 33,88.550,88.550,88.550,5294.977659225464
 34,88.850,88.850,88.850,5455.921403646469
 35,88.610,88.610,88.610,5615.967449426651
 36,88.770,88.770,88.770,5776.631900072098
 37,88.710,88.710,88.710,5936.974798202515
 38,88.620,88.620,88.620,6097.527846813202
 39,88.570,88.570,88.570,6258.068391561508
 40,88.660,88.660,88.660,6418.635637521744
 41,88.760,88.760,88.760,6579.177282333374
 42,88.640,88.640,88.640,6739.830896854401
 43,88.700,88.700,88.700,6900.598005533218
 44,88.940,88.940,88.940,7061.576007843018
 45,88.850,88.850,88.850,7222.285727262497
 46,88.810,88.810,88.810,7382.905877590179
 47,88.830,88.830,88.830,7543.565024137497
 48,88.910,88.910,88.910,7704.176976442337
 49,88.840,88.840,88.840,7864.893191814423
 50,88.790,88.790,88.790,8021.850409269333
