epoch,accuracy,train_loss,train_acc,time
  1, 40.140, 1.845, 31.349,251.87722778320312
  2, 49.210, 1.492, 45.514,572.8156526088715
  3, 54.720, 1.283, 53.978,824.5923454761505
  4, 58.190, 1.103, 60.703,1077.3864619731903
  5, 64.470, 0.979, 65.400,1327.9943792819977
  6, 70.140, 0.875, 69.601,1579.3101875782013
  7, 74.510, 0.790, 72.749,1830.434983253479
  8, 75.090, 0.726, 75.193,2083.8296790122986
  9, 77.150, 0.685, 76.803,2334.8698439598083
 10, 80.510, 0.648, 78.104,2588.719530105591
 11, 74.880, 0.606, 79.440,2841.35785984993
 12, 80.990, 0.584, 80.272,3092.2839121818542
 13, 80.820, 0.555, 81.377,3342.7428135871887
 14, 82.670, 0.543, 81.765,3594.6503467559814
 15, 82.770, 0.524, 82.317,3846.809725522995
 16, 81.870, 0.498, 83.318,4128.7208433151245
 17, 82.570, 0.487, 83.738,4417.416775226593
 18, 84.310, 0.472, 84.403,4669.017393350601
 19, 82.970, 0.462, 84.564,4922.026120901108
 20, 83.950, 0.454, 84.728,5174.19183921814
 21, 85.390, 0.439, 85.288,5426.872221946716
 22, 84.120, 0.428, 85.589,5679.201682090759
 23, 84.410, 0.420, 85.920,5929.333027601242
 24, 83.620, 0.410, 86.241,6180.689648151398
 25, 85.220, 0.407, 86.375,6432.739222288132
 26, 85.750, 0.397, 86.608,6684.560383319855
 27, 85.540, 0.391, 86.808,6937.362171649933
 28, 84.470, 0.379, 87.215,7189.872529029846
 29, 85.560, 0.378, 87.319,7442.212167024612
 30, 88.960, 0.284, 90.398,7692.95575594902
 31, 89.330, 0.256, 91.376,8008.79088807106
 32, 89.250, 0.246, 91.768,8263.39370918274
 33, 89.800, 0.236, 91.987,8516.436741828918
 34, 89.910, 0.233, 92.191,8766.806101322174
 35, 89.890, 0.228, 92.363,9017.79583287239
 36, 89.660, 0.223, 92.643,9269.277055740356
 37, 89.890, 0.219, 92.619,9521.248652935028
 38, 89.700, 0.214, 92.844,9767.851282835007
 39, 89.500, 0.211, 93.085,10019.085829257965
 40, 89.830, 0.208, 92.951,10272.228382825851
 41, 89.880, 0.203, 93.171,10522.141379117966
 42, 90.230, 0.202, 93.189,10773.316133499146
 43, 90.040, 0.203, 93.135,11025.01149559021
 44, 90.240, 0.198, 93.369,11278.10058426857
 45, 90.050, 0.196, 93.449,11531.866963863373
 46, 90.340, 0.198, 93.409,11853.819294214249
 47, 90.220, 0.191, 93.589,12106.434441566467
 48, 90.030, 0.189, 93.670,12360.970413208008
 49, 90.190, 0.185, 93.784,12614.446784496307
 50, 89.610, 0.184, 93.825,12864.29063487053
