epoch,accuracy,train_loss,train_acc,time
  1, 39.460, 1.895, 28.995,116.63782453536987
  2, 46.870, 1.578, 41.954,234.03347444534302
  3, 51.430, 1.388, 49.322,351.7458493709564
  4, 61.210, 1.213, 56.197,469.28753423690796
  5, 61.810, 1.084, 61.551,587.2048091888428
  6, 67.130, 0.990, 64.909,704.7503275871277
  7, 70.760, 0.912, 67.861,822.4322493076324
  8, 71.900, 0.837, 70.767,939.9590821266174
  9, 69.270, 0.784, 72.841,1057.5693373680115
 10, 76.270, 0.731, 74.877,1175.143718957901
 11, 77.180, 0.697, 76.292,1292.5030391216278
 12, 76.090, 0.656, 77.603,1410.537710905075
 13, 77.700, 0.632, 78.603,1529.4411945343018
 14, 82.010, 0.602, 79.427,1647.1886205673218
 15, 81.420, 0.582, 80.278,1765.2383670806885
 16, 82.570, 0.558, 81.173,1883.0908918380737
 17, 81.570, 0.545, 81.661,2001.5644285678864
 18, 83.080, 0.533, 81.906,2119.8749063014984
 19, 81.450, 0.515, 82.527,2237.9529314041138
 20, 80.920, 0.503, 82.966,2355.2512130737305
 21, 83.200, 0.493, 83.375,2472.671705007553
 22, 84.850, 0.478, 83.850,2590.3005216121674
 23, 84.420, 0.465, 84.215,2708.1311390399933
 24, 84.150, 0.453, 84.633,2825.461572408676
 25, 83.010, 0.448, 84.865,2943.453407049179
 26, 83.300, 0.440, 85.199,3060.6592705249786
 27, 85.900, 0.430, 85.371,3178.608594894409
 28, 84.750, 0.421, 85.684,3295.7936589717865
 29, 83.340, 0.417, 86.069,3414.0786366462708
 30, 89.150, 0.323, 89.220,3531.8295934200287
 31, 89.140, 0.291, 90.135,3649.607188940048
 32, 89.280, 0.282, 90.447,3767.477255821228
 33, 88.960, 0.272, 90.792,3884.9056820869446
 34, 89.590, 0.270, 90.935,4002.950263261795
 35, 89.480, 0.260, 91.317,4120.148219347
 36, 89.580, 0.259, 91.275,4238.170383214951
 37, 89.550, 0.253, 91.562,4355.975513935089
 38, 89.410, 0.248, 91.634,4473.445647954941
 39, 89.420, 0.248, 91.733,4590.961391925812
 40, 89.380, 0.245, 91.575,4708.602958440781
 41, 89.690, 0.246, 91.682,4825.955937385559
 42, 89.430, 0.239, 91.969,4943.0414752960205
 43, 89.630, 0.232, 92.206,5061.128551483154
 44, 89.860, 0.232, 92.188,5179.096853971481
 45, 89.730, 0.233, 92.179,5296.613366603851
 46, 89.790, 0.228, 92.363,5413.745413064957
 47, 90.120, 0.225, 92.427,5531.369411230087
 48, 89.710, 0.221, 92.616,5648.559144496918
 49, 89.660, 0.220, 92.625,5766.451028585434
 50, 90.180, 0.221, 92.556,5884.71982884407
