epoch,accuracy,train_loss,train_acc,time
  1, 46.440, 1.719, 35.756,218.1283369064331
  2, 53.720, 1.356, 50.379,436.12910199165344
  3, 64.790, 1.109, 60.546,651.8789329528809
  4, 69.120, 0.963, 66.270,867.6335682868958
  5, 67.950, 0.845, 70.440,1083.0184290409088
  6, 76.600, 0.757, 73.964,1301.011456489563
  7, 76.430, 0.689, 76.393,1540.985255241394
  8, 76.530, 0.644, 78.185,1781.9063577651978
  9, 78.660, 0.597, 79.696,1999.8832907676697
 10, 77.080, 0.557, 81.021,2213.9342715740204
 11, 80.770, 0.526, 82.445,2430.3163182735443
 12, 81.940, 0.509, 82.780,2647.466092824936
 13, 83.220, 0.486, 83.655,2865.440958738327
 14, 83.350, 0.463, 84.474,3082.6885952949524
 15, 84.380, 0.446, 85.147,3300.3224382400513
 16, 85.780, 0.432, 85.278,3518.5938363075256
 17, 84.730, 0.419, 85.790,3737.0516419410706
 18, 85.630, 0.406, 86.321,3954.9159479141235
 19, 85.360, 0.391, 86.773,4172.963972330093
 20, 85.980, 0.382, 87.018,4390.458640098572
 21, 85.650, 0.377, 87.312,4621.561868190765
 22, 85.550, 0.365, 87.755,4867.165196895599
 23, 86.590, 0.359, 88.060,5083.54362487793
 24, 86.010, 0.350, 88.254,5301.27258181572
 25, 87.030, 0.344, 88.497,5518.769715309143
 26, 87.450, 0.339, 88.589,5734.890190601349
 27, 88.130, 0.328, 89.129,5953.644141197205
 28, 87.960, 0.319, 89.205,6171.578172922134
 29, 86.470, 0.320, 89.316,6389.4134838581085
 30, 91.010, 0.234, 92.167,6606.710838317871
 31, 91.150, 0.205, 93.165,6824.5745844841
 32, 90.890, 0.195, 93.529,7041.939856767654
 33, 91.310, 0.189, 93.674,7259.77533698082
 34, 91.280, 0.180, 93.990,7476.268239021301
 35, 91.480, 0.177, 94.073,7704.438805818558
 36, 91.130, 0.172, 94.235,7957.824640274048
 37, 91.320, 0.165, 94.531,8176.122524738312
 38, 91.350, 0.168, 94.413,8393.967992067337
 39, 91.390, 0.159, 94.648,8610.196794509888
 40, 91.770, 0.159, 94.709,8828.361155986786
 41, 91.600, 0.159, 94.704,9046.902086734772
 42, 91.440, 0.152, 94.902,9264.667653560638
 43, 91.610, 0.154, 94.877,9482.057169437408
 44, 91.390, 0.148, 95.015,9698.64633512497
 45, 91.280, 0.145, 95.067,9916.012023210526
 46, 91.320, 0.142, 95.256,10132.895637512207
 47, 91.490, 0.141, 95.241,10351.711457252502
 48, 91.580, 0.142, 95.223,10569.88785624504
 49, 91.520, 0.135, 95.518,10788.964127779007
 50, 91.780, 0.134, 95.472,11050.8673787117
