epoch,accuracy,train_loss,train_acc,time
  1, 97.720, 0.291, 90.677,101.29067730903625
  2, 98.730, 0.074, 97.961,202.68539094924927
  3, 99.050, 0.052, 98.631,303.68424248695374
  4, 99.180, 0.043, 98.916,403.7046854496002
  5, 99.250, 0.040, 98.997,503.29653453826904
  6, 99.470, 0.033, 99.194,619.1318464279175
  7, 99.320, 0.031, 99.274,735.7660975456238
  8, 99.480, 0.028, 99.342,848.7556622028351
  9, 99.240, 0.025, 99.444,948.7051885128021
 10, 99.380, 0.025, 99.454,1049.0629351139069
 11, 99.530, 0.023, 99.484,1149.3415689468384
 12, 99.440, 0.021, 99.562,1249.5233931541443
 13, 99.410, 0.021, 99.583,1349.6961715221405
 14, 99.390, 0.020, 99.583,1450.3703627586365
 15, 99.430, 0.022, 99.496,1550.9669246673584
 16, 99.380, 0.018, 99.651,1651.8785407543182
 17, 99.470, 0.018, 99.631,1753.5790846347809
 18, 99.350, 0.017, 99.661,1854.7191143035889
 19, 99.500, 0.018, 99.661,1955.5423147678375
 20, 99.450, 0.017, 99.720,2055.827785015106
 21, 99.540, 0.017, 99.677,2156.506233215332
 22, 99.340, 0.016, 99.724,2256.7072217464447
 23, 99.520, 0.016, 99.667,2356.458755970001
 24, 99.370, 0.015, 99.743,2456.041398048401
 25, 99.400, 0.015, 99.718,2556.2221105098724
 26, 99.440, 0.015, 99.729,2656.009430170059
 27, 99.490, 0.016, 99.734,2755.881329059601
 28, 99.340, 0.013, 99.783,2856.089231967926
 29, 99.440, 0.014, 99.770,2956.1121287345886
 30, 99.700, 0.007, 99.979,3056.9353675842285
 31, 99.670, 0.006, 100.035,3156.3023312091827
 32, 99.680, 0.005, 100.047,3256.0435540676117
 33, 99.660, 0.005, 100.085,3356.8305490016937
 34, 99.670, 0.004, 100.088,3456.975085258484
 35, 99.680, 0.004, 100.112,3556.8954861164093
 36, 99.710, 0.004, 100.097,3657.774692773819
 37, 99.690, 0.003, 100.110,3757.782678604126
 38, 99.640, 0.004, 100.103,3858.165050506592
 39, 99.690, 0.003, 100.110,3958.952223300934
 40, 99.670, 0.003, 100.125,4059.3425862789154
 41, 99.650, 0.003, 100.122,4160.241769313812
 42, 99.680, 0.004, 100.097,4260.389955997467
 43, 99.690, 0.003, 100.135,4361.492007255554
 44, 99.700, 0.003, 100.135,4461.044646024704
 45, 99.650, 0.003, 100.117,4561.051378726959
 46, 99.610, 0.003, 100.140,4661.353369235992
 47, 99.660, 0.003, 100.129,4761.920308113098
 48, 99.670, 0.003, 100.134,4862.873843193054
 49, 99.670, 0.002, 100.144,4962.990957736969
 50, 99.650, 0.002, 100.152,5063.749286413193
