epoch,accuracy,train_loss,train_acc,time
  1, 41.230, 1.878, 29.689,232.61430287361145
  2, 46.320, 1.554, 42.544,465.65036702156067
  3, 57.040, 1.345, 51.425,698.1509101390839
  4, 59.830, 1.162, 58.457,928.7408463954926
  5, 62.530, 1.044, 63.285,1160.9111948013306
  6, 65.940, 0.947, 66.815,1393.1256165504456
  7, 71.310, 0.869, 69.769,1657.9004969596863
  8, 71.660, 0.802, 72.563,1897.1559102535248
  9, 72.020, 0.737, 74.746,2128.8310871124268
 10, 78.270, 0.698, 76.305,2359.4213523864746
 11, 76.080, 0.655, 77.842,2590.944351196289
 12, 79.650, 0.627, 78.726,2823.392275571823
 13, 79.740, 0.597, 79.860,3055.691307783127
 14, 80.270, 0.577, 80.532,3287.9112367630005
 15, 81.380, 0.556, 81.207,3519.675759077072
 16, 80.180, 0.533, 81.946,3750.8473234176636
 17, 81.960, 0.513, 82.642,3983.440858364105
 18, 82.290, 0.501, 83.092,4215.388840436935
 19, 82.390, 0.483, 83.770,4447.303511381149
 20, 81.210, 0.478, 84.131,4720.031245231628
 21, 83.130, 0.460, 84.647,4953.292834997177
 22, 85.520, 0.447, 84.953,5181.339238882065
 23, 85.990, 0.435, 85.214,5410.362332105637
 24, 84.190, 0.428, 85.615,5642.238132953644
 25, 85.280, 0.424, 85.888,5876.142067432404
 26, 85.440, 0.410, 86.113,6108.328517198563
 27, 86.190, 0.406, 86.298,6340.869905471802
 28, 86.680, 0.395, 86.664,6573.228192567825
 29, 85.740, 0.393, 86.732,6804.489508152008
 30, 89.050, 0.300, 90.018,7036.391074419022
 31, 89.210, 0.270, 90.890,7269.6928861141205
 32, 89.480, 0.258, 91.268,7500.672289848328
 33, 89.870, 0.249, 91.514,7777.089328527451
 34, 89.940, 0.243, 91.881,8006.813877820969
 35, 89.960, 0.243, 91.845,8239.578496456146
 36, 90.050, 0.236, 92.083,8471.760667800903
 37, 89.810, 0.235, 92.084,8703.966790914536
 38, 90.520, 0.233, 92.230,8935.729622364044
 39, 90.210, 0.223, 92.620,9167.743756532669
 40, 90.140, 0.223, 92.516,9401.367236852646
 41, 90.310, 0.221, 92.601,9633.981048107147
 42, 90.380, 0.216, 92.670,9865.668617010117
 43, 90.520, 0.214, 92.865,10094.179722309113
 44, 90.530, 0.213, 92.786,10325.017306804657
 45, 90.200, 0.206, 93.133,10556.252377033234
 46, 90.570, 0.205, 93.153,10832.099806308746
 47, 90.340, 0.205, 93.080,11060.673747301102
 48, 90.460, 0.202, 93.176,11292.969833612442
 49, 90.490, 0.201, 93.131,11525.718750476837
 50, 90.620, 0.200, 93.256,11758.111850261688
