epoch,accuracy,train_loss,train_acc,time
  1,41.640,41.640,41.640,168.6832094192505
  2,51.780,51.780,51.780,345.9055976867676
  3,59.480,59.480,59.480,524.1531155109406
  4,63.440,63.440,63.440,702.5260877609253
  5,68.440,68.440,68.440,880.8357169628143
  6,73.000,73.000,73.000,1059.2100248336792
  7,74.020,74.020,74.020,1237.673276424408
  8,75.160,75.160,75.160,1415.8602786064148
  9,79.380,79.380,79.380,1594.0310189723969
 10,78.300,78.300,78.300,1772.1377410888672
 11,79.140,79.140,79.140,1950.2404839992523
 12,79.980,79.980,79.980,2128.3704648017883
 13,82.570,82.570,82.570,2306.5342082977295
 14,83.380,83.380,83.380,2485.4253923892975
 15,80.160,80.160,80.160,2663.5132138729095
 16,87.460,87.460,87.460,2842.721581220627
 17,87.640,87.640,87.640,3020.679055452347
 18,87.670,87.670,87.670,3198.7361600399017
 19,87.580,87.580,87.580,3376.36190366745
 20,88.250,88.250,88.250,3554.675672531128
 21,88.040,88.040,88.040,3732.6105875968933
 22,88.180,88.180,88.180,3911.0801150798798
 23,88.130,88.130,88.130,4089.166341781616
 24,88.390,88.390,88.390,4267.516769647598
 25,88.510,88.510,88.510,4445.385774374008
 26,88.530,88.530,88.530,4624.453458547592
 27,88.070,88.070,88.070,4802.876107931137
 28,88.460,88.460,88.460,4980.258100032806
 29,88.230,88.230,88.230,5158.104910612106
 30,88.520,88.520,88.520,5337.01398062706
 31,88.450,88.450,88.450,5514.655044794083
 32,88.760,88.760,88.760,5692.920365571976
 33,88.790,88.790,88.790,5871.065291881561
 34,88.880,88.880,88.880,6049.158278942108
 35,88.840,88.840,88.840,6227.603967905045
 36,88.960,88.960,88.960,6406.161719560623
 37,88.880,88.880,88.880,6584.249801158905
 38,89.000,89.000,89.000,6763.005793571472
 39,88.820,88.820,88.820,6941.745368480682
 40,89.000,89.000,89.000,7119.876891613007
 41,88.970,88.970,88.970,7297.88258934021
 42,89.100,89.100,89.100,7476.451513767242
 43,89.020,89.020,89.020,7654.787108898163
 44,89.210,89.210,89.210,7833.153151035309
 45,89.300,89.300,89.300,8012.209292888641
 46,89.120,89.120,89.120,8190.243415355682
 47,89.050,89.050,89.050,8368.482224225998
 48,89.140,89.140,89.140,8546.62749505043
 49,89.090,89.090,89.090,8724.859381198883
 50,89.120,89.120,89.120,8902.91699552536
