epoch,accuracy,train_loss,train_acc,time
  1, 38.900, 1.796, 33.171,71.70608305931091
  2, 52.760, 1.441, 47.140,144.42297983169556
  3, 51.050, 1.204, 56.659,217.2168242931366
  4, 64.400, 1.037, 63.381,290.17794942855835
  5, 64.640, 0.927, 67.463,363.4862973690033
  6, 60.780, 0.829, 71.183,436.5022876262665
  7, 69.230, 0.760, 73.743,509.9279885292053
  8, 75.930, 0.701, 75.913,583.4360802173615
  9, 74.060, 0.658, 77.479,656.5416424274445
 10, 80.580, 0.622, 78.792,730.054770231247
 11, 80.930, 0.592, 79.823,803.646157503128
 12, 81.640, 0.565, 80.833,877.142656326294
 13, 82.660, 0.547, 81.526,950.4828448295593
 14, 81.830, 0.523, 82.390,1023.7531070709229
 15, 82.880, 0.505, 82.937,1097.4449257850647
 16, 81.790, 0.487, 83.504,1170.9945130348206
 17, 80.910, 0.473, 83.925,1243.77801156044
 18, 82.760, 0.459, 84.476,1317.0419371128082
 19, 84.440, 0.446, 85.067,1390.5143582820892
 20, 84.350, 0.435, 85.504,1463.6259825229645
 21, 84.510, 0.426, 85.682,1537.160838842392
 22, 83.210, 0.416, 86.006,1610.5927786827087
 23, 86.380, 0.408, 86.325,1684.1748359203339
 24, 86.770, 0.395, 86.780,1757.981528043747
 25, 86.970, 0.388, 86.817,1831.3224503993988
 26, 85.550, 0.381, 87.335,1904.7872483730316
 27, 87.320, 0.375, 87.283,1978.5851333141327
 28, 86.790, 0.370, 87.689,2052.044813156128
 29, 86.690, 0.360, 88.017,2125.018126010895
 30, 89.340, 0.273, 90.867,2198.7180585861206
 31, 89.740, 0.241, 91.796,2272.24512052536
 32, 90.020, 0.234, 92.203,2345.8271651268005
 33, 90.380, 0.226, 92.378,2419.406501531601
 34, 90.190, 0.220, 92.579,2493.0066413879395
 35, 90.070, 0.214, 92.853,2566.183877468109
 36, 90.510, 0.211, 92.835,2639.7394757270813
 37, 90.190, 0.213, 92.877,2713.1367633342743
 38, 90.530, 0.207, 92.946,2786.5963096618652
 39, 90.440, 0.202, 93.178,2860.2041532993317
 40, 90.620, 0.201, 93.122,2933.679724216461
 41, 90.530, 0.193, 93.506,3007.2414762973785
 42, 90.270, 0.193, 93.520,3080.4834036827087
 43, 90.140, 0.192, 93.572,3154.0721259117126
 44, 90.680, 0.194, 93.629,3227.572237253189
 45, 90.640, 0.185, 93.798,3300.815516471863
 46, 90.380, 0.185, 93.837,3374.0690586566925
 47, 90.590, 0.182, 93.849,3446.9938967227936
 48, 90.160, 0.179, 94.044,3520.0455029010773
 49, 90.400, 0.177, 94.016,3593.371298313141
 50, 90.720, 0.174, 94.120,3667.029052734375
