epoch,accuracy,train_loss,train_acc,time
  1, 45.720, 1.773, 34.131,73.65566539764404
  2, 55.550, 1.420, 48.090,147.6783857345581
  3, 59.750, 1.172, 57.791,221.94581818580627
  4, 65.120, 1.021, 63.645,295.64667415618896
  5, 67.570, 0.902, 68.208,369.80902886390686
  6, 74.940, 0.815, 71.771,443.6331515312195
  7, 76.910, 0.742, 74.355,517.493613243103
  8, 76.920, 0.684, 76.409,591.5862271785736
  9, 78.960, 0.638, 78.138,665.4728753566742
 10, 78.800, 0.610, 79.415,739.0552024841309
 11, 81.170, 0.576, 80.519,812.9522280693054
 12, 83.290, 0.556, 81.086,886.7191195487976
 13, 81.300, 0.528, 82.264,960.3616232872009
 14, 79.730, 0.518, 82.472,1034.2489066123962
 15, 82.020, 0.491, 83.399,1107.9598462581635
 16, 80.780, 0.476, 83.855,1181.8516182899475
 17, 85.720, 0.463, 84.425,1256.0326008796692
 18, 84.250, 0.455, 84.548,1329.513088464737
 19, 82.150, 0.440, 84.988,1403.3292984962463
 20, 85.090, 0.428, 85.564,1476.7636005878448
 21, 85.470, 0.415, 85.936,1550.8729519844055
 22, 82.330, 0.414, 85.919,1624.2853908538818
 23, 86.180, 0.400, 86.582,1698.4163899421692
 24, 84.980, 0.391, 86.738,1772.2972486019135
 25, 85.170, 0.385, 86.887,1845.9577593803406
 26, 86.790, 0.379, 87.150,1920.0682592391968
 27, 85.760, 0.374, 87.467,1993.8924252986908
 28, 84.460, 0.362, 87.794,2067.4256830215454
 29, 85.890, 0.363, 87.789,2141.2858052253723
 30, 89.420, 0.269, 90.962,2215.379197359085
 31, 89.570, 0.243, 91.774,2289.6252381801605
 32, 89.970, 0.230, 92.308,2363.6687426567078
 33, 90.200, 0.222, 92.685,2437.881507396698
 34, 90.160, 0.219, 92.653,2511.629298686981
 35, 90.360, 0.213, 92.888,2585.4747915267944
 36, 89.960, 0.205, 93.026,2659.236822128296
 37, 90.170, 0.205, 93.096,2732.885816335678
 38, 90.110, 0.202, 93.226,2806.7765250205994
 39, 90.180, 0.198, 93.240,2880.6772389411926
 40, 90.150, 0.195, 93.315,2954.641079187393
 41, 90.520, 0.192, 93.515,3028.3201513290405
 42, 90.560, 0.190, 93.556,3102.1023318767548
 43, 90.670, 0.188, 93.625,3176.2371187210083
 44, 90.690, 0.188, 93.643,3250.3918459415436
 45, 90.600, 0.182, 93.808,3324.3150749206543
 46, 90.800, 0.176, 94.007,3398.187242269516
 47, 90.740, 0.175, 94.191,3471.7890803813934
 48, 90.750, 0.175, 94.156,3545.141105890274
 49, 91.020, 0.169, 94.345,3619.0381784439087
 50, 90.730, 0.171, 94.175,3692.578795671463
