epoch,accuracy,time
1,42.840,22.83990383148193
2,46.780,246.19124627113342
3,62.890,368.10188817977905
4,65.040,489.7949900627136
5,61.270,612.3583612442017
6,66.010,735.3536536693573
7,74.600,857.4939634799957
8,71.460,979.7450680732727
9,72.800,1101.624793291092
10,75.190,1224.05966091156
11,72.230,1347.077005147934
12,74.860,1470.0965569019318
13,71.590,1591.9529178142548
14,76.760,1721.5363955497742
15,73.480,1844.2360968589783
16,76.490,1967.0439038276672
17,77.130,2090.369071006775
18,77.160,2212.759067296982
19,71.600,2334.341696500778
20,78.300,2457.5743403434753
21,76.440,2579.426869869232
22,77.730,2701.564835548401
23,73.520,2823.497447013855
24,80.740,2945.955406188965
25,72.920,3068.3014812469482
26,73.450,3190.3370656967163
27,78.320,3311.699154615402
28,78.520,3433.4896471500397
29,78.190,3555.329512119293
30,87.710,3678.7993783950806
31,88.710,3801.0828137397766
32,88.760,3923.2399995326996
33,89.440,4052.7630257606506
34,89.230,4175.206549406052
35,89.320,4297.427956342697
36,89.870,4420.559232234955
37,89.550,4543.260591983795
38,89.220,4665.714747905731
39,89.980,4787.8435754776
40,89.850,4909.417757987976
41,89.870,5030.8666706085205
42,89.770,5153.3120810985565
43,89.370,5275.840573549271
44,89.540,5398.6877200603485
45,89.710,5521.339591264725
46,90.270,5643.838188648224
47,89.200,5766.676268815994
48,90.200,5894.411472558975
49,89.640,6019.450193405151
50,89.430,6141.4689927101135
51,90.090,6263.84605717659
52,90.620,6386.940141916275
53,89.300,6508.876619338989
54,89.460,6631.054480075836
55,89.770,6753.617986679077
56,90.760,6876.0623943805695
57,89.130,6998.751626968384
58,90.080,7120.699695825577
59,89.940,7242.1028008461
60,91.900,7364.559914588928
61,91.990,7486.552370071411
62,92.060,7608.422202587128
63,92.220,7732.158054828644
64,92.000,7853.886549949646
65,91.840,7975.73427438736
66,91.790,8098.8472537994385
67,91.990,8227.926377296448
68,91.700,8351.23070192337
69,91.930,8473.487694263458
70,92.100,8596.320640563965
71,92.130,8718.417429924011
72,91.980,8839.964347362518
73,92.090,8962.727897882462
74,92.120,9084.558491945267
75,92.150,9206.18015408516
76,92.000,9329.880304574966
77,92.240,9452.647906303406
78,92.140,9574.218914031982
79,92.190,9696.598737955093
80,92.060,9818.395055532455
81,91.930,9940.079710245132
82,92.160,10064.482285737991
83,92.010,10190.467067241669
84,92.040,10312.145989656448
85,92.150,10434.084813594818
86,92.140,10556.084594488144
87,91.950,10677.454772949219
88,92.060,10798.928062915802
89,91.870,10919.833163499832
90,91.900,11041.639496088028
91,92.070,11162.663456439972
92,92.260,11283.860670566559
93,92.070,11405.481045007706
94,92.080,11526.476325750351
95,92.040,11647.574283361435
96,92.110,11768.83504152298
97,92.060,11890.143980026245
98,92.160,12011.207190036774
99,91.950,12133.113587617874
100,92.300,12255.959549427032
