epoch,accuracy,train_loss,train_acc,time
  1, 97.970, 0.364, 88.094,192.49831438064575
  2, 98.660, 0.082, 97.765,385.40626430511475
  3, 98.970, 0.058, 98.461,580.104264497757
  4, 99.100, 0.048, 98.721,774.6724801063538
  5, 99.240, 0.041, 98.973,971.1219968795776
  6, 99.320, 0.037, 99.075,1166.7388088703156
  7, 99.040, 0.033, 99.190,1363.002855539322
  8, 99.240, 0.029, 99.349,1557.3504815101624
  9, 99.240, 0.028, 99.322,1794.0903306007385
 10, 99.430, 0.027, 99.413,1992.9104199409485
 11, 99.260, 0.025, 99.429,2188.9367423057556
 12, 99.300, 0.025, 99.457,2385.4472880363464
 13, 99.350, 0.024, 99.464,2579.8928990364075
 14, 99.480, 0.022, 99.463,2775.7417845726013
 15, 99.420, 0.021, 99.592,2969.155133962631
 16, 99.270, 0.020, 99.578,3162.8079738616943
 17, 99.440, 0.021, 99.550,3356.697273015976
 18, 99.390, 0.019, 99.625,3549.2817301750183
 19, 99.510, 0.020, 99.605,3742.1140191555023
 20, 99.420, 0.017, 99.666,3934.0632305145264
 21, 99.470, 0.020, 99.579,4124.884304046631
 22, 99.500, 0.018, 99.661,4317.082927465439
 23, 98.960, 0.018, 99.674,4510.508905649185
 24, 99.470, 0.017, 99.696,4719.110865116119
 25, 99.460, 0.017, 99.681,4936.4411425590515
 26, 99.340, 0.018, 99.627,5127.004794120789
 27, 99.530, 0.015, 99.716,5318.839633703232
 28, 99.320, 0.015, 99.732,5510.147319555283
 29, 99.520, 0.018, 99.641,5701.115387916565
 30, 99.520, 0.009, 99.932,5891.76015663147
 31, 99.560, 0.006, 100.032,6083.030669927597
 32, 99.600, 0.005, 100.050,6274.460094213486
 33, 99.530, 0.005, 100.075,6465.195930719376
 34, 99.560, 0.005, 100.063,6656.185658216476
 35, 99.590, 0.004, 100.080,6846.4794318675995
 36, 99.590, 0.005, 100.083,7038.479740619659
 37, 99.560, 0.004, 100.091,7231.696161031723
 38, 99.660, 0.004, 100.103,7423.604742765427
 39, 99.600, 0.004, 100.111,7615.279939174652
 40, 99.590, 0.004, 100.087,7841.096709728241
 41, 99.610, 0.004, 100.105,8041.687865018845
 42, 99.650, 0.003, 100.117,8234.588235855103
 43, 99.630, 0.003, 100.127,8427.656586170197
 44, 99.630, 0.003, 100.133,8620.214455366135
 45, 99.610, 0.003, 100.127,8812.894376516342
 46, 99.610, 0.003, 100.119,9003.47107887268
 47, 99.590, 0.003, 100.109,9194.8119328022
 48, 99.640, 0.003, 100.130,9386.82515835762
 49, 99.590, 0.003, 100.114,9580.212213754654
 50, 99.590, 0.003, 100.119,9773.758147478104
