epoch,accuracy,train_loss,train_acc,time
  1, 9.940, 4.048, 7.589,96.08322334289551
  2, 17.980, 3.569, 14.848,191.55775809288025
  3, 23.190, 3.271, 20.105,287.01984453201294
  4, 27.430, 2.994, 25.096,383.72087812423706
  5, 33.460, 2.736, 29.816,480.6008162498474
  6, 35.020, 2.528, 33.906,577.1268541812897
  7, 40.520, 2.352, 37.848,673.2887411117554
  8, 40.910, 2.209, 40.952,768.9522180557251
  9, 44.760, 2.086, 43.460,871.0099890232086
 10, 45.300, 1.987, 45.854,967.5654439926147
 11, 49.710, 1.907, 47.575,1063.6055843830109
 12, 51.680, 1.830, 49.230,1159.2823808193207
 13, 49.710, 1.771, 50.766,1255.6810619831085
 14, 52.370, 1.716, 52.313,1352.2876207828522
 15, 49.610, 1.667, 53.256,1447.8095002174377
 16, 52.180, 1.620, 54.503,1544.594745874405
 17, 52.960, 1.573, 55.573,1641.363303899765
 18, 54.780, 1.540, 56.552,1738.0075705051422
 19, 55.280, 1.501, 57.447,1833.8434262275696
 20, 55.730, 1.463, 58.431,1930.3429591655731
 21, 59.560, 1.435, 58.908,2026.560331583023
 22, 58.060, 1.409, 59.542,2123.2460832595825
 23, 56.130, 1.384, 60.415,2219.4437861442566
 24, 59.550, 1.355, 61.177,2315.4175062179565
 25, 58.890, 1.327, 61.682,2410.8734424114227
 26, 58.160, 1.296, 62.560,2506.7905645370483
 27, 57.380, 1.279, 63.067,2602.7950110435486
 28, 59.250, 1.251, 63.776,2698.6161925792694
 29, 57.310, 1.229, 64.236,2798.910483598709
 30, 65.700, 0.970, 71.386,2896.136703968048
 31, 66.630, 0.888, 73.437,2993.1044487953186
 32, 66.750, 0.846, 74.418,3089.973657608032
 33, 66.920, 0.830, 75.001,3186.7649536132812
 34, 66.850, 0.805, 75.520,3282.8843183517456
 35, 67.460, 0.794, 75.876,3378.6406016349792
 36, 67.090, 0.776, 76.382,3475.0888679027557
 37, 67.200, 0.762, 76.788,3572.632661819458
 38, 67.150, 0.750, 76.830,3668.956773996353
 39, 67.340, 0.733, 77.516,3765.104255437851
 40, 67.170, 0.726, 77.623,3861.8184134960175
 41, 66.800, 0.714, 77.925,3957.899331331253
 42, 66.660, 0.702, 78.202,4053.8857550621033
 43, 67.480, 0.687, 78.708,4151.048896551132
 44, 67.650, 0.678, 78.951,4247.317070245743
 45, 67.160, 0.664, 79.186,4342.192177772522
 46, 67.510, 0.653, 79.736,4438.07555103302
 47, 67.880, 0.640, 79.959,4534.399931669235
 48, 67.320, 0.637, 80.025,4629.618185758591
 49, 67.490, 0.623, 80.480,4725.242179393768
 50, 67.360, 0.619, 80.572,4821.566798686981
