epoch,accuracy,train_loss,train_acc,time
  1, 10.220, 4.078, 6.956,46.13201093673706
  2, 18.190, 3.631, 13.473,93.08870553970337
  3, 20.650, 3.364, 17.948,138.8757131099701
  4, 25.110, 3.163, 21.668,184.43512868881226
  5, 27.840, 2.957, 25.428,229.107727766037
  6, 31.220, 2.769, 29.271,275.8321306705475
  7, 34.420, 2.605, 32.202,320.75675654411316
  8, 39.270, 2.470, 35.087,366.68942165374756
  9, 41.340, 2.357, 37.823,411.88268852233887
 10, 41.220, 2.255, 39.761,457.8013436794281
 11, 43.550, 2.172, 41.478,502.9808819293976
 12, 42.620, 2.091, 43.421,548.7053215503693
 13, 45.780, 2.023, 45.009,595.2819230556488
 14, 46.660, 1.960, 46.212,642.1133494377136
 15, 48.610, 1.895, 47.744,688.141135931015
 16, 51.600, 1.851, 49.230,733.2892508506775
 17, 52.090, 1.798, 50.177,779.6668226718903
 18, 52.360, 1.757, 51.330,825.4699900150299
 19, 51.020, 1.716, 52.146,870.274927854538
 20, 54.090, 1.675, 53.187,916.1603710651398
 21, 54.790, 1.639, 54.246,961.3513095378876
 22, 54.320, 1.609, 54.752,1005.9341714382172
 23, 55.260, 1.589, 55.484,1050.4205565452576
 24, 55.840, 1.553, 55.980,1095.975964307785
 25, 57.250, 1.528, 56.586,1141.306914806366
 26, 55.310, 1.501, 57.462,1185.6910271644592
 27, 56.800, 1.482, 58.069,1230.4363470077515
 28, 57.360, 1.459, 58.515,1276.172557592392
 29, 57.700, 1.439, 59.050,1321.4497601985931
 30, 64.150, 1.169, 65.873,1368.1088364124298
 31, 64.450, 1.094, 68.010,1414.0312178134918
 32, 64.790, 1.063, 68.538,1459.4341168403625
 33, 65.010, 1.038, 69.488,1505.0328061580658
 34, 65.130, 1.026, 69.471,1550.8497564792633
 35, 65.370, 1.012, 69.978,1596.0341765880585
 36, 64.820, 0.993, 70.496,1641.2819912433624
 37, 65.400, 0.978, 70.607,1687.2662951946259
 38, 65.560, 0.971, 71.135,1732.1272897720337
 39, 65.550, 0.950, 71.512,1776.9292101860046
 40, 65.500, 0.943, 71.907,1822.3570158481598
 41, 65.820, 0.934, 72.022,1868.9910645484924
 42, 65.690, 0.924, 72.227,1913.7041857242584
 43, 65.660, 0.909, 72.463,1959.3022985458374
 44, 65.730, 0.901, 72.797,2003.779241323471
 45, 65.760, 0.884, 73.378,2048.482867002487
 46, 65.830, 0.883, 73.176,2093.9792156219482
 47, 66.270, 0.871, 73.489,2139.6944863796234
 48, 65.890, 0.863, 73.644,2185.3887243270874
 49, 66.030, 0.856, 73.849,2230.9195206165314
 50, 65.790, 0.847, 73.973,2276.0572097301483
