epoch,accuracy,train_loss,train_acc,time
  1, 14.680, 4.005, 8.272,64.34928965568542
  2, 18.630, 3.509, 15.933,128.83203959465027
  3, 25.410, 3.219, 20.702,193.38129711151123
  4, 28.290, 2.957, 25.297,257.80507016181946
  5, 29.300, 2.739, 29.718,322.847430229187
  6, 35.200, 2.570, 32.778,387.4423921108246
  7, 39.650, 2.427, 36.018,451.9352900981903
  8, 39.460, 2.302, 38.771,516.886780500412
  9, 44.130, 2.213, 40.673,581.4747276306152
 10, 44.380, 2.114, 43.202,646.8449196815491
 11, 42.380, 2.044, 44.485,711.1548354625702
 12, 48.160, 1.977, 46.250,775.8233823776245
 13, 46.480, 1.908, 47.846,839.9283032417297
 14, 49.160, 1.863, 48.558,904.4501900672913
 15, 50.230, 1.808, 50.039,968.9735019207001
 16, 50.810, 1.759, 51.257,1033.557072877884
 17, 51.470, 1.721, 51.913,1098.1007721424103
 18, 50.810, 1.681, 53.089,1162.4228479862213
 19, 55.370, 1.647, 53.659,1227.02294921875
 20, 54.290, 1.615, 54.693,1291.2093052864075
 21, 55.380, 1.586, 55.298,1356.6428968906403
 22, 55.480, 1.548, 56.322,1421.2804279327393
 23, 55.540, 1.535, 56.652,1485.632162809372
 24, 56.270, 1.491, 57.692,1550.1415042877197
 25, 56.170, 1.472, 58.155,1614.9232449531555
 26, 56.670, 1.452, 58.626,1680.2967619895935
 27, 57.930, 1.427, 59.359,1744.8313069343567
 28, 58.920, 1.407, 59.603,1809.4125719070435
 29, 56.810, 1.383, 60.455,1873.6575322151184
 30, 64.210, 1.143, 66.688,1938.196002483368
 31, 64.630, 1.067, 68.540,2002.378467798233
 32, 64.690, 1.028, 69.570,2067.293548107147
 33, 65.110, 1.009, 69.977,2135.3373367786407
 34, 65.410, 0.984, 70.786,2199.5325729846954
 35, 65.330, 0.968, 71.113,2264.510202407837
 36, 65.760, 0.961, 71.499,2328.6345479488373
 37, 65.810, 0.949, 71.520,2393.203901529312
 38, 65.650, 0.932, 72.066,2457.1090285778046
 39, 65.320, 0.919, 72.504,2522.133029460907
 40, 65.820, 0.912, 72.506,2586.57368683815
 41, 65.820, 0.904, 72.479,2650.778748512268
 42, 65.890, 0.888, 73.325,2715.0216102600098
 43, 66.100, 0.883, 73.203,2779.3286254405975
 44, 65.990, 0.868, 73.994,2843.2969262599945
 45, 66.230, 0.859, 73.771,2909.7429707050323
 46, 66.380, 0.845, 74.308,2974.0303769111633
 47, 66.390, 0.840, 74.344,3038.537632226944
 48, 65.730, 0.835, 74.565,3102.2741734981537
 49, 66.590, 0.826, 74.856,3166.387361049652
 50, 66.360, 0.812, 75.025,3230.2829115390778
