epoch,accuracy,train_loss,train_acc,time
  1, 46.190, 1.730, 35.884,64.07488107681274
  2, 45.440, 1.345, 51.319,127.92452216148376
  3, 62.230, 1.132, 59.833,192.14203429222107
  4, 62.910, 0.989, 65.099,257.5537326335907
  5, 70.330, 0.875, 69.284,321.76815128326416
  6, 74.600, 0.791, 72.378,386.03291487693787
  7, 72.720, 0.726, 75.172,451.1392590999603
  8, 77.950, 0.673, 76.872,515.4040470123291
  9, 80.410, 0.637, 78.091,580.9992432594299
 10, 80.540, 0.601, 79.653,647.7357532978058
 11, 79.170, 0.568, 80.757,711.5747313499451
 12, 82.250, 0.549, 81.537,776.3939759731293
 13, 81.040, 0.530, 81.902,840.2327027320862
 14, 83.780, 0.506, 83.050,904.4101152420044
 15, 84.930, 0.488, 83.328,968.7288267612457
 16, 84.280, 0.476, 83.921,1032.6111087799072
 17, 84.920, 0.458, 84.497,1097.9773151874542
 18, 84.620, 0.448, 84.805,1162.0905072689056
 19, 82.010, 0.439, 85.091,1227.7184536457062
 20, 83.540, 0.424, 85.781,1292.7066876888275
 21, 82.150, 0.415, 85.944,1357.0277285575867
 22, 86.560, 0.411, 85.907,1422.1279962062836
 23, 85.890, 0.396, 86.567,1486.0387394428253
 24, 86.340, 0.388, 86.899,1550.069125175476
 25, 87.480, 0.384, 86.991,1616.1864490509033
 26, 85.590, 0.375, 87.391,1680.4078545570374
 27, 86.460, 0.373, 87.512,1744.4366958141327
 28, 87.920, 0.361, 87.915,1809.2499639987946
 29, 87.050, 0.356, 87.937,1874.8702538013458
 30, 89.930, 0.274, 90.721,1939.2552144527435
 31, 90.030, 0.244, 91.728,2005.4334099292755
 32, 90.080, 0.235, 92.087,2069.704134464264
 33, 90.450, 0.226, 92.290,2134.089327096939
 34, 90.400, 0.223, 92.367,2198.109764099121
 35, 90.530, 0.219, 92.538,2265.0002162456512
 36, 90.540, 0.215, 92.827,2329.3850338459015
 37, 90.630, 0.207, 93.074,2394.4778904914856
 38, 90.460, 0.208, 92.968,2458.487824201584
 39, 90.580, 0.203, 93.179,2522.3629248142242
 40, 90.620, 0.199, 93.194,2586.334011554718
 41, 90.850, 0.196, 93.372,2650.9853463172913
 42, 91.030, 0.199, 93.401,2715.210965156555
 43, 90.750, 0.192, 93.524,2779.6585805416107
 44, 90.700, 0.193, 93.525,2844.353618144989
 45, 90.950, 0.188, 93.692,2909.1772787570953
 46, 91.080, 0.185, 93.742,2973.4357953071594
 47, 91.190, 0.183, 93.859,3037.6436820030212
 48, 90.970, 0.184, 93.796,3103.5784413814545
 49, 91.040, 0.182, 93.742,3167.630010843277
 50, 91.080, 0.178, 94.042,3232.966174840927
