epoch,accuracy,train_loss,train_acc,time
  1, 11.740, 4.070, 6.952,35.987340211868286
  2, 15.990, 3.599, 14.202,71.79783344268799
  3, 20.550, 3.314, 19.028,107.93681001663208
  4, 27.310, 3.063, 23.356,143.59376859664917
  5, 32.760, 2.820, 28.092,179.61099815368652
  6, 33.580, 2.635, 31.910,216.79215669631958
  7, 32.150, 2.476, 35.209,252.36244225502014
  8, 39.590, 2.361, 37.353,288.35216879844666
  9, 43.640, 2.248, 39.757,325.30683040618896
 10, 43.000, 2.150, 42.153,360.54224848747253
 11, 44.690, 2.072, 43.978,396.99462604522705
 12, 46.640, 2.010, 45.157,432.9718294143677
 13, 49.750, 1.938, 47.150,469.13058853149414
 14, 48.220, 1.882, 48.447,504.86888885498047
 15, 49.180, 1.834, 49.577,540.9425311088562
 16, 51.720, 1.786, 50.618,576.9844393730164
 17, 51.210, 1.737, 51.815,613.3142039775848
 18, 54.290, 1.703, 52.520,649.0493152141571
 19, 54.060, 1.659, 53.514,685.0191736221313
 20, 55.020, 1.633, 54.226,721.0989122390747
 21, 53.340, 1.597, 55.045,757.8851182460785
 22, 53.350, 1.559, 56.004,793.7654235363007
 23, 53.760, 1.537, 56.627,829.7901129722595
 24, 55.720, 1.512, 57.205,866.0082848072052
 25, 54.270, 1.486, 57.873,901.648434638977
 26, 55.330, 1.461, 58.397,937.6312456130981
 27, 56.980, 1.441, 59.032,974.2942612171173
 28, 58.830, 1.421, 59.383,1010.6340620517731
 29, 57.560, 1.394, 60.185,1047.2312817573547
 30, 63.810, 1.154, 66.427,1083.6820633411407
 31, 64.740, 1.084, 68.124,1120.2348847389221
 32, 64.860, 1.053, 69.000,1156.7400469779968
 33, 64.860, 1.025, 69.794,1192.9686512947083
 34, 64.430, 1.012, 70.039,1229.2025079727173
 35, 64.870, 0.998, 70.458,1265.7495810985565
 36, 65.380, 0.983, 70.837,1302.2049095630646
 37, 65.410, 0.970, 71.263,1338.5830159187317
 38, 65.620, 0.959, 71.312,1374.9760973453522
 39, 65.310, 0.940, 71.809,1410.795218706131
 40, 65.590, 0.934, 72.145,1447.1097667217255
 41, 65.430, 0.926, 72.156,1483.0464644432068
 42, 65.100, 0.913, 72.564,1518.845088481903
 43, 65.420, 0.912, 72.625,1554.9915142059326
 44, 65.930, 0.899, 72.828,1591.276126384735
 45, 66.160, 0.891, 72.984,1627.1869759559631
 46, 65.340, 0.890, 73.358,1662.5701546669006
 47, 65.770, 0.872, 73.634,1698.2230050563812
 48, 65.740, 0.872, 73.661,1733.6863131523132
 49, 66.350, 0.854, 74.363,1769.8992676734924
 50, 65.850, 0.846, 74.222,1805.7003102302551
