epoch,accuracy,train_loss,train_acc,time
  1, 42.640, 1.799, 32.833,52.6654999256134
  2, 50.740, 1.430, 47.756,105.66951155662537
  3, 59.340, 1.220, 56.102,159.01218390464783
  4, 64.580, 1.070, 62.001,213.12918615341187
  5, 66.140, 0.968, 65.702,266.68971610069275
  6, 71.500, 0.880, 69.150,320.3760118484497
  7, 74.960, 0.813, 71.884,374.0312647819519
  8, 71.380, 0.742, 74.460,428.16296100616455
  9, 73.630, 0.692, 76.562,482.48959016799927
 10, 77.990, 0.654, 77.606,536.1473202705383
 11, 79.540, 0.620, 78.928,589.8544085025787
 12, 78.330, 0.588, 80.046,644.2595472335815
 13, 79.470, 0.570, 80.716,697.3534924983978
 14, 79.000, 0.547, 81.725,750.0414478778839
 15, 79.990, 0.532, 82.130,805.2576203346252
 16, 83.560, 0.518, 82.669,859.9561805725098
 17, 82.510, 0.503, 82.974,913.4040238857269
 18, 82.680, 0.490, 83.490,967.8429651260376
 19, 83.050, 0.469, 84.058,1022.3793976306915
 20, 82.620, 0.464, 84.386,1076.1567437648773
 21, 83.920, 0.454, 84.656,1130.0752642154694
 22, 84.910, 0.438, 85.258,1184.6430084705353
 23, 83.520, 0.432, 85.548,1239.9066944122314
 24, 85.070, 0.431, 85.535,1294.7234880924225
 25, 81.470, 0.420, 85.932,1349.030573129654
 26, 86.240, 0.410, 86.229,1403.2213871479034
 27, 84.980, 0.403, 86.393,1457.7518465518951
 28, 86.810, 0.399, 86.497,1512.584900856018
 29, 86.020, 0.391, 86.795,1566.2419486045837
 30, 89.270, 0.300, 89.921,1621.2573211193085
 31, 89.480, 0.268, 91.010,1675.1833446025848
 32, 89.590, 0.262, 91.199,1729.5050582885742
 33, 89.310, 0.250, 91.526,1784.3479671478271
 34, 89.600, 0.248, 91.701,1839.4224615097046
 35, 90.010, 0.243, 91.770,1893.9992134571075
 36, 89.660, 0.238, 92.055,1947.5867447853088
 37, 89.820, 0.232, 92.198,2001.778287410736
 38, 90.020, 0.229, 92.199,2056.8984813690186
 39, 89.720, 0.228, 92.242,2110.633143186569
 40, 89.780, 0.223, 92.589,2164.5781853199005
 41, 90.410, 0.218, 92.652,2218.287271976471
 42, 90.120, 0.218, 92.572,2272.811692714691
 43, 89.890, 0.215, 92.715,2325.7460548877716
 44, 89.990, 0.214, 92.826,2379.6800055503845
 45, 90.060, 0.211, 92.954,2432.9575822353363
 46, 90.130, 0.211, 92.936,2487.938947916031
 47, 90.000, 0.207, 93.080,2539.969797849655
 48, 90.320, 0.207, 92.975,2592.494272708893
 49, 90.220, 0.205, 93.105,2645.7608466148376
 50, 90.270, 0.200, 93.189,2698.505490541458
