epoch,accuracy,train_loss,train_acc,time
  1, 98.140, 0.282, 91.168,56.23921871185303
  2, 98.670, 0.069, 98.125,113.26343393325806
  3, 98.920, 0.049, 98.682,169.68001747131348
  4, 99.010, 0.041, 98.888,224.76640272140503
  5, 99.420, 0.034, 99.176,280.4412727355957
  6, 99.230, 0.029, 99.299,334.7156386375427
  7, 99.270, 0.029, 99.308,389.23303842544556
  8, 99.380, 0.025, 99.462,444.0787296295166
  9, 99.370, 0.024, 99.502,501.6064314842224
 10, 99.310, 0.022, 99.520,558.6738018989563
 11, 99.430, 0.020, 99.546,613.7261435985565
 12, 99.280, 0.020, 99.593,668.7467746734619
 13, 99.360, 0.018, 99.641,724.3124244213104
 14, 99.340, 0.018, 99.673,778.7068319320679
 15, 99.460, 0.017, 99.683,835.3300395011902
 16, 99.390, 0.016, 99.711,890.880704164505
 17, 99.400, 0.016, 99.697,947.5324959754944
 18, 99.430, 0.015, 99.760,1001.8507499694824
 19, 99.460, 0.015, 99.739,1057.9393725395203
 20, 99.250, 0.014, 99.816,1113.9467964172363
 21, 99.360, 0.013, 99.792,1169.3676731586456
 22, 99.400, 0.013, 99.826,1227.2319939136505
 23, 99.330, 0.013, 99.798,1282.8282606601715
 24, 99.270, 0.012, 99.820,1339.6964585781097
 25, 99.320, 0.014, 99.796,1395.1249804496765
 26, 99.450, 0.012, 99.844,1451.227035999298
 27, 99.510, 0.012, 99.825,1508.5616245269775
 28, 98.990, 0.011, 99.883,1563.4365303516388
 29, 99.360, 0.013, 99.771,1617.1499769687653
 30, 99.630, 0.007, 99.987,1673.8193378448486
 31, 99.600, 0.004, 100.125,1727.948754787445
 32, 99.610, 0.003, 100.124,1783.0240271091461
 33, 99.600, 0.004, 100.122,1837.741337299347
 34, 99.630, 0.003, 100.124,1893.2346575260162
 35, 99.610, 0.003, 100.125,1950.0663480758667
 36, 99.620, 0.003, 100.142,2006.3419570922852
 37, 99.620, 0.003, 100.139,2062.3634769916534
 38, 99.570, 0.002, 100.160,2117.0464565753937
 39, 99.620, 0.002, 100.152,2173.6538591384888
 40, 99.570, 0.002, 100.156,2228.7274119853973
 41, 99.630, 0.002, 100.150,2282.8736798763275
 42, 99.650, 0.002, 100.150,2339.1151065826416
 43, 99.600, 0.002, 100.169,2392.783906698227
 44, 99.600, 0.002, 100.154,2450.1152353286743
 45, 99.580, 0.002, 100.167,2507.7452507019043
 46, 99.570, 0.002, 100.160,2561.879123210907
 47, 99.590, 0.002, 100.162,2617.11913394928
 48, 99.580, 0.002, 100.175,2676.2153611183167
 49, 99.600, 0.002, 100.162,2732.2536177635193
 50, 99.600, 0.002, 100.170,2789.2161099910736
