epoch,accuracy,train_loss,train_acc,time
  1, 46.740, 1.754, 35.185,25.648512840270996
  2, 60.280, 1.320, 52.190,51.18730425834656
  3, 57.870, 1.091, 60.998,76.41208553314209
  4, 67.650, 0.949, 66.534,101.85667586326599
  5, 75.300, 0.844, 70.381,127.39590334892273
  6, 77.900, 0.765, 73.335,152.99984526634216
  7, 76.200, 0.705, 75.512,178.536723613739
  8, 76.650, 0.654, 77.558,203.7802939414978
  9, 78.820, 0.621, 78.718,229.46765112876892
 10, 80.970, 0.596, 79.520,255.0653748512268
 11, 76.910, 0.564, 80.847,280.41368341445923
 12, 80.430, 0.545, 81.474,305.75468134880066
 13, 81.650, 0.523, 82.129,331.1534562110901
 14, 82.210, 0.508, 82.651,356.7076344490051
 15, 83.460, 0.488, 83.359,382.3817763328552
 16, 83.790, 0.479, 83.665,407.98766589164734
 17, 83.490, 0.467, 84.198,433.32951378822327
 18, 84.000, 0.456, 84.515,458.75912618637085
 19, 84.330, 0.437, 85.313,484.5852861404419
 20, 85.810, 0.429, 85.385,510.35408091545105
 21, 84.850, 0.421, 85.708,535.5519602298737
 22, 87.030, 0.416, 85.766,561.0372290611267
 23, 85.860, 0.406, 86.234,586.3176181316376
 24, 84.350, 0.400, 86.350,611.7945094108582
 25, 85.130, 0.389, 86.698,636.9515450000763
 26, 85.820, 0.386, 86.777,662.3952696323395
 27, 85.270, 0.381, 87.178,687.5638754367828
 28, 85.320, 0.375, 87.222,712.9031615257263
 29, 86.720, 0.368, 87.467,738.2408084869385
 30, 89.790, 0.284, 90.311,763.6079709529877
 31, 90.010, 0.262, 91.177,788.9872307777405
 32, 90.130, 0.252, 91.336,814.3920669555664
 33, 90.390, 0.243, 91.800,839.9814670085907
 34, 90.330, 0.240, 91.794,865.3947875499725
 35, 90.610, 0.230, 92.244,891.1397728919983
 36, 90.690, 0.231, 92.147,916.9034109115601
 37, 90.460, 0.226, 92.379,942.094126701355
 38, 90.620, 0.225, 92.357,967.2393276691437
 39, 90.410, 0.219, 92.633,992.5345294475555
 40, 90.570, 0.215, 92.486,1017.8614418506622
 41, 90.650, 0.214, 92.722,1043.0534298419952
 42, 90.880, 0.214, 92.819,1068.5943021774292
 43, 90.800, 0.212, 92.757,1093.8442695140839
 44, 90.750, 0.215, 92.645,1119.2131638526917
 45, 91.140, 0.206, 92.974,1144.6760897636414
 46, 90.940, 0.204, 93.008,1169.8738279342651
 47, 90.810, 0.202, 93.084,1195.0985956192017
 48, 91.030, 0.201, 92.996,1220.3707349300385
 49, 90.910, 0.197, 93.250,1245.630758523941
 50, 91.160, 0.200, 93.252,1271.1398050785065
